epoch,loss,val_macro_recall_raw,per_class_recall_raw
45,2.3800100326538085,0.40433919020045594,"[0.941176470532872, 0.571428571387755, 0.5090909090816529, 0.0, 0.0]"
46,2.356406259536743,0.4079755538367536,"[0.941176470532872, 0.571428571387755, 0.5272727272631406, 0.0, 0.0]"
47,2.2816531658172607,0.41888464474564613,"[0.941176470532872, 0.571428571387755, 0.5818181818076034, 0.0, 0.0]"
48,2.261966276168823,0.42953399539404247,"[0.941176470532872, 0.6428571428112245, 0.5636363636261157, 0.0, 0.0]"
49,2.202597665786743,0.4186249044851499,"[0.941176470532872, 0.6428571428112245, 0.5090909090816529, 0.0, 0.0]"
50,2.210285520553589,0.4079755538367536,"[0.941176470532872, 0.571428571387755, 0.5272727272631406, 0.0, 0.0]"
51,2.180456209182739,0.4222612681214475,"[0.941176470532872, 0.6428571428112245, 0.5272727272631406, 0.0, 0.0]"
52,2.163565921783447,0.4186249044851499,"[0.941176470532872, 0.6428571428112245, 0.5090909090816529, 0.0, 0.0]"
53,2.0822217226028443,0.4186249044851499,"[0.941176470532872, 0.6428571428112245, 0.5090909090816529, 0.0, 0.0]"
54,2.072180986404419,0.4149885408488524,"[0.941176470532872, 0.6428571428112245, 0.4909090909001653, 0.0, 0.0]"
55,2.047515320777893,0.4079755538367536,"[0.941176470532872, 0.571428571387755, 0.5272727272631406, 0.0, 0.0]"
56,1.9890887022018433,0.42953399539404247,"[0.941176470532872, 0.6428571428112245, 0.5636363636261157, 0.0, 0.0]"
57,1.9816500425338746,0.4079755538367536,"[0.941176470532872, 0.571428571387755, 0.5272727272631406, 0.0, 0.0]"
58,1.968822145462036,0.40433919020045594,"[0.941176470532872, 0.571428571387755, 0.5090909090816529, 0.0, 0.0]"
59,1.9424663305282592,0.4222612681214475,"[0.941176470532872, 0.6428571428112245, 0.5272727272631406, 0.0, 0.0]"
60,1.9240255117416383,0.4186249044851499,"[0.941176470532872, 0.6428571428112245, 0.5090909090816529, 0.0, 0.0]"
