type,t_start_sec,t_end_sec,duration_sec
inhale,1.34,1.46,0.11999999999999988
inhale,3.96,4.0600000000000005,0.10000000000000053
inhale,4.34,4.44,0.10000000000000053
inhale,5.88,6.04,0.16000000000000014
inhale,7.44,7.58,0.13999999999999968
inhale,7.98,8.1,0.11999999999999922
inhale,8.98,9.120000000000001,0.14000000000000057
inhale,10.08,10.200000000000001,0.120000000000001
inhale,10.56,10.68,0.11999999999999922
inhale,10.98,11.3,0.3200000000000003
inhale,12.16,12.620000000000001,0.46000000000000085
inhale,14.5,14.68,0.17999999999999972
inhale,15.6,15.76,0.16000000000000014
inhale,17.82,18.22,0.3999999999999986
inhale,18.86,18.96,0.10000000000000142
inhale,24.04,24.16,0.120000000000001
inhale,25.64,25.740000000000002,0.10000000000000142
inhale,26.66,26.76,0.10000000000000142
inhale,33.0,33.18,0.17999999999999972
inhale,34.14,34.24,0.10000000000000142
inhale,34.64,34.74,0.10000000000000142
inhale,35.7,35.800000000000004,0.10000000000000142
inhale,37.24,37.38,0.14000000000000057
inhale,39.2,39.300000000000004,0.10000000000000142
inhale,39.88,40.06,0.17999999999999972
inhale,40.300000000000004,40.44,0.13999999999999346
inhale,40.78,41.22,0.4399999999999977
inhale,41.88,42.0,0.11999999999999744
inhale,42.660000000000004,42.88,0.21999999999999886
inhale,43.42,43.56,0.14000000000000057
inhale,46.18,46.28,0.10000000000000142
inhale,47.300000000000004,47.46,0.1599999999999966
inhale,48.52,48.64,0.11999999999999744
inhale,48.96,49.34,0.38000000000000256
inhale,50.44,50.58,0.14000000000000057
inhale,51.64,51.76,0.11999999999999744
inhale,52.4,52.52,0.12000000000000455
inhale,52.88,53.32,0.4399999999999977
inhale,54.82,54.94,0.11999999999999744
inhale,55.120000000000005,55.26,0.13999999999999346
inhale,55.5,55.64,0.14000000000000057
inhale,56.38,56.54,0.1599999999999966
inhale,57.1,57.22,0.11999999999999744
inhale,57.88,58.1,0.21999999999999886
exhale,1.46,1.96,0.5
exhale,4.0600000000000005,4.24,0.17999999999999972
exhale,4.44,4.6000000000000005,0.16000000000000014
exhale,6.04,6.34,0.2999999999999998
exhale,7.58,7.78,0.20000000000000018
exhale,8.1,8.26,0.16000000000000014
exhale,9.120000000000001,9.42,0.29999999999999893
exhale,10.68,10.8,0.120000000000001
exhale,11.3,11.5,0.1999999999999993
exhale,12.620000000000001,12.86,0.23999999999999844
exhale,14.68,15.0,0.3200000000000003
exhale,15.76,15.9,0.14000000000000057
exhale,17.32,17.42,0.10000000000000142
exhale,18.22,18.400000000000002,0.18000000000000327
exhale,19.44,19.76,0.3200000000000003
exhale,20.46,20.6,0.14000000000000057
exhale,22.56,22.66,0.10000000000000142
exhale,23.72,23.82,0.10000000000000142
exhale,24.16,24.28,0.120000000000001
exhale,25.2,25.32,0.120000000000001
exhale,25.740000000000002,25.88,0.13999999999999702
exhale,26.76,26.88,0.11999999999999744
exhale,27.18,27.3,0.120000000000001
exhale,28.34,28.5,0.16000000000000014
exhale,33.18,33.28,0.10000000000000142
exhale,34.24,34.480000000000004,0.240000000000002
exhale,35.800000000000004,35.92,0.11999999999999744
exhale,36.300000000000004,36.42,0.11999999999999744
exhale,37.38,37.62,0.23999999999999488
exhale,37.74,37.84,0.10000000000000142
exhale,39.300000000000004,39.5,0.19999999999999574
exhale,40.06,40.2,0.14000000000000057
exhale,41.22,41.4,0.17999999999999972
exhale,42.4,42.52,0.12000000000000455
exhale,42.88,43.06,0.17999999999999972
exhale,44.44,44.6,0.1600000000000037
exhale,45.5,45.62,0.11999999999999744
exhale,45.9,46.04,0.14000000000000057
exhale,47.08,47.2,0.12000000000000455
exhale,47.46,47.660000000000004,0.20000000000000284
exhale,48.64,48.78,0.14000000000000057
exhale,49.34,49.620000000000005,0.28000000000000114
exhale,50.22,50.36,0.14000000000000057
exhale,51.76,52.28,0.5200000000000031
exhale,53.32,53.6,0.28000000000000114
exhale,54.94,55.06,0.12000000000000455
exhale,55.26,55.4,0.14000000000000057
exhale,55.64,55.74,0.10000000000000142
exhale,58.1,58.5,0.3999999999999986
wheeze_candidate,11.904,12.16,0.2560000000000002
wheeze_candidate,20.096,20.352,0.2560000000000002
wheeze_candidate,24.832,25.088,0.2560000000000002
wheeze_candidate,41.216,41.472,0.2560000000000002
wheeze_candidate,42.368,42.752,0.38400000000000034
wheeze_candidate,43.52,43.776,0.2560000000000002
wheeze_candidate,43.904,44.16,0.2559999999999931
wheeze_candidate,49.408,49.664,0.2560000000000002
wheeze_candidate,50.176,50.432,0.2560000000000002
