time_sec,spectral_centroid_hz,spectral_bandwidth_hz,spectral_flatness,spectral_rolloff_hz,spectral_peakiness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms_env,wheeze_candidate
0.128,157.3879631098713,103.56292683152893,0.010606250831393809,175.78125,0.06565293895493543,-152.04459013186693,16.412787056762816,0.7681796625904787,-3.592060335156488,-5.904169325818446,-2.3289062730667416,-5.834184242350065,-5.431097840904512,-6.1322699638746805,-3.4998034261424356,-4.190394249300356,-1.9961321895806525,-3.397225190212196,0.013236222708863871,0
0.256,199.86701246554944,147.99390466776177,0.008620469822019246,281.25,0.0662961006552072,-157.20105413671962,17.812791555927177,-3.9965492624012526,-3.268516052796771,-2.271723613238656,-4.037089962013456,-5.492619103917127,-5.249475833272141,-2.807422294558868,-2.6041185502456816,-3.181194210387037,-2.2905887712499773,-2.5079484086118184,0.01667839666562421,0
0.384,155.0249201967312,64.95162077047458,0.0018267444578717446,171.875,0.07865436842322596,-153.3962391026364,22.306091439164078,-0.26106652986022455,-2.1877606423453275,-3.1522979563821547,-4.750666236040916,-6.188619692420399,-5.378027124383824,-4.273266829680443,-4.550006875052166,-2.729292556657525,-1.1108027253968924,-3.1299886893724507,0.01342914341283696,0
0.512,231.69429023137653,200.9209721710731,0.045702536354217886,343.75,0.0982464637678856,-153.04965787951608,12.741486300412962,-3.3508135422335776,-3.3731457776530576,-5.0544218452903245,-2.9006586830774133,-5.16038122440685,-2.885915908918082,-3.8678953207350437,-2.475630213128886,-4.120172176143122,-2.0910952640470675,-2.6166880848888514,0.01026383853916611,0
0.64,228.0167097344501,173.46256215938166,0.03559510909304669,308.59375,0.09856505261724409,-155.5823328088254,13.923133109401714,-2.3183186888526968,-3.267796045426545,-4.638915871029827,-2.872209196886178,-4.957126635784238,-3.6287162482051727,-3.537720352700245,-1.5119358840109847,-2.540313893727387,-1.4409493406424743,-2.665440374192463,0.015068430187446729,0
0.768,153.02203598909134,90.40028662081833,0.003981625650019399,179.6875,0.06744500161605899,-152.51236824967796,20.28172752840436,-1.6857259830575781,-0.9449055162490061,-2.1539726500510605,-3.4562240213238526,-5.955002594574001,-6.551308587541795,-4.721135393331426,-3.0870088542800325,-2.9679145319151177,-2.43085501512388,-2.57171340879467,0.015397945232689381,0
0.896,139.2263813293828,71.34215275572609,0.0020379859358085973,160.15625,0.08699123507105122,-156.2678705183298,19.033200708704456,-1.3413193826580567,-1.222175682819769,-3.235646083608401,-4.5978321146363355,-5.491645689147179,-6.96933640221146,-5.073051842754683,-4.445922158233293,-4.7335082293773905,-2.492988149268824,-2.5570811559703204,0.014585608403597558,0
1.024,182.04946677463505,138.85615345145266,0.0077211242368832545,265.625,0.10657266257146923,-160.54277858353078,16.061937878955405,-1.825634183502328,-1.6701323443235938,-3.902696728022162,-4.8182218780832,-3.6426119011933054,-5.0877656712595485,-3.061768792715179,-2.3730020494104664,-4.073446061511123,-1.7062574913391515,-1.879490309847648,0.016526589436190467,0
1.152,128.1709152919504,65.03313906158806,0.0014612649616217068,156.25,0.08920850751010488,-155.1634969471651,21.77813330020363,0.40136158076411166,-1.5234698907972284,-1.8671689166849847,-4.420495296232934,-7.244451199076924,-6.153650896992582,-3.1128682726937535,-3.723375938307878,-4.588499577291646,-2.4689859927652567,-2.556352684315597,0.015177608041891031,0
1.28,142.41616716537334,48.05495819787173,0.0011354236983820549,167.96875,0.0818619009422955,-161.29218222805196,19.276064725504945,2.394186670624164,-1.677611433500723,-2.6723659313822834,-4.741338762600571,-7.081827936815139,-6.68721861084432,-4.0848249649190524,-3.975757413614966,-4.451523345944948,-2.6630530404385384,-1.1881504671515144,0.01530660648963281,0
1.408,197.15052589678012,112.57965042191252,0.00448743543069093,308.59375,0.08089597416612539,-160.2583634998768,19.53352642848655,-0.5039963254092068,-6.6595532929157795,-4.8254642543909965,-2.686445560961654,-3.5579890539299677,-4.1369189385761755,-3.6673854173443887,-3.9618541193143773,-3.149344514801346,-1.8860618059863614,-2.407933799495175,0.027255965290325024,0
1.536,129.34861871440077,52.12435465345016,0.0015365970776415707,144.53125,0.149709737914662,-149.5131404777115,21.96347158604332,-0.2758497633530737,-1.1674838620274812,-3.9908270320236925,-2.993142343425883,-4.942202847312502,-5.879836292610925,-5.630257085705769,-4.297298942532409,-4.576643020798343,-4.6662619668268155,-4.199437233023291,0.024922438604491094,0
1.664,144.3578400693253,66.02580899631258,0.001533334117425308,160.15625,0.09915143779823865,-157.03842948274115,20.51568166610327,-1.04951637534065,-4.110567494684799,-3.032781037596094,-4.607051237680931,-6.6297972693666125,-6.603912804971806,-5.285924503552849,-4.325464722091891,-2.9204775616630103,-2.0676050870971077,-3.284605159141137,0.020244216599634716,0
1.792,130.14655750023726,45.89624820738846,0.001024962689088265,148.4375,0.13565197132396475,-163.52769409503435,18.007060213483935,2.445240886945828,-3.21850943310107,-4.139622536517159,-4.17246097953395,-5.287507228292445,-5.845208831053634,-5.287695345515506,-4.605038654612434,-3.5421916029056844,-2.5296322304268424,-2.2537315785400454,0.019722132544432367,0
1.92,141.69079967820304,44.823354246098965,0.0007753974064469291,164.0625,0.11273194836027066,-156.85030155509898,23.103733283556007,3.8432075933401313,-2.3842708169672386,-4.566331287195143,-4.501402261838216,-5.285017013621473,-6.22395527463796,-6.0665695380948526,-4.756853124986867,-2.909081760645605,-1.653523878569593,-1.765582119945393,0.019836010411381718,0
2.048,145.3752230466454,64.22457143861394,0.0016331684676099715,171.875,0.09238015407173351,-159.72099492975275,19.276679201952575,0.2941684380377104,-3.355074862949519,-3.76633988090512,-3.898719811465093,-5.2750040417765,-7.2737680467380095,-5.72464016769732,-3.8066634169981617,-2.9969310568916496,-2.112790972688883,-2.178608664571447,0.0167857770674995,0
2.176,144.2688739279419,106.2275743869706,0.0032208765542214063,164.0625,0.12275348522162549,-156.25794993194893,18.340560961595422,-3.0728790680271807,-2.1606980461502756,-1.8821422992958294,-3.065144049822557,-6.109102489588379,-6.896667472869153,-3.415982518640079,-3.7860304931322,-4.23149137739451,-3.0569372245124606,-3.8287587147093687,0.015433518295841556,0
2.304,138.68521852727855,58.51654473308479,0.0016698279600885811,167.96875,0.08448412697870131,-156.0361100734951,21.23313113209264,1.3508150462529926,-1.5115735803714372,-2.9502986761440555,-4.00106471379715,-5.483675324967821,-5.569159651452717,-4.6718412440752095,-4.148695134647828,-3.934108113421453,-2.7815472569690236,-2.527538176373429,0.01565362473151514,0
2.432,149.78260285185635,93.47947419830115,0.0035468698756793695,167.96875,0.14140708262210422,-160.2555973328566,17.73554149939407,-1.0481264021149783,-2.783753449725226,-1.3881383001546068,-3.338129457036964,-5.751226882891723,-6.409365081495435,-4.959610206883141,-3.190826380053074,-3.299391894933734,-2.7916763089112915,-2.388394252675213,0.012958588025399615,0
2.56,132.6574891496232,77.08075863590815,0.002272132995742805,148.4375,0.09379159041019988,-162.70614607574063,17.22706417539677,1.6254554597087691,-1.7877793797851558,-2.10374509348936,-2.0059667045291154,-5.212139618549137,-7.205105062511606,-4.745103924506397,-3.4045702063547134,-3.610191073526596,-3.3896683220507144,-2.94936525380819,0.013951309690518039,0
