type,t_start_sec,t_end_sec,duration_sec
inhale,1.46,1.58,0.1200000000000001
inhale,2.98,3.12,0.14000000000000012
inhale,4.74,4.88,0.13999999999999968
inhale,6.34,6.48,0.14000000000000057
inhale,7.04,7.140000000000001,0.10000000000000053
inhale,7.92,8.06,0.14000000000000057
inhale,8.58,9.0,0.41999999999999993
inhale,9.74,9.86,0.11999999999999922
inhale,10.44,10.58,0.14000000000000057
inhale,11.34,11.46,0.120000000000001
inhale,13.0,13.120000000000001,0.120000000000001
inhale,14.540000000000001,14.68,0.1399999999999988
inhale,16.22,16.36,0.14000000000000057
inhale,17.22,17.34,0.120000000000001
inhale,17.78,17.900000000000002,0.120000000000001
inhale,19.38,19.5,0.120000000000001
inhale,20.92,21.04,0.11999999999999744
inhale,21.6,21.900000000000002,0.3000000000000007
inhale,22.46,22.6,0.14000000000000057
inhale,23.94,24.080000000000002,0.14000000000000057
inhale,25.46,25.6,0.14000000000000057
inhale,26.26,26.76,0.5
inhale,27.1,27.240000000000002,0.14000000000000057
inhale,28.7,28.82,0.120000000000001
inhale,30.240000000000002,30.38,0.13999999999999702
inhale,31.94,32.06,0.120000000000001
inhale,32.84,32.96,0.11999999999999744
inhale,33.660000000000004,33.78,0.11999999999999744
inhale,35.2,35.34,0.14000000000000057
inhale,37.02,37.14,0.11999999999999744
inhale,38.72,38.84,0.12000000000000455
inhale,40.300000000000004,40.42,0.11999999999999744
inhale,41.92,42.06,0.14000000000000057
inhale,43.62,43.76,0.14000000000000057
inhale,44.26,44.44,0.17999999999999972
inhale,45.02,45.14,0.11999999999999744
inhale,46.6,46.74,0.14000000000000057
inhale,48.22,48.36,0.14000000000000057
inhale,49.980000000000004,50.1,0.11999999999999744
inhale,51.82,51.94,0.11999999999999744
inhale,52.74,52.84,0.10000000000000142
inhale,53.64,53.78,0.14000000000000057
inhale,55.28,55.4,0.11999999999999744
inhale,56.2,56.300000000000004,0.10000000000000142
inhale,57.18,57.32,0.14000000000000057
inhale,57.92,58.06,0.14000000000000057
inhale,58.9,59.04,0.14000000000000057
exhale,1.58,1.74,0.15999999999999992
exhale,3.12,3.3000000000000003,0.18000000000000016
exhale,3.9,4.0,0.10000000000000009
exhale,4.88,5.0600000000000005,0.1800000000000006
exhale,6.48,6.66,0.17999999999999972
exhale,7.140000000000001,7.46,0.3199999999999994
exhale,8.06,8.24,0.17999999999999972
exhale,9.0,9.18,0.17999999999999972
exhale,9.86,10.0,0.14000000000000057
exhale,10.58,10.78,0.1999999999999993
exhale,11.46,11.6,0.1399999999999988
exhale,12.200000000000001,12.44,0.23999999999999844
exhale,13.120000000000001,13.26,0.1399999999999988
