type,t_start_sec,t_end_sec,duration_sec
inhale,1.0,1.28,0.28
inhale,2.06,2.22,0.16000000000000014
inhale,2.44,2.54,0.10000000000000009
inhale,3.58,3.72,0.14000000000000012
inhale,5.38,5.5,0.1200000000000001
inhale,9.48,9.64,0.16000000000000014
inhale,11.6,11.700000000000001,0.10000000000000142
inhale,12.44,12.620000000000001,0.1800000000000015
inhale,14.0,14.42,0.41999999999999993
inhale,15.8,15.92,0.11999999999999922
inhale,16.16,16.3,0.14000000000000057
inhale,16.94,17.06,0.11999999999999744
inhale,17.3,17.42,0.120000000000001
inhale,18.76,18.92,0.16000000000000014
inhale,20.3,20.400000000000002,0.10000000000000142
inhale,21.6,21.86,0.259999999999998
inhale,23.1,23.36,0.259999999999998
inhale,30.38,30.52,0.14000000000000057
inhale,31.900000000000002,32.02,0.120000000000001
inhale,33.4,33.5,0.10000000000000142
inhale,34.88,35.0,0.11999999999999744
inhale,36.72,36.88,0.1600000000000037
inhale,38.160000000000004,38.300000000000004,0.14000000000000057
inhale,38.6,38.78,0.17999999999999972
inhale,39.82,39.96,0.14000000000000057
inhale,41.32,41.46,0.14000000000000057
inhale,42.84,43.28,0.4399999999999977
inhale,44.38,44.52,0.14000000000000057
inhale,46.02,46.18,0.1599999999999966
inhale,46.480000000000004,46.6,0.11999999999999744
inhale,47.68,47.82,0.14000000000000057
inhale,49.5,49.6,0.10000000000000142
inhale,50.68,50.84,0.1600000000000037
inhale,51.38,51.480000000000004,0.10000000000000142
inhale,52.54,52.64,0.10000000000000142
inhale,52.86,53.02,0.1600000000000037
inhale,53.74,54.14,0.3999999999999986
inhale,55.18,55.28,0.10000000000000142
inhale,55.5,55.64,0.14000000000000057
inhale,58.24,58.58,0.3399999999999963
exhale,1.28,1.46,0.17999999999999994
exhale,2.22,2.42,0.19999999999999973
exhale,3.72,4.14,0.4199999999999995
exhale,6.66,7.0600000000000005,0.40000000000000036
exhale,9.64,10.06,0.41999999999999993
exhale,11.08,11.200000000000001,0.120000000000001
exhale,12.620000000000001,13.040000000000001,0.41999999999999993
exhale,14.42,14.540000000000001,0.120000000000001
exhale,15.92,16.04,0.11999999999999922
exhale,17.06,17.16,0.10000000000000142
exhale,17.42,17.54,0.11999999999999744
exhale,18.92,19.04,0.11999999999999744
exhale,21.86,22.0,0.14000000000000057
exhale,23.36,23.5,0.14000000000000057
exhale,24.86,24.96,0.10000000000000142
exhale,27.52,27.64,0.120000000000001
exhale,29.34,29.44,0.10000000000000142
exhale,30.52,30.66,0.14000000000000057
exhale,30.84,30.94,0.10000000000000142
exhale,32.02,32.14,0.11999999999999744
exhale,32.34,32.46,0.11999999999999744
exhale,33.5,33.62,0.11999999999999744
exhale,35.0,35.14,0.14000000000000057
exhale,36.88,37.02,0.14000000000000057
exhale,37.22,37.32,0.10000000000000142
exhale,38.300000000000004,38.5,0.19999999999999574
exhale,38.78,38.9,0.11999999999999744
exhale,39.1,39.2,0.10000000000000142
exhale,39.96,40.4,0.4399999999999977
exhale,41.46,41.9,0.4399999999999977
exhale,43.28,43.4,0.11999999999999744
exhale,44.52,45.22,0.6999999999999957
exhale,46.18,46.44,0.259999999999998
exhale,46.6,46.76,0.1599999999999966
exhale,47.82,48.26,0.4399999999999977
exhale,49.300000000000004,49.44,0.13999999999999346
exhale,49.6,49.78,0.17999999999999972
exhale,50.84,51.28,0.4399999999999977
exhale,51.480000000000004,51.620000000000005,0.14000000000000057
exhale,52.64,52.74,0.10000000000000142
exhale,53.02,53.120000000000005,0.10000000000000142
exhale,54.14,54.26,0.11999999999999744
exhale,55.28,55.42,0.14000000000000057
exhale,55.64,55.74,0.10000000000000142
exhale,55.96,56.06,0.10000000000000142
exhale,57.08,57.24,0.1600000000000037
exhale,58.58,58.74,0.1600000000000037
wheeze_candidate,1.28,1.536,0.256
wheeze_candidate,7.168,7.424,0.2560000000000002
wheeze_candidate,9.728,9.984,0.2560000000000002
wheeze_candidate,11.648,12.032,0.38400000000000034
wheeze_candidate,12.544,12.928,0.38400000000000034
wheeze_candidate,14.208,14.464,0.2560000000000002
wheeze_candidate,14.592,14.848,0.2560000000000002
wheeze_candidate,16.128,16.384,0.2560000000000002
wheeze_candidate,20.224,20.48,0.2560000000000002
wheeze_candidate,21.76,22.016,0.2559999999999967
wheeze_candidate,25.088,25.344,0.2560000000000002
wheeze_candidate,26.624,27.008,0.38400000000000034
wheeze_candidate,29.184,29.44,0.2560000000000002
wheeze_candidate,30.72,30.976,0.2560000000000002
wheeze_candidate,31.104,31.36,0.2560000000000002
wheeze_candidate,35.2,35.456,0.2560000000000002
wheeze_candidate,37.12,37.376,0.2560000000000002
wheeze_candidate,38.272,38.528,0.2560000000000002
wheeze_candidate,39.68,39.936,0.2560000000000002
wheeze_candidate,40.064,40.32,0.2560000000000002
wheeze_candidate,40.576,40.96,0.38400000000000034
wheeze_candidate,41.344,41.728,0.38400000000000034
wheeze_candidate,42.88,43.264,0.38400000000000034
wheeze_candidate,43.392,43.776,0.38400000000000034
wheeze_candidate,44.544,44.8,0.2560000000000002
wheeze_candidate,46.208,46.464,0.2560000000000002
wheeze_candidate,46.848,47.104,0.2560000000000002
wheeze_candidate,47.232,47.488,0.2560000000000002
wheeze_candidate,47.872,48.128,0.2560000000000002
wheeze_candidate,50.816,51.072,0.2560000000000002
wheeze_candidate,53.248,53.504,0.2560000000000002
wheeze_candidate,53.76,54.144,0.38400000000000034
wheeze_candidate,55.04,55.296,0.2560000000000002
