time_sec,spectral_centroid_hz,spectral_bandwidth_hz,spectral_flatness,spectral_rolloff_hz,spectral_peakiness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms_env,wheeze_candidate
0.128,126.69880749899335,66.85128580758189,0.002798710272110191,144.53125,0.1644479289233458,-168.696630527547,14.294947076342496,2.9100472073448813,-1.1888203915756206,-2.0058623250447125,-4.008136424108618,-5.045791019214464,-3.688489413970294,-2.989258476257702,-3.744986551882307,-3.921861100059635,-2.8712412169038495,-2.3760235889204466,0.007609032121087823,1
0.256,128.03920187024215,79.87643351525031,0.0032047528486729773,140.625,0.0959235452292244,-167.59491367404013,13.935044515337507,1.5775699145755913,-0.5168195898669785,-1.172850935876511,-4.420566029133592,-5.388970466506175,-4.069591435432711,-3.2438800215665164,-2.5499185498985435,-3.2038472566657545,-4.239553884730277,-3.3082173227150786,0.012701552920043468,0
0.384,108.59610736156262,62.80522806015147,0.0032843139278419353,113.28125,0.12120191528481061,-157.37143031340622,16.920190400371663,-0.3256394514054955,0.31731796514309146,-1.7115019696364193,-1.8377329191998473,-3.2232433640185967,-3.7918972118365257,-4.364862834156341,-4.4183618404402765,-4.749303940501131,-4.627444783236074,-4.046736439023721,0.008473215019330382,0
0.512,146.67919963711756,75.6891652315756,0.0026111745685297055,199.21875,0.09313525772880327,-170.13052932895602,14.48221916126839,4.942552697996778,-1.416514325427363,-4.412691401272889,-5.178188614054246,-4.256062923934005,-2.64538232829427,-2.1884665173403195,-2.929301506503271,-3.380542372388607,-2.839414411326424,-2.1044878089846915,0.004921459300177437,0
0.64,157.14158413734296,99.72424474450814,0.007353006625540577,210.9375,0.0998852121448043,-172.15794647107435,11.969623268452803,3.6841199530670776,-1.0293640066496264,-2.9243857786390195,-3.7660061202590898,-3.403514038102344,-2.5305862177013125,-2.4398706718624497,-2.561997783625472,-2.8333489114247055,-3.006462860526301,-2.3573164045581887,0.010848477615841796,0
0.768,131.7382295102967,110.67920539025395,0.012295574964040589,136.71875,0.1052689861386589,-152.0049233840465,16.610731327482014,-1.5540399360893487,-0.6505116922656106,-3.4166044088377836,-2.225795678066664,-3.988037637616798,-3.3548763066130807,-4.314754842005582,-3.484698142098444,-4.322651711681566,-3.6138088609264343,-3.8840915138788548,0.010085414882217134,0
0.896,149.87465260380742,78.44187328739035,0.001193370912165245,242.1875,0.11404506146316419,-163.8399653948048,19.180961987657717,2.63700113077494,-5.428563884327289,-5.217584252719167,-4.286762501085162,-4.827640188964171,-4.080542134168692,-2.547171295793941,-2.3297440563045786,-3.453807383969389,-3.849111463276691,-3.055876171932378,0.008992003183811903,0
1.024,163.74423403441935,89.06789960389925,0.0035937502309238063,250.0,0.1311740809717058,-166.66798251442916,16.439392393071728,2.386593899900613,-4.302851794174522,-4.385129982710337,-3.701557172617073,-4.035777082911195,-3.6753888507960975,-2.7241184972414203,-2.4400263192670324,-2.9301108930581945,-2.9034269044621563,-2.1567982604751315,0.012195939277963978,0
1.152,129.203527732805,91.86406022720884,0.006547519329444527,132.8125,0.1222522906693388,-154.15157427780628,17.195472664624457,-0.971421928106502,0.2344443981415145,-2.9686816473618305,-2.5341365602620294,-4.092078755832985,-4.360369631133073,-5.036808146381429,-4.294212701520181,-3.888688463825419,-3.301252244813142,-2.9942368280585345,0.013118878406073363,0
1.28,119.64602785937763,34.35874691023159,0.0004433501809408676,144.53125,0.21150924782390818,-165.7270423640281,18.155894471423395,4.736688900513243,-2.095925571246063,-3.4403397345539553,-4.267669465846783,-5.400855375527898,-5.702228416316177,-5.395597929983754,-4.509769437036793,-3.6953740819840766,-3.1329365740671236,-2.462386128828272,0.014008815400302408,1
1.408,129.80970041203335,85.14846656787786,0.0046290987892269805,132.8125,0.1619053121640009,-163.86735907113973,16.17212386055347,0.4492607700781017,-2.2760557415305747,-1.0816029376077538,-1.991081408681422,-3.9954097799582007,-4.111722912273388,-3.4890667191168454,-3.3314188945486345,-3.9074446008895114,-4.008576513337091,-3.425565639151076,0.012972901362393582,1
1.536,126.91893268973341,99.91833679260618,0.007863508326837739,121.09375,0.10664195781868979,-154.73057647667952,16.367291199172577,-1.4068768662790634,-0.6711177118756265,-2.7959799454427117,-1.9422471673627866,-3.3038666029049333,-3.379356175049765,-4.469087592113526,-3.860949958883089,-3.866751964610242,-3.1458167868005296,-3.739160387918913,0.00688260526263288,0
1.664,181.63853701686142,116.76192143417506,0.003948437458958513,292.96875,0.0646281126961354,-163.23349113860502,17.681411392550814,-0.4817945585046422,-5.174816832015074,-2.6201406718284392,-3.250065314345853,-4.972567019087027,-4.06423409213388,-2.6444545218792297,-2.369863553614521,-2.9936467681454673,-3.367247994060663,-2.8905800876436842,0.0052278566972485604,0
