type,t_start_sec,t_end_sec,duration_sec
inhale,1.2,1.42,0.21999999999999997
inhale,2.46,2.74,0.28000000000000025
inhale,3.14,3.24,0.10000000000000009
inhale,3.58,3.7,0.1200000000000001
inhale,3.96,4.08,0.1200000000000001
inhale,4.5200000000000005,4.64,0.11999999999999922
inhale,5.0200000000000005,5.22,0.1999999999999993
inhale,6.640000000000001,6.98,0.33999999999999986
inhale,8.22,8.5,0.27999999999999936
inhale,9.64,10.02,0.379999999999999
inhale,11.22,11.48,0.2599999999999998
inhale,13.040000000000001,13.22,0.17999999999999972
inhale,13.84,14.0,0.16000000000000014
inhale,16.62,16.76,0.14000000000000057
inhale,18.36,18.5,0.14000000000000057
inhale,20.14,20.400000000000002,0.26000000000000156
inhale,22.28,22.400000000000002,0.120000000000001
inhale,23.88,24.12,0.240000000000002
inhale,25.580000000000002,25.740000000000002,0.16000000000000014
inhale,29.76,29.88,0.11999999999999744
inhale,31.560000000000002,31.900000000000002,0.33999999999999986
inhale,33.28,33.46,0.17999999999999972
inhale,35.42,35.62,0.19999999999999574
inhale,36.980000000000004,37.24,0.259999999999998
inhale,38.32,38.42,0.10000000000000142
inhale,38.58,39.160000000000004,0.5800000000000054
inhale,39.62,39.78,0.1600000000000037
inhale,40.0,40.2,0.20000000000000284
inhale,41.68,41.800000000000004,0.12000000000000455
inhale,43.4,43.54,0.14000000000000057
inhale,49.6,49.78,0.17999999999999972
inhale,50.36,50.5,0.14000000000000057
inhale,51.32,51.54,0.21999999999999886
inhale,52.7,53.0,0.29999999999999716
inhale,53.660000000000004,54.36,0.6999999999999957
inhale,55.36,55.7,0.3400000000000034
inhale,56.92,57.1,0.17999999999999972
inhale,58.46,59.04,0.5799999999999983
exhale,0.92,1.16,0.23999999999999988
exhale,1.42,1.58,0.16000000000000014
exhale,2.74,2.96,0.21999999999999975
exhale,3.24,3.36,0.11999999999999966
exhale,3.7,3.84,0.13999999999999968
exhale,4.64,4.78,0.14000000000000057
exhale,5.22,5.5600000000000005,0.34000000000000075
exhale,6.98,7.32,0.33999999999999986
exhale,8.5,8.82,0.3200000000000003
exhale,10.02,10.46,0.4400000000000013
exhale,11.48,12.26,0.7799999999999994
exhale,13.22,13.66,0.4399999999999995
exhale,14.0,14.16,0.16000000000000014
exhale,16.76,17.14,0.379999999999999
exhale,18.5,18.72,0.21999999999999886
exhale,20.400000000000002,20.56,0.1599999999999966
exhale,22.400000000000002,22.52,0.11999999999999744
exhale,24.12,24.5,0.379999999999999
exhale,25.740000000000002,25.94,0.1999999999999993
exhale,29.88,29.98,0.10000000000000142
exhale,31.900000000000002,32.06,0.16000000000000014
exhale,33.46,33.660000000000004,0.20000000000000284
exhale,35.62,36.08,0.46000000000000085
exhale,37.24,37.52,0.28000000000000114
exhale,37.76,37.86,0.10000000000000142
exhale,38.42,38.56,0.14000000000000057
exhale,39.160000000000004,39.300000000000004,0.14000000000000057
exhale,39.78,39.92,0.14000000000000057
exhale,40.2,40.44,0.23999999999999488
exhale,43.54,43.800000000000004,0.2600000000000051
exhale,45.54,45.64,0.10000000000000142
exhale,49.78,49.980000000000004,0.20000000000000284
exhale,50.5,50.68,0.17999999999999972
exhale,51.54,51.800000000000004,0.2600000000000051
exhale,52.1,52.2,0.10000000000000142
exhale,53.0,53.22,0.21999999999999886
exhale,53.480000000000004,53.620000000000005,0.14000000000000057
exhale,54.36,54.6,0.240000000000002
exhale,55.7,55.96,0.259999999999998
exhale,57.1,57.32,0.21999999999999886
exhale,57.6,57.84,0.240000000000002
exhale,59.04,59.160000000000004,0.12000000000000455
wheeze_candidate,3.712,3.968,0.2559999999999998
wheeze_candidate,17.536,17.792,0.2560000000000002
wheeze_candidate,20.864,21.248,0.38400000000000034
wheeze_candidate,22.912,23.168,0.2560000000000002
wheeze_candidate,26.368,26.624,0.2560000000000002
wheeze_candidate,28.416,28.672,0.2560000000000002
wheeze_candidate,30.976,31.232,0.2560000000000002
wheeze_candidate,36.992,37.248,0.2560000000000002
wheeze_candidate,39.936,40.192,0.2560000000000002
wheeze_candidate,44.032,44.288,0.2560000000000002
wheeze_candidate,54.016,54.272,0.2560000000000002
