type,t_start_sec,t_end_sec,duration_sec
inhale,3.12,3.3200000000000003,0.20000000000000018
inhale,5.14,5.24,0.10000000000000053
inhale,6.22,6.32,0.10000000000000053
inhale,7.8,7.94,0.14000000000000057
inhale,8.58,8.700000000000001,0.120000000000001
inhale,9.28,9.4,0.120000000000001
inhale,9.700000000000001,9.94,0.23999999999999844
inhale,14.56,15.860000000000001,1.3000000000000007
inhale,16.86,18.5,1.6400000000000006
inhale,19.44,19.580000000000002,0.14000000000000057
inhale,20.78,21.7,0.9199999999999982
inhale,22.66,22.78,0.120000000000001
inhale,23.06,23.34,0.28000000000000114
inhale,26.92,27.62,0.6999999999999993
inhale,28.78,29.3,0.5199999999999996
inhale,29.84,30.02,0.17999999999999972
inhale,30.88,30.98,0.10000000000000142
inhale,31.220000000000002,31.400000000000002,0.17999999999999972
inhale,32.04,32.26,0.21999999999999886
inhale,35.9,36.0,0.10000000000000142
inhale,39.76,40.12,0.35999999999999943
inhale,45.6,45.94,0.3399999999999963
inhale,51.24,51.34,0.10000000000000142
inhale,58.0,58.24,0.240000000000002
inhale,59.0,59.1,0.10000000000000142
exhale,3.3200000000000003,3.52,0.19999999999999973
exhale,5.24,5.38,0.13999999999999968
exhale,6.32,6.54,0.21999999999999975
exhale,7.94,8.120000000000001,0.1800000000000006
exhale,8.700000000000001,8.84,0.1399999999999988
exhale,9.4,9.620000000000001,0.22000000000000064
exhale,9.94,10.38,0.4400000000000013
exhale,12.94,13.040000000000001,0.10000000000000142
exhale,15.860000000000001,16.1,0.2400000000000002
exhale,18.5,18.82,0.3200000000000003
exhale,19.580000000000002,19.78,0.1999999999999993
exhale,21.7,22.52,0.8200000000000003
exhale,22.78,22.98,0.1999999999999993
exhale,23.34,26.7,3.3599999999999994
exhale,27.62,28.62,1.0
exhale,29.3,29.8,0.5
exhale,30.02,30.16,0.14000000000000057
exhale,30.98,31.12,0.14000000000000057
exhale,31.400000000000002,31.740000000000002,0.33999999999999986
exhale,32.26,33.36,1.1000000000000014
exhale,36.0,36.18,0.17999999999999972
exhale,40.12,40.36,0.240000000000002
exhale,45.94,46.08,0.14000000000000057
exhale,51.34,51.46,0.11999999999999744
exhale,58.24,58.38,0.14000000000000057
exhale,59.1,59.2,0.10000000000000142
wheeze_candidate,0.512,0.896,0.384
wheeze_candidate,2.176,2.56,0.3839999999999999
wheeze_candidate,3.968,4.224,0.2560000000000002
wheeze_candidate,4.864,5.12,0.2560000000000002
wheeze_candidate,6.4,6.656,0.25599999999999934
wheeze_candidate,7.168,7.424,0.2560000000000002
wheeze_candidate,9.984,10.496,0.5120000000000005
wheeze_candidate,12.928,13.312,0.38399999999999856
wheeze_candidate,13.952,14.208,0.2560000000000002
wheeze_candidate,14.848,15.232,0.38399999999999856
wheeze_candidate,17.28,17.664,0.38400000000000034
wheeze_candidate,18.304,18.944,0.6400000000000006
wheeze_candidate,19.584,19.84,0.2560000000000002
wheeze_candidate,21.12,21.376,0.2560000000000002
wheeze_candidate,21.632,21.888,0.2560000000000002
wheeze_candidate,23.04,23.68,0.6400000000000006
wheeze_candidate,23.808,24.448,0.6400000000000006
wheeze_candidate,25.088,25.6,0.5120000000000005
wheeze_candidate,25.728,26.112,0.3839999999999968
wheeze_candidate,27.52,28.416,0.8960000000000008
wheeze_candidate,30.08,30.336,0.2560000000000002
wheeze_candidate,31.488,31.744,0.2560000000000002
wheeze_candidate,32.256,32.64,0.38400000000000034
wheeze_candidate,32.768,33.024,0.2560000000000002
wheeze_candidate,33.664,34.048,0.38400000000000034
wheeze_candidate,36.992,37.376,0.38400000000000034
wheeze_candidate,40.064,40.448,0.38400000000000034
wheeze_candidate,56.832,57.088,0.2560000000000002
wheeze_candidate,58.368,58.624,0.2560000000000002
