time_sec,spectral_centroid_hz,spectral_bandwidth_hz,spectral_flatness,spectral_rolloff_hz,spectral_peakiness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms_env,wheeze_candidate
0.128,390.5806512411422,325.30836462613644,0.08354860501326329,765.625,0.04424108811051218,-156.7762096007757,7.518588984129126,-6.056485661772269,-1.9534759112250915,-6.187975433756275,-4.263270524509307,-4.030209922039874,-1.9122898805583315,-4.034553889339122,-0.9949666561104772,-1.4557068076441393,-1.3116204431704777,-0.8143291175233606,0.004752212097602231,0
0.256,387.08016973905774,364.4417606143054,0.06386937960653401,667.96875,0.05117037937857638,-157.04956100024788,7.529846610990365,-4.300689891374737,-2.385507179882241,-7.401113740085254,-2.274612039554885,-5.480324482185974,-2.9047190744118128,-4.381828820869367,-1.553160288176322,-0.3983206427501212,-0.16930947742337651,0.772292451876475,0.006502570744071688,0
0.384,358.4952987469794,324.25495228041035,0.05739144522434653,507.8125,0.06305965958152426,-152.52835740911235,7.98898004587594,-5.176836911855482,-3.4213421319471156,-7.3637753927858824,-2.932874052747475,-5.866960818910188,-2.0600098127982114,-4.955240957133908,-0.8854506950384702,-0.7823426513942685,-0.8351511969900349,-0.6860927230561993,0.009988147073558398,0
0.512,218.55151404041294,191.5344748821889,0.024448951978394647,265.625,0.0734032869074302,-151.39594314850515,12.252131040223874,-3.397675944045374,-2.1008780824523505,-7.316138912431752,-4.769470214440576,-6.165022240285195,-3.314366481665618,-5.638078292110858,-2.78928166212377,-2.2193452563263847,-1.3976250715259164,-1.0290033236869962,0.012084722598748548,0
0.64,236.19914656245467,139.23477697020607,0.015258279115339671,253.90625,0.08188905746581877,-151.66858126980003,12.131337121208592,-3.4734447065333587,-2.5536609846203575,-9.138624736439933,-6.122585188280858,-7.107625315784888,-3.3822219563500395,-3.728541315878438,-1.376261322597626,-0.7451306040436391,-0.03149999233715589,-0.44429369297841537,0.013940581120550632,0
0.768,255.25537583761312,132.41474748496665,0.011067747150362862,250.0,0.2366846367149861,-152.3637149614921,10.954781227823872,-5.467101518183785,-1.6338855260424192,-9.673847829906244,-6.472932987770447,-5.267556978742993,-3.0784765342526064,-3.714246836578951,-1.2569709804864637,0.5218564688900561,0.3564238402017949,-0.981332172693146,0.010880620085767337,1
0.896,274.02926765544476,167.36430008206875,0.0235345135721999,269.53125,0.20505272373449646,-156.06244519119915,8.814862060027892,-4.6866208835942285,-4.830803471358703,-8.783112118972275,-4.5961295437312835,-5.124303301086952,-1.8437995299653653,-2.657895644876755,0.7585795287627131,0.2541406435771353,0.7300897453641431,0.12341383333310774,0.004472367971071175,1
1.024,362.03920053996904,305.9205601470532,0.07817696442899762,640.625,0.05758357231106495,-160.77431279088958,7.991684984649453,-4.747289683467217,-1.5997972673898821,-5.264525818937157,-3.111830653652424,-3.131599947125631,-2.3243692394516176,-4.567139739632287,-2.97464783628139,-1.12017996801316,-0.4003324658477639,-0.27506808524514353,0.0058318164997867164,0
1.152,264.10348878463384,215.9524773784507,0.035874071804091225,410.15625,0.0662503525455053,-156.5139695506358,10.74032741511259,-5.221403241400374,-2.6619146306694352,-7.067782615992954,-4.3362218850229945,-4.957598823344306,-3.5170906174942465,-4.050372016856853,-2.430322290471058,-0.9750760331126895,-0.039822577319583496,0.2847861299478201,0.009347703414303915,0
1.28,259.91502304970425,168.64721190932207,0.02194493894124917,320.3125,0.08138779322020893,-151.2766348170147,11.5483737372604,-5.471144443545507,-4.268755877966155,-8.854583882259972,-4.743090769077953,-6.622200415544798,-3.3523696559279506,-3.8482348101681048,-0.3709286995319058,-0.7570140381907262,-0.9525571808567517,-1.665893498393738,0.0090080624712365,0
