type,t_start_sec,t_end_sec,duration_sec
inhale,1.86,2.06,0.19999999999999996
inhale,3.86,4.64,0.7799999999999998
inhale,5.28,5.5200000000000005,0.2400000000000002
inhale,6.34,6.5600000000000005,0.22000000000000064
inhale,7.96,8.2,0.23999999999999932
inhale,10.08,10.36,0.27999999999999936
inhale,12.34,12.48,0.14000000000000057
inhale,14.48,14.780000000000001,0.3000000000000007
inhale,16.96,17.32,0.35999999999999943
inhale,19.12,19.38,0.259999999999998
inhale,21.8,22.04,0.23999999999999844
inhale,24.04,24.16,0.120000000000001
inhale,25.38,25.560000000000002,0.18000000000000327
inhale,27.38,27.580000000000002,0.20000000000000284
inhale,29.560000000000002,29.740000000000002,0.17999999999999972
inhale,31.66,32.0,0.33999999999999986
inhale,32.480000000000004,32.82,0.3399999999999963
inhale,34.04,34.2,0.1600000000000037
inhale,38.5,39.28,0.7800000000000011
inhale,40.1,40.52,0.4200000000000017
inhale,42.38,42.6,0.21999999999999886
inhale,44.6,44.82,0.21999999999999886
inhale,47.4,47.62,0.21999999999999886
inhale,48.14,48.300000000000004,0.1600000000000037
inhale,49.0,49.24,0.240000000000002
inhale,50.76,53.18,2.4200000000000017
inhale,59.04,59.74,0.7000000000000028
exhale,0.06,0.46,0.4
exhale,2.06,2.7600000000000002,0.7000000000000002
exhale,4.64,4.86,0.22000000000000064
exhale,5.5200000000000005,5.74,0.21999999999999975
exhale,6.5600000000000005,6.82,0.2599999999999998
exhale,8.2,8.48,0.28000000000000114
exhale,10.36,10.620000000000001,0.26000000000000156
exhale,12.48,12.76,0.27999999999999936
exhale,14.780000000000001,15.06,0.27999999999999936
exhale,17.32,17.6,0.28000000000000114
exhale,19.38,19.8,0.4200000000000017
exhale,22.04,22.3,0.26000000000000156
exhale,24.16,24.28,0.120000000000001
exhale,25.560000000000002,25.94,0.379999999999999
exhale,27.580000000000002,27.92,0.33999999999999986
exhale,29.740000000000002,29.98,0.23999999999999844
exhale,32.0,32.32,0.3200000000000003
exhale,32.82,33.18,0.35999999999999943
exhale,33.36,33.46,0.10000000000000142
exhale,34.2,34.42,0.21999999999999886
exhale,39.28,39.84,0.5600000000000023
exhale,40.52,41.04,0.519999999999996
exhale,42.6,42.86,0.259999999999998
exhale,44.82,45.12,0.29999999999999716
exhale,47.62,47.82,0.20000000000000284
exhale,48.300000000000004,48.5,0.19999999999999574
exhale,49.24,49.82,0.5799999999999983
exhale,53.18,58.92,5.740000000000002
wheeze_candidate,20.352,20.608,0.2560000000000002
wheeze_candidate,32.128,32.384,0.2560000000000002
wheeze_candidate,51.968,52.352,0.38399999999999324
wheeze_candidate,53.12,54.016,0.8960000000000008
wheeze_candidate,54.4,54.912,0.5120000000000005
wheeze_candidate,55.296,55.552,0.2560000000000002
wheeze_candidate,56.192,57.344,1.152000000000001
wheeze_candidate,57.984,58.496,0.5120000000000005
wheeze_candidate,58.624,59.008,0.38400000000000034
