type,t_start_sec,t_end_sec,duration_sec
inhale,0.26,0.48,0.21999999999999997
inhale,1.2,1.8,0.6000000000000001
inhale,4.42,4.84,0.41999999999999993
inhale,7.12,7.3,0.17999999999999972
inhale,8.22,8.68,0.4599999999999991
inhale,9.84,10.32,0.4800000000000004
inhale,11.48,12.040000000000001,0.5600000000000005
inhale,13.540000000000001,14.32,0.7799999999999994
inhale,15.34,15.6,0.2599999999999998
inhale,17.18,17.86,0.6799999999999997
inhale,18.84,19.06,0.21999999999999886
inhale,19.94,20.66,0.7199999999999989
inhale,22.2,22.36,0.16000000000000014
inhale,22.94,23.580000000000002,0.6400000000000006
inhale,24.2,24.52,0.3200000000000003
inhale,25.2,25.94,0.740000000000002
inhale,26.96,27.14,0.17999999999999972
inhale,27.78,27.94,0.16000000000000014
inhale,29.02,29.62,0.6000000000000014
inhale,31.02,31.12,0.10000000000000142
inhale,32.08,32.38,0.30000000000000426
inhale,34.36,34.5,0.14000000000000057
inhale,34.84,35.08,0.23999999999999488
inhale,38.5,38.86,0.35999999999999943
inhale,40.980000000000004,41.18,0.19999999999999574
inhale,43.76,43.96,0.20000000000000284
inhale,47.800000000000004,48.22,0.4199999999999946
inhale,50.28,50.42,0.14000000000000057
inhale,51.02,51.5,0.4799999999999969
inhale,54.26,54.42,0.1600000000000037
inhale,58.14,58.94,0.7999999999999972
exhale,0.06,0.2,0.14
exhale,0.48,0.84,0.36
exhale,1.8,2.24,0.44000000000000017
exhale,4.84,5.44,0.6000000000000005
exhale,7.3,7.46,0.16000000000000014
exhale,8.68,9.4,0.7200000000000006
exhale,10.32,10.46,0.14000000000000057
exhale,12.040000000000001,12.84,0.7999999999999989
exhale,14.32,14.5,0.17999999999999972
exhale,15.6,16.2,0.5999999999999996
exhale,17.86,18.54,0.6799999999999997
exhale,19.06,19.46,0.40000000000000213
exhale,20.66,21.18,0.5199999999999996
exhale,22.36,22.52,0.16000000000000014
exhale,23.580000000000002,23.8,0.21999999999999886
exhale,24.52,24.68,0.16000000000000014
exhale,25.94,26.26,0.3200000000000003
exhale,27.14,27.32,0.17999999999999972
exhale,27.94,28.1,0.16000000000000014
exhale,29.62,30.18,0.5599999999999987
exhale,31.12,31.28,0.16000000000000014
exhale,32.38,32.86,0.4799999999999969
exhale,34.5,34.660000000000004,0.1600000000000037
exhale,35.08,35.72,0.6400000000000006
exhale,38.86,39.160000000000004,0.30000000000000426
exhale,41.18,41.68,0.5
exhale,43.96,44.28,0.3200000000000003
exhale,48.22,48.72,0.5
exhale,50.42,50.58,0.1599999999999966
exhale,51.5,51.9,0.3999999999999986
exhale,54.42,54.78,0.35999999999999943
exhale,58.94,59.2,0.2600000000000051
wheeze_candidate,2.048,2.56,0.512
wheeze_candidate,5.12,5.632,0.5119999999999996
wheeze_candidate,8.832,9.088,0.25599999999999845
wheeze_candidate,9.344,9.6,0.2560000000000002
wheeze_candidate,10.368,10.624,0.2560000000000002
wheeze_candidate,12.416,12.672,0.2560000000000002
wheeze_candidate,14.336,14.592,0.2560000000000002
wheeze_candidate,15.744,16.256,0.5120000000000005
wheeze_candidate,16.384,16.64,0.2560000000000002
wheeze_candidate,20.736,20.992,0.2560000000000002
wheeze_candidate,22.4,22.656,0.2560000000000002
wheeze_candidate,24.576,24.832,0.2560000000000002
wheeze_candidate,25.728,25.984,0.2560000000000002
wheeze_candidate,29.696,30.208,0.5119999999999969
wheeze_candidate,31.104,31.36,0.2560000000000002
wheeze_candidate,32.384,32.768,0.38400000000000034
wheeze_candidate,35.2,35.712,0.5120000000000005
wheeze_candidate,40.576,40.832,0.2560000000000002
wheeze_candidate,47.36,47.616,0.2560000000000002
wheeze_candidate,48.384,48.896,0.5120000000000005
wheeze_candidate,50.432,50.816,0.38400000000000034
wheeze_candidate,51.712,52.096,0.38399999999999324
wheeze_candidate,54.656,55.04,0.38400000000000034
