type,t_start_sec,t_end_sec,duration_sec
exhale,17.72,17.92,0.20000000000000284
exhale,19.3,19.5,0.1999999999999993
exhale,21.28,21.48,0.1999999999999993
exhale,21.88,21.98,0.10000000000000142
exhale,22.86,23.080000000000002,0.22000000000000242
exhale,24.28,25.240000000000002,0.9600000000000009
exhale,25.72,25.900000000000002,0.18000000000000327
exhale,26.8,27.060000000000002,0.26000000000000156
exhale,28.84,29.04,0.1999999999999993
exhale,30.16,30.48,0.3200000000000003
exhale,31.48,31.7,0.21999999999999886
exhale,32.12,33.04,0.9200000000000017
exhale,33.78,34.0,0.21999999999999886
exhale,34.9,35.38,0.480000000000004
exhale,36.24,37.660000000000004,1.4200000000000017
exhale,38.34,38.7,0.35999999999999943
exhale,39.32,39.54,0.21999999999999886
exhale,40.14,40.480000000000004,0.3400000000000034
exhale,41.18,41.38,0.20000000000000284
exhale,41.96,42.6,0.6400000000000006
exhale,43.160000000000004,43.38,0.21999999999999886
exhale,44.7,44.94,0.23999999999999488
exhale,45.84,46.72,0.8799999999999955
exhale,47.6,48.620000000000005,1.0200000000000031
exhale,49.1,49.300000000000004,0.20000000000000284
exhale,49.620000000000005,49.74,0.11999999999999744
exhale,50.28,50.480000000000004,0.20000000000000284
exhale,51.84,52.06,0.21999999999999886
exhale,53.84,54.06,0.21999999999999886
exhale,55.76,55.94,0.17999999999999972
exhale,57.34,57.54,0.19999999999999574
exhale,59.04,59.300000000000004,0.2600000000000051
wheeze_candidate,0.128,0.384,0.256
wheeze_candidate,2.176,2.432,0.2559999999999998
wheeze_candidate,4.992,5.376,0.38400000000000034
wheeze_candidate,7.552,7.808,0.2560000000000002
wheeze_candidate,8.96,9.216,0.25599999999999845
wheeze_candidate,9.344,9.6,0.2560000000000002
wheeze_candidate,9.984,10.368,0.38400000000000034
wheeze_candidate,11.904,12.16,0.2560000000000002
wheeze_candidate,12.416,12.672,0.2560000000000002
wheeze_candidate,14.592,14.848,0.2560000000000002
wheeze_candidate,15.872,16.128,0.2560000000000002
wheeze_candidate,17.792,18.048,0.2559999999999967
wheeze_candidate,19.328,19.584,0.2560000000000002
wheeze_candidate,21.376,21.632,0.2560000000000002
wheeze_candidate,22.912,23.168,0.2560000000000002
wheeze_candidate,23.936,25.216,1.2800000000000011
wheeze_candidate,25.728,25.984,0.2560000000000002
wheeze_candidate,28.928,29.184,0.2560000000000002
wheeze_candidate,30.208,30.592,0.38400000000000034
wheeze_candidate,31.36,31.744,0.38400000000000034
wheeze_candidate,32.128,32.768,0.6400000000000006
wheeze_candidate,33.792,34.048,0.2560000000000002
wheeze_candidate,34.816,35.456,0.6400000000000006
wheeze_candidate,35.968,37.76,1.7919999999999945
wheeze_candidate,38.016,38.272,0.2560000000000002
wheeze_candidate,38.4,38.656,0.2560000000000002
wheeze_candidate,41.216,41.472,0.2560000000000002
wheeze_candidate,41.856,42.24,0.38400000000000034
wheeze_candidate,43.264,43.52,0.2560000000000002
wheeze_candidate,44.672,45.056,0.38400000000000034
wheeze_candidate,45.696,46.848,1.152000000000001
wheeze_candidate,47.232,47.488,0.2560000000000002
wheeze_candidate,47.616,48.64,1.024000000000001
wheeze_candidate,49.152,49.408,0.2560000000000002
wheeze_candidate,50.304,50.56,0.2560000000000002
wheeze_candidate,51.456,51.712,0.2560000000000002
wheeze_candidate,51.84,52.224,0.38399999999999324
wheeze_candidate,53.12,53.376,0.2560000000000002
wheeze_candidate,53.888,54.144,0.2560000000000002
wheeze_candidate,55.808,56.064,0.2560000000000002
wheeze_candidate,57.344,57.856,0.5120000000000005
