time_sec,spectral_centroid_hz,spectral_bandwidth_hz,spectral_flatness,spectral_rolloff_hz,spectral_peakiness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms_env,wheeze_candidate
0.128,202.2478169258707,44.995787365272136,0.0012440337438438434,218.75,0.16131736426624593,-164.22481912909305,15.901685314638666,1.4650705458629973,-4.775996439640677,-9.903521500572158,-7.697075603345023,-5.003765129815953,-5.452193841782275,-2.6646623687708466,-0.7249239795778083,-0.8298062264605542,1.5595690878364714,0.8983817122393218,0.02394977717527321,1
0.256,190.4405130917603,25.406640272074533,0.0003445075076017727,199.21875,0.20452451150720868,-164.04863749309288,15.549432871830085,1.7442540665311494,-1.2249106217443204,-7.898280517001059,-10.910455272187622,-5.486942133750411,-4.069675399409171,-5.8128748114296815,-1.866323746284231,1.0460348281963543,0.8465712984682963,1.4419636075203859,0.009673476019608121,1
0.384,223.8029968418761,117.0316450153966,0.00873517534079198,296.875,0.14040392711478145,-168.9262305148902,12.65968279960899,0.9298839899186913,-3.3836424374398453,-6.33401481709735,-5.967716869255009,-1.8122175300925636,-1.5862873118822498,-4.278808336597342,-2.896291048710233,-0.407035135685032,-0.013471421798185862,0.26105374875727627,0.0036225449426897935,0
0.512,149.25357290494745,72.8364875203625,0.005427006344122286,195.3125,0.14067518847577515,-171.8488087783811,12.429991802173406,4.611673364203057,-0.6580952608885464,-4.020238192976513,-5.041748972838451,-4.354178378754381,-3.863585127554687,-4.071705179326182,-3.1299025425484337,-1.8276494408182775,-1.2041284610477017,-1.056193379284024,0.0021939778800255487,0
0.64,162.42999008085243,93.02933190131942,0.01053483531126922,218.75,0.09251010176626268,-174.73815698901208,9.587510583070799,3.690371884853997,-0.0627253894402713,-2.865489291155447,-4.328347250540367,-4.127811446130255,-3.3867823607994607,-2.923377544002889,-2.315869343749666,-1.4379342339870362,-0.8429744333350544,-0.7703826383260314,0.0019677266578323077,0
0.768,223.47937099387042,205.0333498194134,0.04666761942133075,273.4375,0.08118025276586209,-171.62171893235535,8.585247006118326,0.5078483784083486,-0.8816462701995706,-3.2655203902184433,-4.313324054168347,-3.8610670680846315,-2.8366304501813633,-2.8239066506269443,-1.7655753989778893,-0.9546873186055994,-1.0833747815271786,-1.0818884632383727,0.002603034089718546,0
0.896,204.9735276017351,208.61443330068707,0.023298010473850654,261.71875,0.08089871118613695,-170.7995351844735,9.952276271062427,1.2708279005173477,0.4624478016788137,-2.389788275598272,-4.926731722380067,-3.6465432826570714,-1.4518841425114073,-3.037326430607305,-3.5266011946187072,-0.9398718374650923,-1.138641521015466,-2.8150443925354622,0.005699594937531011,0
1.024,189.5187095541227,100.67163504430114,0.004683123906881558,238.28125,0.087944797506904,-163.99267837571853,15.281712597545983,-0.1386559957079203,-3.0266685243464098,-6.182785092299941,-8.466964223590512,-4.930571381263071,-2.4106320036223905,-4.045676586760032,-3.451966364415215,-0.9194999705038949,-0.3388432255336805,-1.3970978086309593,0.006167057076735155,0
1.152,199.67540367274793,114.29697948737703,0.004532806580544928,242.1875,0.06420139907263776,-166.34737381022856,13.942669499764435,1.0721632894653292,-1.726528129978527,-6.417382211688801,-9.763408137454602,-5.2224122016404975,-1.598162207494401,-3.4141626571431924,-3.237314814974811,-0.42549482833328556,0.23725000333987284,-1.883887035132814,0.0026676156425050348,0
1.28,447.5679939896857,342.69786997328816,0.030149129462042783,832.03125,0.11845432055078495,-173.4435494891782,6.537069429363304,0.23352056577093963,2.9283020132104083,-1.1373762316051186,-6.284680417821429,-3.3931613664680924,-0.353719901316195,-2.964206569095587,-3.270807810665719,0.18821155270918663,-0.11672152088871715,-3.2215660360256053,0.0016870866363335932,0
