0.0,-0.001845360022230151
2.5E-4,-0.0018692018829824786
5.0E-4,-0.001978874442443185
7.5E-4,-0.0021600725841608745
0.001,-0.0023317339815776324
0.00125,-0.0023126604929757707
0.0015,-0.00206947351330203
0.00175,-0.0018119814171768925
0.002,-0.0015687944375031516
0.0022500000000000003,-0.0013685228071836004
0.0025,-0.0012159348983687042
0.00275,-0.001149177688262187
0.003,-0.001091957222456601
0.0032500000000000003,-9.870530351463599E-4
0.0035,-7.772446605258776E-4
0.00375,-1.7642976956722375E-4
0.004,6.914139618174985E-4
0.00425,0.0010967255946070665
0.0045000000000000005,0.0011682511768640492
0.00475,0.0012397767591210316
0.005,0.0012969972249266177
0.00525,0.00141143815653779
0.0055,0.0014448167615910485
0.00575,0.0015687944375031516
0.006,0.0016212465311582721
0.00625,0.0016021730425564101
0.006500000000000001,0.0014925004830957035
0.00675,0.0013923646679359278
0.007,0.0013875962957854624
0.00725,0.0013589860628826693
0.0075,0.0013589860628826693
0.00775,0.001335144202130342
0.008,0.0013256074578294108
0.00825,0.0011539460604126526
0.0085,0.001111030711058463
0.00875,0.00117778792116498
0.009000000000000001,0.0012207032705191696
0.00925,0.00117778792116498
0.0095,0.0010967255946070665
0.00975,0.001101493966757532
0.01,0.001130104199660325
0.01025,0.0011825562933154457
0.0105,0.001139640943961256
0.010750000000000001,0.0010013581515977564
0.011,9.155274528893772E-4
0.01125,8.058548934286706E-4
0.0115,8.821488478361187E-4
0.01175,7.5340279977355E-4
0.012,7.34329311171688E-4
0.01225,6.771088453661019E-4
0.0125,3.290176783821199E-4
0.012750000000000001,-2.956390733288614E-4
0.013000000000000001,-8.344651263314636E-4
0.01325,-0.0010585786174033423
0.0135,-0.001120567455359394
0.01375,-0.001101493966757532
0.014,-0.0011253358275098596
0.01425,-0.0011348725718107904
0.0145,-0.0011444093161117215
0.014750000000000001,-0.0012016297819173077
0.015,-0.0012159348983687042
0.01525,-0.0012111665262182385
0.0155,-0.0012350083869705662
0.01575,-0.0013065339692275488
0.016,-0.0013637544350331347
0.01625,-0.0015115739716975655
0.0165,-0.0017833711842740994
0.01675,-0.0019264223487880645
0.017,-0.0020885470019038916
0.01725,-0.002155304212010409
0.0175,-0.002136230723408547
0.017750000000000002,-0.0021171572348066847
0.018000000000000002,-0.002002716303195513
0.01825,-0.0019025804880357371
0.0185,-0.002002716303195513
0.01875,-0.0020742418854524953
0.019,-0.0021028521183552884
0.01925,-0.002107620490505754
0.0195,-0.0018692018829824786
0.01975,-0.001845360022230151
0.02,-0.0017738344399731683
0.02025,-0.0016450883919105997
0.0205,-0.001525879088148962
0.02075,-0.0013065339692275488
0.021,-9.965897794472908E-4
0.02125,-7.581711719240155E-4
0.021500000000000002,-4.7683721504655064E-5
0.021750000000000002,6.294251238614469E-4
0.022,8.678437313847222E-4
0.02225,8.869172199865842E-4
0.0225,8.010865212782051E-4
0.02275,6.961823339679639E-4
0.023,4.6730047074561965E-4
0.02325,-4.2438512139143005E-4
0.0235,-0.0012445451312714973
0.02375,-0.0014352800172901174
0.024,-0.0016498567640610652
0.02425,-0.0018072130450264268
0.0245,-0.0019359590930889956
0.02475,-0.0020074846753459783
0.025,-0.0020742418854524953
0.02525,-0.0020933153740543575
0.025500000000000002,-0.002055168396850633
0.025750000000000002,-0.0019836428145936507
0.026000000000000002,-0.001978874442443185
0.02625,-0.0019073488601862025
0.0265,-0.0018119814171768925
0.02675,-0.0017118456020171167
0.027,-0.0016975404855657202
0.02725,-0.001778602812123634
0.0275,-0.0017547609513713063
0.02775,-0.0017595293235217718
0.028,-0.0016927721134152548
0.02825,-0.0016832353691143237
0.0285,-0.0016736986248133928
0.02875,-0.0017452242070703753
0.029,-0.0018024446728759614
0.02925,-0.001797676300725496
0.029500000000000002,-0.001940727465239461
0.029750000000000002,-0.00206947351330203
