0.0,-1.0000001192093038
2.5E-4,-1.0000001192093038
5.0E-4,-1.0000001192093038
7.5E-4,-1.0000001192093038
0.001,-1.0000001192093038
0.00125,-1.0000001192093038
0.0015,-1.0000001192093038
0.00175,-1.0000001192093038
0.002,-1.0000001192093038
0.0022500000000000003,-1.0000001192093038
0.0025,-1.0000001192093038
0.00275,-1.0000001192093038
0.003,-1.0000001192093038
0.0032500000000000003,-1.0000001192093038
0.0035,-0.8503259241969495
0.00375,-0.21277728233066587
0.004,0.31572584101269735
0.00425,0.614888145314234
0.0045000000000000005,0.9499783456299717
0.00475,1.0
0.005,0.9955073589691351
0.00525,1.0
0.0055,1.0
0.00575,1.0
0.006,1.0
0.00625,1.0
0.006500000000000001,1.0
0.00675,1.0
0.007,1.0
0.00725,1.0
0.0075,1.0
0.00775,1.0
0.008,1.0
0.00825,1.0
0.0085,1.0
0.00875,1.0
0.009000000000000001,1.0
0.00925,1.0
0.0095,1.0
0.00975,1.0
0.01,1.0
0.01025,1.0
0.0105,1.0
0.010750000000000001,1.0
0.011,1.0
0.01125,1.0
0.0115,1.0
0.01175,1.0
0.012,1.0
0.01225,1.0
0.0125,1.0
0.012750000000000001,1.0
0.013000000000000001,1.0
0.01325,1.0
0.0135,1.0
0.01375,1.0
0.014,1.0
0.01425,1.0
0.0145,1.0
0.014750000000000001,1.0
0.015,1.0
0.01525,1.0
0.0155,1.0
0.01575,1.0
0.016,1.0
0.01625,1.0
0.0165,1.0
0.01675,1.0
0.017,1.0
0.01725,1.0
0.0175,1.0
0.017750000000000002,1.0
0.018000000000000002,1.0
0.01825,1.0
0.0185,0.9808082557688065
0.01875,1.0
0.019,1.0
0.01925,0.738076655635435
0.0195,0.5921990385292815
0.01975,1.0
0.02,0.6216139342324656
0.02025,-0.3290093337308566
0.0205,-0.4254723102417362
0.02075,-0.013306142485873996
0.021,0.3720003809929348
0.02125,0.48792427634290175
0.021500000000000002,0.7427746942966812
0.021750000000000002,1.0
0.022,1.0
0.02225,0.9467263158233542
0.0225,0.5655116516961636
0.02275,0.5015934111587299
0.023,-0.3436172418138077
0.02325,-0.4738814203597808
0.0235,0.03247559457726414
0.02375,0.7477117476119695
0.024,0.8417798092102777
0.02425,1.0
0.0245,1.0
0.02475,1.0
0.025,1.0
0.02525,1.0
0.025500000000000002,1.0
0.025750000000000002,1.0
0.026000000000000002,1.0
0.02625,0.9723455872947677
0.0265,0.8440215401675153
0.02675,0.2552026814463951
0.027,0.27052286511932194
0.02725,0.4095936309806861
0.0275,0.6958539123361006
0.02775,1.0
0.028,1.0
0.02825,1.0
0.0285,1.0
0.02875,1.0
0.029,1.0
0.02925,1.0
0.029500000000000002,1.0
0.029750000000000002,0.7052499896585929
0.03,0.3473955806965328
0.03025,0.6344384711311425
0.0305,0.6936956278914962
0.03075,0.8670474132355944
0.031,0.966419096758258
0.03125,0.8938343398373532
0.0315,0.6257147342818659
0.03175,-0.009068251737147776
0.032,-0.6295067822345236
0.03225,-0.3063196308993853
0.0325,0.1277583989809035
0.03275,-0.006743074267277034
0.033,0.09183884761796565
0.03325,0.18164398451375777
0.0335,0.25245431094817056
0.03375,0.3368848963838692
0.034,0.5032510165275355
0.03425,0.6739366857930047
0.0345,1.0
0.03475,1.0
0.035,1.0
0.035250000000000004,0.0817525484266935
0.035500000000000004,-0.5781377051040775
0.035750000000000004,-0.40879850492459596
0.036000000000000004,-0.054658657867748484
0.03625,0.7730687586151074
0.0365,1.0
0.03675,1.0
0.037,1.0
0.03725,0.7073284038696771
0.0375,1.0
0.03775,1.0
0.038,1.0
0.03825,0.8656127292648231
0.0385,0.3536111537946646
0.03875,0.1832628468588408
0.039,0.4706138933436743
0.03925,0.5857176286837612
0.0395,0.48755293936168426
0.03975,0.5549497073828825
0.04,0.6624347761195631
0.04025,0.48029607299519456
0.0405,0.07596970510121645
0.04075,0.10870756014675619
0.041,0.4435235790638422
0.04125,-0.21955969566818423
0.0415,-1.0000001192093038
0.04175,-1.0000001192093038
0.042,-1.0000001192093038
0.04225,-0.6648916798700905
0.0425,-0.08845151525157872
0.04275,-0.03765941115133895
