time_sec,spectral_centroid_hz,spectral_bandwidth_hz,spectral_flatness,spectral_rolloff_hz,spectral_peakiness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms_env,wheeze_candidate
0.128,191.91081495198873,85.34577463598669,0.0007797804892978383,230.46875,0.10104398362383425,-136.60415411247033,27.00771877103965,-7.22770092314597,-9.043199252014592,-9.031325272668543,-4.765312112876721,-7.325794458045714,-7.011560609127029,-5.628483196603746,-3.5078517267115683,-3.2186900629122785,-3.3053043285144574,-3.1159698393449933,0.038019581990582606,0
0.256,205.71056957256638,108.59804630636505,0.005260310218188499,300.78125,0.11550045021164537,-148.09730314227053,20.544649836279703,-5.803823539144666,-6.350964689639808,-6.812250662756524,-4.835536474833312,-5.852139175724899,-4.376288922702864,-4.251013620124724,-4.360488808743453,-2.9785961915769716,-1.8302380690786588,-1.3347626893812095,0.028429999042834556,0
0.384,217.36631199271784,181.61355584214996,0.012142932879687806,386.71875,0.09784393687196152,-138.86066234494524,16.543923162432403,-10.843794397585576,-0.9309494931608613,-6.030032387460533,-3.8390562207175987,-5.895695753611901,-5.783102273083475,-5.155639319002259,-4.4906574243817445,-3.784163093610034,-3.0827092234783295,-2.2153285898061457,0.053093355255467545,0
0.512,228.47384099631023,114.65396836421796,0.004825535702312594,320.3125,0.05899873840596529,-136.17305609220233,21.66492063623815,-8.933970714664923,-5.008061312462545,-9.21678085822427,-5.869599701494176,-6.743822953696828,-4.060172117616561,-4.427823463977967,-3.4945082677813626,-3.0405207181548546,-4.3418636907596255,-2.7043786224753523,0.12978670022317343,0
0.64,221.85030266324696,80.76260298223333,0.0005076468199262227,285.15625,0.08937417417883581,-133.891214906989,27.099673929563654,-9.194276687180999,-12.485965638183385,-12.687605541559012,-6.976271348948441,-7.988819805799151,-6.463033238200356,-4.31188738119875,-1.8493688263806565,-3.541386249709249,-2.3333610655723733,-0.7861520257774351,0.2113032042980194,0
0.768,231.5576640266225,54.01482207307463,0.00027468451735232263,226.5625,0.3022007615127572,-132.37375180870697,27.053506954228077,-9.711281239147084,-13.102660499766117,-12.048153064405376,-5.777053234434005,-7.957698901337745,-5.8943866247073196,-5.316464178334938,-2.2507650575740743,-1.978227423175166,-0.9828050628554256,-0.21153322967232333,0.23827082514762876,1
0.896,237.71063013070517,69.02115891438437,0.000307144785948219,273.4375,0.2869625245224065,-130.91361796684447,28.264776750028982,-9.85312552528879,-12.689620747368167,-12.33926827529034,-6.252304664623748,-7.099101399984898,-5.027042233920236,-5.847581266652212,-2.885778329795211,-2.0039312728873866,-0.8083289829215772,0.07891821406240418,0.22297121967588152,1
1.024,216.95559463306304,58.009926009217395,0.000296564333586625,218.75,0.19707625536360832,-132.21461194710045,27.79388906704861,-9.3948490344681,-12.374927687557872,-12.449290903886904,-6.355185851937005,-7.760494992947006,-6.035474818338596,-5.104952428323179,-2.6780695238290164,-2.5788671240519525,-0.8096768333488289,0.8730584554693421,0.18239960798195431,1
1.152,217.56750421066567,62.44102284556368,0.0004929243438457795,246.09375,0.24480519505482526,-132.99962451696754,27.36634571489857,-9.528896358503513,-11.456593485865737,-10.592259402298561,-6.658870989976595,-8.802445387462303,-6.098562544811912,-4.37615938211609,-1.6967274144872004,-2.4339546516344894,-0.9505767604315232,-0.7484962667814163,0.1332158022693226,1
1.28,222.85574429333357,64.83969306127109,0.0008183434357557902,242.1875,0.16739429700988237,-133.4560938634355,24.03806969277766,-11.196730712303328,-10.667993031565953,-11.25074132287694,-7.005578683336163,-8.221923585700297,-6.111554208559428,-4.429411784762145,-1.4300724370382571,-1.4995813878314845,0.3238344313696924,0.21928420289599784,0.06300287108336176,1
1.408,255.06137475521496,201.73272117396212,0.014574067268500485,437.5,0.10787404957358071,-134.69223765138204,17.64272487304057,-11.670353868667151,-0.21623677695233062,-6.2113282734067745,-4.840749023035995,-6.298329449997128,-4.694193780037306,-4.720189205103625,-3.896666068116774,-3.1750357035200394,-2.735151131945053,-2.459812010654662,0.03389155651841844,0
1.536,148.17316873239525,100.71351016727905,0.003365603517158793,167.96875,0.11895869908850713,-142.9524186839555,20.350170889560744,-6.957281902371305,-2.2186981737418856,-3.639272139802892,-5.052325317920731,-7.302176221858062,-5.394537658595422,-6.351606853583238,-4.973506327314215,-4.145377326797095,-4.149862288953153,-3.1801071063254542,0.039722367801836564,0
1.664,173.0338231831121,88.48831620714445,0.0030409948809603515,226.5625,0.13186043457174143,-146.74920419436705,21.597744762267162,-4.464061394246423,-4.852649652621152,-6.552840942317355,-4.793741228953138,-7.303645104657313,-6.1269953966914965,-4.741672522709005,-3.7484340735780917,-2.664766820900165,-3.161282566852177,-2.4585221031379847,0.04883677480476243,0
1.792,206.74377967935712,85.4659512379283,0.001654320688809208,277.34375,0.07041315732426565,-140.2006139191541,25.125455013244714,-6.556452145999925,-8.344245753088373,-8.632499449677395,-5.242800673190174,-8.001955996445187,-6.61172747373123,-4.695690027893211,-2.696947758698642,-1.9182414999516315,-2.332514094358438,-2.7853800768229258,0.03832496388682297,0
1.92,188.22496058010472,114.15470319350423,0.0037191500899904665,246.09375,0.10541864973290423,-144.1914059104085,21.059594228836225,-7.186141716759259,-7.0205040592598955,-5.841998054267735,-3.852928698978773,-7.707280559154441,-6.916102866421523,-4.495325766469739,-3.301741492699507,-3.0051927950066117,-1.5570298396227074,-1.7087587784586997,0.027574809534209113,0
2.048,301.9560569865567,223.3256197599255,0.019066407537833112,550.78125,0.05972174839420679,-138.6373797457308,16.901396989273067,-11.826768837269121,-1.4491531811424745,-5.4153470668833865,-3.7377369043190773,-6.204174139413404,-5.426457408388112,-4.164740978168107,-3.450395900304423,-3.3376979381070377,-2.2194618049558645,-3.0497867381282426,0.024345525726675983,0
2.176,368.9421879291015,210.7381373085544,0.021413268114171477,589.84375,0.05947825205334588,-141.41790928646105,15.458063881742152,-12.464070864753086,-3.538609254081303,-5.1995494024760145,-3.3707424153622627,-6.338051218857159,-3.6863566904446334,-2.8484356757006237,-2.1399739285695043,-2.6624175807367116,-2.8660368221719055,-2.346070142335136,0.08025691227189131,0
2.304,206.1685886816935,80.71007328168395,0.000919516905500387,265.625,0.08809279884681051,-136.93027099909128,25.46934646698929,-8.75015223729604,-10.412617963903468,-10.767927485481275,-7.009944110461824,-7.942705084555074,-6.404474891782671,-4.9286832971531,-1.523947956337305,-2.9966364426799115,-2.6740586199588616,-0.7458564871828911,0.16097147762775402,0
2.432,222.82057244808843,48.66428315005104,0.00034305524384625226,226.5625,0.3911707941952782,-134.33251946929943,26.337966114502766,-8.489732378463001,-11.171672320273629,-11.690620294919498,-5.886277379929785,-8.228157466465497,-6.444342672232833,-5.220446127219754,-2.256617280423204,-1.515799388982686,-1.5125124829854673,-0.7594970229585607,0.1932225955384118,1
2.56,227.45899376560715,50.2924828711461,0.0002429799529566044,226.5625,0.20002389401758616,-136.70468450589257,23.600461539108466,-9.925301745058032,-12.152780638687078,-11.050441530578865,-4.7459285311703105,-7.687597944847997,-6.9376370455156255,-4.7658788423756855,-1.804032699673488,-1.3415064934624914,1.7530351408746854,1.9264178742359905,0.1604667965854917,1
2.688,213.9217127275653,59.95718764948043,0.0006595585463647203,218.75,0.2816916934766037,-133.47249433428252,24.63231923109291,-10.980526244776524,-9.41559688512865,-10.007817254208998,-6.892775091797802,-7.700762485431621,-5.48704800092384,-4.835332567091571,-1.3457384120113889,-1.7657458148862768,-1.1865010751521765,-0.24993441208897285,0.13751697625432693,1
2.816,223.70613742450186,62.268093789579765,0.0005339496549918618,238.28125,0.14215821288734184,-134.4876218753041,25.744086800796914,-10.567020671466281,-11.769353035959403,-10.16186630635324,-6.712680969055394,-8.203491283394468,-4.47484042169571,-4.276083932934499,-1.4660805538344088,-1.4027376251252257,-0.34277728506227484,0.8106302986062919,0.09654065966606144,0
2.944,229.9837047067859,84.14891857307606,0.0019972141692158555,312.5,0.13134812857183714,-135.99715587451982,21.674719851574366,-10.818472174422809,-8.176912094080706,-10.535586374397113,-6.088945425085546,-7.020377136631389,-5.348900111429762,-4.235337133451507,-3.162486133564159,-2.297195588590268,-0.48061460430314,0.4053609968248468,0.04013636857271194,0
