type,t_start_sec,t_end_sec,duration_sec
inhale,0.44,0.76,0.32
inhale,2.18,2.42,0.23999999999999977
inhale,3.66,3.92,0.2599999999999998
inhale,4.8,4.9,0.10000000000000053
inhale,5.26,5.48,0.22000000000000064
inhale,6.84,7.0600000000000005,0.22000000000000064
inhale,7.92,8.1,0.17999999999999972
inhale,8.4,8.64,0.2400000000000002
inhale,9.96,10.22,0.2599999999999998
inhale,11.52,11.78,0.2599999999999998
inhale,13.280000000000001,13.5,0.21999999999999886
inhale,15.14,15.32,0.17999999999999972
inhale,16.92,17.1,0.17999999999999972
inhale,18.6,18.8,0.1999999999999993
inhale,20.18,20.38,0.1999999999999993
inhale,21.76,21.98,0.21999999999999886
inhale,23.3,23.48,0.17999999999999972
inhale,24.86,25.04,0.17999999999999972
inhale,26.22,26.52,0.3000000000000007
inhale,27.82,28.080000000000002,0.26000000000000156
inhale,29.38,29.52,0.14000000000000057
inhale,30.48,30.66,0.17999999999999972
inhale,31.04,31.3,0.26000000000000156
inhale,32.82,33.02,0.20000000000000284
inhale,34.5,34.68,0.17999999999999972
inhale,37.24,37.36,0.11999999999999744
inhale,39.68,40.08,0.3999999999999986
inhale,41.04,41.18,0.14000000000000057
inhale,41.92,42.02,0.10000000000000142
inhale,42.28,42.52,0.240000000000002
inhale,43.12,43.22,0.10000000000000142
inhale,44.9,45.02,0.12000000000000455
inhale,47.2,47.34,0.14000000000000057
inhale,49.02,49.160000000000004,0.14000000000000057
inhale,50.14,50.42,0.28000000000000114
inhale,51.08,51.2,0.12000000000000455
inhale,52.04,52.24,0.20000000000000284
inhale,53.02,53.14,0.11999999999999744
inhale,53.82,54.0,0.17999999999999972
inhale,54.88,55.0,0.11999999999999744
inhale,55.620000000000005,55.74,0.11999999999999744
inhale,57.04,57.18,0.14000000000000057
inhale,57.9,58.14,0.240000000000002
inhale,59.0,59.120000000000005,0.12000000000000455
inhale,59.56,59.74,0.17999999999999972
exhale,0.76,1.28,0.52
exhale,2.42,2.88,0.45999999999999996
exhale,3.92,4.44,0.5200000000000005
exhale,4.9,5.04,0.13999999999999968
exhale,5.48,6.0200000000000005,0.54
exhale,6.5,6.6000000000000005,0.10000000000000053
exhale,7.0600000000000005,7.7,0.6399999999999997
exhale,8.1,8.3,0.20000000000000107
exhale,8.64,9.200000000000001,0.5600000000000005
exhale,10.22,10.72,0.5
exhale,11.78,12.280000000000001,0.5000000000000018
exhale,13.5,13.94,0.4399999999999995
exhale,15.32,15.66,0.33999999999999986
exhale,17.1,17.46,0.35999999999999943
exhale,18.8,19.12,0.3200000000000003
exhale,20.38,20.84,0.46000000000000085
exhale,21.98,22.48,0.5
exhale,23.48,24.080000000000002,0.6000000000000014
exhale,24.54,24.68,0.14000000000000057
exhale,25.04,25.560000000000002,0.5200000000000031
exhale,26.0,26.1,0.10000000000000142
exhale,26.52,27.02,0.5
exhale,28.080000000000002,28.54,0.4599999999999973
exhale,29.52,30.16,0.6400000000000006
exhale,30.66,30.88,0.21999999999999886
exhale,31.3,31.82,0.5199999999999996
exhale,33.02,33.46,0.4399999999999977
exhale,34.68,35.02,0.3400000000000034
exhale,37.36,37.5,0.14000000000000057
exhale,40.08,40.2,0.12000000000000455
exhale,41.18,41.32,0.14000000000000057
exhale,42.02,42.160000000000004,0.14000000000000057
exhale,42.52,42.660000000000004,0.14000000000000057
exhale,44.300000000000004,44.46,0.1599999999999966
exhale,45.02,45.160000000000004,0.14000000000000057
exhale,48.6,48.7,0.10000000000000142
exhale,49.160000000000004,49.300000000000004,0.14000000000000057
exhale,50.42,50.660000000000004,0.240000000000002
exhale,51.2,51.34,0.14000000000000057
exhale,52.24,52.58,0.3399999999999963
exhale,53.14,53.24,0.10000000000000142
exhale,54.0,54.46,0.46000000000000085
exhale,55.0,55.1,0.10000000000000142
exhale,55.74,55.88,0.14000000000000057
exhale,57.18,57.32,0.14000000000000057
exhale,58.14,58.660000000000004,0.5200000000000031
exhale,59.120000000000005,59.26,0.13999999999999346
wheeze_candidate,0.768,1.408,0.6399999999999999
wheeze_candidate,2.432,2.816,0.3839999999999999
wheeze_candidate,3.968,4.608,0.6399999999999997
wheeze_candidate,5.504,6.144,0.6400000000000006
wheeze_candidate,7.168,7.68,0.5119999999999996
wheeze_candidate,8.192,8.448,0.2560000000000002
wheeze_candidate,8.704,9.216,0.5119999999999987
wheeze_candidate,10.24,10.88,0.6400000000000006
wheeze_candidate,11.776,12.416,0.6400000000000006
wheeze_candidate,13.568,13.824,0.2560000000000002
wheeze_candidate,15.36,15.744,0.38400000000000034
wheeze_candidate,17.152,17.664,0.5120000000000005
wheeze_candidate,18.56,19.328,0.7680000000000007
wheeze_candidate,20.352,20.608,0.2560000000000002
wheeze_candidate,20.736,20.992,0.2560000000000002
wheeze_candidate,22.016,22.656,0.6400000000000006
wheeze_candidate,23.68,24.192,0.5120000000000005
wheeze_candidate,25.088,25.728,0.6400000000000006
wheeze_candidate,26.496,27.136,0.6400000000000006
wheeze_candidate,28.032,28.288,0.2560000000000002
wheeze_candidate,28.416,28.672,0.2560000000000002
wheeze_candidate,29.952,30.208,0.2559999999999967
wheeze_candidate,31.36,32.0,0.6400000000000006
wheeze_candidate,33.024,33.536,0.5120000000000005
wheeze_candidate,34.688,35.2,0.5120000000000005
wheeze_candidate,41.216,41.472,0.2560000000000002
wheeze_candidate,42.496,42.88,0.38400000000000034
wheeze_candidate,44.544,44.8,0.2560000000000002
wheeze_candidate,48.512,48.896,0.38400000000000034
wheeze_candidate,50.432,50.816,0.38400000000000034
wheeze_candidate,52.096,52.864,0.7680000000000007
wheeze_candidate,53.76,54.4,0.6400000000000006
