time_sec,spectral_centroid_hz,spectral_bandwidth_hz,spectral_flatness,spectral_rolloff_hz,spectral_peakiness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms_env,wheeze_candidate
0.128,193.9284423650342,74.47185955432397,0.0027460819406973434,250.0,0.07995330842417123,-137.74780100987124,18.811987476281224,-1.5254596404537273,-6.998601744169159,-12.349817275951816,-5.500969202366065,-9.55190083761767,-4.549043437304794,-5.838095026488596,-2.34238851142797,-3.05425160856222,-0.5081485102179698,-3.1298226608144617,0.04643141872116497,0
0.256,202.00080609044727,100.90574446480163,0.0062223676970617,265.625,0.06627997935518269,-141.84418687417252,16.525013388029407,-0.815268769259842,-4.536051165260629,-10.86617375808919,-4.496944561785227,-9.421738081609629,-4.848585349542099,-4.513134901303846,-1.5611947330455886,-2.4060841676242295,-2.961515470916961,-4.108278744751721,0.058663370194179665,0
0.384,208.27670629363683,77.03743155898462,0.0035477307302042315,242.1875,0.08372266179796328,-137.076731011282,18.46079520185415,-3.0778446068583194,-7.188258647106821,-10.740643448217925,-5.718421557378796,-10.016885313912104,-3.919374396782401,-4.560508098581115,-2.877757976449105,-2.7792862171075985,-1.488871017457019,-2.7007568133011466,0.09233583488634654,0
0.512,201.7336714005911,71.63133823771452,0.00233083138126598,242.1875,0.08750490802481789,-132.47015412932933,19.97324885082832,-5.198148460246963,-7.270797445276882,-12.956128097129756,-5.438980060558862,-9.476935046780294,-6.294604422652241,-5.930878623238034,-2.5982337676316147,-3.5310769884577997,-0.1946457290851158,-2.4607064882712084,0.05973439365625381,0
0.64,228.37904169964722,100.18434401464229,0.006011622138410164,289.0625,0.09335152447387106,-138.28120389703176,17.557219322993753,-4.239213114555396,-6.533070001964349,-11.693781803588957,-4.490830874019082,-7.726274562612728,-4.290395913356326,-4.045757133698956,-2.306672818239492,-3.4668659609315036,-0.6250359146722579,-2.663524249775345,0.03873405445899282,0
0.768,285.24789414235835,117.6568465062836,0.007489482606595925,371.09375,0.0703114384372863,-139.44738287946657,15.951686808159948,-3.8377757807699786,-8.898672999314028,-12.815308553845778,-2.855680770675294,-5.2204570331963325,-2.872565828021309,-4.798234755836774,-4.1675018108004105,-3.3918940762864205,-0.11912825506129858,-1.4691995922527352,0.026341251071010315,0
0.896,202.50736834397148,130.9482791167158,0.010799766680914718,207.03125,0.1025662801306038,-144.65365634430822,10.781608203801504,-0.024087181641664984,-1.3088044121443958,-10.63501963364734,-6.625300339304789,-7.714425641803701,-3.3853904366183034,-6.200961554580573,-2.805905200141983,-2.724926070838858,0.3786543368774502,-0.44622649787054236,0.015449755159871917,0
1.024,230.6945522049216,241.65438244970156,0.032647505097420086,257.8125,0.08993604827086316,-148.87153740249863,8.98194473855858,-3.5136191075352716,-0.3062155358993513,-8.065385937957942,-5.049883266247949,-7.45381365327561,-3.2259313924868414,-5.617442689598464,-3.392162627149521,-1.2986898959863191,-1.7965934584543506,-2.5747240778117275,0.01547315695456096,0
1.152,289.0017091248059,260.392396583673,0.04532038228440558,367.1875,0.044359660905616896,-141.3271623417841,10.019079596885174,-5.324243305090523,-1.6464479057323742,-9.309924123127614,-4.858910586396992,-6.735041884257548,-2.441755927695508,-5.968732970700657,-0.9326530055000273,-2.5862297545390276,-1.9602211123324973,-3.3754514782208185,0.06808639530624658,0
1.28,203.58999956361842,67.91234634165752,0.0022727023213016655,265.625,0.06766500447478391,-134.19431160856328,19.568926355708776,-2.73843448511066,-6.3540180602533844,-12.748280025224528,-8.013651273228836,-9.497059470126406,-3.9238478142595707,-5.021883433176497,-2.852773160058409,-3.214188666433297,-1.553439799318307,-3.7122163912066566,0.11122735909053258,0
1.408,197.5753121457903,67.74868183358448,0.002107833235449164,238.28125,0.07888252658338278,-134.6899818699685,18.80185629369725,-1.5510764057688293,-5.387811116098238,-13.268254938146953,-6.327169742491563,-11.177506228560166,-3.690040132078588,-4.917381675497989,-3.530041816417701,-2.810176057516678,-0.9734884695451381,-2.4396421035764435,0.13098316320351194,0
1.536,186.64965454553717,53.526846975877795,0.0012932946273723537,218.75,0.12156776350942082,-131.7836907298863,21.192880787502137,-2.957913059675683,-3.058477824663015,-12.738852812133874,-8.661739252786663,-8.689126843371255,-3.7992363513914023,-7.538086789966162,-3.5324256369838922,-1.927834581262665,-1.1171207190016819,-2.8168258820725853,0.0686283752322197,0
1.664,185.31509556072976,103.59575178827522,0.0054938627004182455,230.46875,0.07165587247229172,-141.05474773804454,15.653963223765516,-1.4411119667078707,-1.5669854739964362,-10.54438467296579,-7.392802973065557,-9.223243193290994,-1.8744075352176568,-6.056634772456576,-5.067376901775851,-1.3983850708082086,-0.6580628393365329,-3.6287314268778634,0.07225714858089168,0
1.792,179.96332788005844,71.52938493507924,0.002384307003168351,218.75,0.10876177759924602,-134.42699275421035,19.842604728350786,-3.964177021346326,-4.194901588723665,-11.006074189381152,-6.983404017332654,-10.422771894451856,-3.727911548776355,-6.438102550417129,-5.265564437837592,-2.851575650104459,-1.1265779458792338,-3.3779494235543144,0.08984493442944118,0
