type,t_start_sec,t_end_sec,duration_sec
inhale,0.08,0.48,0.39999999999999997
inhale,1.76,1.86,0.10000000000000009
inhale,2.54,2.64,0.10000000000000009
inhale,3.16,3.8000000000000003,0.6400000000000001
inhale,4.78,5.12,0.33999999999999986
inhale,6.28,6.46,0.17999999999999972
inhale,7.38,8.9,1.5200000000000005
inhale,9.72,10.02,0.29999999999999893
inhale,13.36,13.72,0.3600000000000012
inhale,14.84,15.06,0.22000000000000064
inhale,16.42,16.68,0.259999999999998
inhale,18.38,18.64,0.26000000000000156
inhale,19.82,20.400000000000002,0.5800000000000018
inhale,21.92,22.240000000000002,0.3200000000000003
inhale,24.0,24.36,0.35999999999999943
inhale,26.2,26.44,0.240000000000002
inhale,26.84,27.42,0.5800000000000018
inhale,28.42,28.580000000000002,0.16000000000000014
inhale,30.48,30.76,0.28000000000000114
inhale,32.7,32.84,0.14000000000000057
inhale,34.44,34.62,0.17999999999999972
inhale,36.04,36.18,0.14000000000000057
inhale,37.68,37.88,0.20000000000000284
inhale,39.36,39.62,0.259999999999998
inhale,43.160000000000004,43.300000000000004,0.14000000000000057
inhale,44.160000000000004,44.62,0.45999999999999375
inhale,46.1,46.36,0.259999999999998
inhale,48.02,48.120000000000005,0.10000000000000142
inhale,48.88,49.0,0.11999999999999744
inhale,53.36,53.84,0.480000000000004
inhale,54.800000000000004,55.34,0.5399999999999991
inhale,56.160000000000004,56.32,0.1599999999999966
inhale,56.92,57.4,0.4799999999999969
inhale,58.1,58.58,0.4799999999999969
exhale,0.48,0.62,0.14
exhale,1.86,2.0,0.1399999999999999
exhale,2.64,2.7800000000000002,0.14000000000000012
exhale,3.8000000000000003,4.68,0.8799999999999994
exhale,5.12,5.32,0.20000000000000018
exhale,6.46,7.24,0.7800000000000002
exhale,8.9,9.34,0.4399999999999995
exhale,10.02,10.28,0.2599999999999998
exhale,11.9,12.040000000000001,0.14000000000000057
exhale,13.72,14.14,0.41999999999999993
exhale,15.06,15.280000000000001,0.22000000000000064
exhale,16.68,17.04,0.35999999999999943
exhale,18.64,18.82,0.17999999999999972
exhale,20.400000000000002,20.580000000000002,0.17999999999999972
exhale,22.240000000000002,22.46,0.21999999999999886
exhale,24.36,24.62,0.26000000000000156
exhale,26.44,26.580000000000002,0.14000000000000057
exhale,27.42,27.82,0.3999999999999986
exhale,28.580000000000002,28.84,0.259999999999998
exhale,30.76,31.0,0.23999999999999844
exhale,32.84,32.980000000000004,0.14000000000000057
exhale,34.62,34.82,0.20000000000000284
exhale,36.18,36.38,0.20000000000000284
exhale,37.88,38.02,0.14000000000000057
exhale,39.62,39.78,0.1600000000000037
exhale,41.38,41.5,0.11999999999999744
exhale,43.300000000000004,43.480000000000004,0.17999999999999972
exhale,44.62,45.34,0.720000000000006
exhale,46.36,46.74,0.38000000000000256
exhale,48.120000000000005,48.26,0.13999999999999346
exhale,49.0,49.160000000000004,0.1600000000000037
exhale,51.74,51.86,0.11999999999999744
exhale,53.84,54.160000000000004,0.3200000000000003
exhale,55.34,55.68,0.3399999999999963
exhale,56.32,56.76,0.4399999999999977
exhale,57.4,57.68,0.28000000000000114
exhale,57.9,58.0,0.10000000000000142
exhale,58.58,59.08,0.5
wheeze_candidate,27.136,27.904,0.7680000000000007
wheeze_candidate,34.304,34.56,0.2560000000000002
wheeze_candidate,48.896,49.28,0.38400000000000034
wheeze_candidate,54.784,55.168,0.38400000000000034
wheeze_candidate,58.752,59.136,0.38400000000000034
