time_sec,spectral_centroid_hz,spectral_bandwidth_hz,spectral_flatness,spectral_rolloff_hz,spectral_peakiness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms_env,wheeze_candidate
0.128,275.6021856610181,151.0334031864879,0.007174162101614655,464.84375,0.06645806346181261,-159.9331473552782,16.32370845955498,-6.716046290152585,-7.644514857221253,-2.983851888409807,-3.8997778063953468,-4.869258257073898,-3.6749454826016725,-2.549990964196301,-1.8523512077232813,-1.2313214221146689,-0.6373466600171646,-0.5651411424140479,0.006578510454190629,0
0.256,296.9027164630675,178.93537945430865,0.008605677604537565,511.71875,0.04783253554984271,-158.55964854421265,16.55144527973672,-7.793459427965333,-7.324906896492502,-1.8616356059391186,-3.808994020634832,-5.713296393591667,-4.465622601810439,-3.048530297060354,-2.419833320716041,-1.867655972980332,-0.5052358253305678,0.1235093972977487,0.00503372617864183,0
0.384,310.0546312531417,187.19004453865955,0.013626723156129037,550.78125,0.07101893731457891,-162.65454465216155,14.674954494511127,-5.62112760201016,-5.928636715056248,-1.098560317179653,-3.0502095558624758,-5.220068899741649,-3.4758654784453515,-2.227822907935664,-2.1098894413227556,-1.3256570476274505,-0.7148166284668479,-0.9582490898175785,0.004096113005653023,0
0.512,332.45710334672873,194.24061084915715,0.016135840135453827,519.53125,0.04512748780541645,-163.84292167973217,13.32586247371433,-6.075214625058141,-6.137026930357003,-1.8310787631938847,-3.1190374456175225,-4.053389765638177,-3.1473932521177312,-3.162954580200153,-2.5570886348185393,-0.8503051567767865,-0.10112614876660075,-0.9378348127118472,0.004699347753609929,0
0.64,345.31602333185435,176.66973128913776,0.012216130674143816,535.15625,0.02749056002965483,-160.0608252983493,15.086107677768322,-8.280069577793011,-7.5462622435615145,-2.2229592623708654,-3.8514577507236005,-5.017693419023416,-3.358014812367622,-2.2321701019851297,-1.6013312109727116,-0.63571520452779,-0.4507126802134807,-1.0023527530109475,0.0031606248313827173,0
0.768,174.14462205621678,126.71764274571989,0.011474680974131722,226.5625,0.09279797217225574,-171.01458660982343,11.287720157941774,0.37522690624486427,-2.820791094675124,-1.9299945357045223,-2.0809641822479716,-3.2482869350513783,-3.994548181056576,-3.909102249641502,-2.8844769259289516,-1.8045751237645398,-1.415865378071613,-1.2271310291647302,0.0029936388068433316,0
0.896,257.3363959553197,178.99584603906086,0.013218842645877521,558.59375,0.05849928368218992,-167.72711748437337,12.387616541904261,-2.5936830101144324,-4.632742718832042,-1.300241513162951,-2.174938461762175,-5.574522749611537,-5.346643230386517,-2.395611468364138,-1.3307702231341214,-1.9437724108946484,-1.3792800084406385,-0.1014541743656999,0.005112996358158333,0
1.024,190.78599067275135,104.12415934201805,0.004800554013839866,281.25,0.0925004959403634,-163.92590236222145,16.52951321602354,-1.1750004686821025,-6.259343589464338,-4.843630917111324,-4.519267323555873,-4.76988214244541,-3.8403745305113213,-3.1782647966359123,-2.7582479262698105,-2.0775537824728385,-1.5382175646866738,-1.3159859724623344,0.00711212856695056,0
1.152,208.75607692123194,112.15006411012264,0.005092199058870786,332.03125,0.06269403603995068,-161.20325545112374,18.271245262905587,-1.352889441450375,-6.36141629165198,-5.048608977400748,-3.927849126974752,-3.56221913795558,-3.224938765026236,-3.3033624382035476,-3.58997592635731,-3.045511041746879,-1.8340205283034896,-1.1523995700274177,0.009910641929933002,0
1.28,227.9850771916846,129.6359325079505,0.0065257496803330095,324.21875,0.05743893647663523,-155.69801444397575,19.64016147680993,-4.683043047226831,-6.197863880677396,-3.836229522550755,-5.126274834079124,-5.573908865187034,-3.659126973679038,-2.510402663090143,-2.716406031036378,-3.0728242506252625,-2.345313096390443,-1.2312690838109532,0.014249952509999275,0
