type,t_start_sec,t_end_sec,duration_sec
inhale,0.88,1.54,0.66
inhale,4.68,5.16,0.4800000000000004
inhale,6.0600000000000005,6.46,0.39999999999999947
inhale,6.88,7.18,0.2999999999999998
inhale,8.38,8.540000000000001,0.16000000000000014
inhale,9.56,9.88,0.3200000000000003
inhale,10.84,11.18,0.33999999999999986
inhale,16.28,16.4,0.11999999999999744
inhale,17.740000000000002,17.96,0.21999999999999886
inhale,18.98,19.12,0.14000000000000057
inhale,21.580000000000002,21.84,0.259999999999998
inhale,22.2,22.42,0.22000000000000242
inhale,24.98,25.38,0.3999999999999986
inhale,30.32,30.44,0.120000000000001
inhale,30.76,31.080000000000002,0.3200000000000003
inhale,37.7,37.92,0.21999999999999886
inhale,43.4,44.1,0.7000000000000028
inhale,44.72,45.56,0.8400000000000034
inhale,46.08,47.160000000000004,1.0800000000000054
inhale,48.22,49.120000000000005,0.9000000000000057
inhale,50.18,50.4,0.21999999999999886
inhale,51.2,51.6,0.3999999999999986
inhale,53.980000000000004,54.160000000000004,0.17999999999999972
inhale,54.6,54.92,0.3200000000000003
inhale,56.76,57.0,0.240000000000002
exhale,0.06,0.28,0.22000000000000003
exhale,1.54,3.12,1.58
exhale,5.16,5.6000000000000005,0.4400000000000004
exhale,6.46,6.62,0.16000000000000014
exhale,7.18,7.68,0.5
exhale,8.540000000000001,9.08,0.5399999999999991
exhale,9.88,10.36,0.47999999999999865
exhale,11.18,11.4,0.22000000000000064
exhale,16.4,16.7,0.3000000000000007
exhale,17.96,18.14,0.17999999999999972
exhale,19.12,19.3,0.17999999999999972
exhale,20.52,20.62,0.10000000000000142
exhale,21.84,22.14,0.3000000000000007
exhale,22.42,22.62,0.1999999999999993
exhale,24.46,24.740000000000002,0.28000000000000114
exhale,25.38,25.76,0.38000000000000256
exhale,30.44,30.62,0.17999999999999972
exhale,31.080000000000002,32.2,1.120000000000001
exhale,32.76,32.86,0.10000000000000142
exhale,33.64,33.74,0.10000000000000142
exhale,37.92,38.78,0.8599999999999994
exhale,44.1,44.58,0.4799999999999969
exhale,45.56,45.96,0.3999999999999986
exhale,47.160000000000004,47.84,0.6799999999999997
exhale,49.120000000000005,49.82,0.6999999999999957
exhale,50.4,50.88,0.480000000000004
exhale,51.6,52.24,0.6400000000000006
exhale,54.160000000000004,54.34,0.17999999999999972
exhale,54.92,55.2,0.28000000000000114
exhale,57.0,57.34,0.3400000000000034
wheeze_candidate,5.504,5.76,0.2560000000000002
wheeze_candidate,15.232,15.488,0.2560000000000002
wheeze_candidate,25.472,25.728,0.2560000000000002
wheeze_candidate,37.888,38.912,1.024000000000001
wheeze_candidate,44.288,44.544,0.2560000000000002
wheeze_candidate,49.536,49.92,0.38400000000000034
wheeze_candidate,51.968,52.352,0.38399999999999324
wheeze_candidate,59.136,59.52,0.38400000000000034
