file_path,filename,original_filename,segment_index,logmel_0,logmel_1,logmel_2,logmel_3,logmel_4,logmel_5,logmel_6,logmel_7,logmel_8,logmel_9,logmel_10,logmel_11,logmel_12,logmel_13,logmel_14,logmel_15,logmel_16,logmel_17,logmel_18,logmel_19,logmel_20,logmel_21,logmel_22,logmel_23,logmel_24,logmel_25,logmel_26,logmel_27,logmel_28,logmel_29,logmel_30,logmel_31,logmel_32,logmel_33,logmel_34,logmel_35,logmel_36,logmel_37,logmel_38,logmel_39,logmel_40,logmel_41,logmel_42,logmel_43,logmel_44,logmel_45,logmel_46,logmel_47,logmel_48,logmel_49,logmel_50,logmel_51,logmel_52,logmel_53,logmel_54,logmel_55,logmel_56,logmel_57,logmel_58,logmel_59,logmel_60,logmel_61,logmel_62,logmel_63
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-005 TP1_seg-1.wav,WEBSS-005 TP1_seg-1_seg1,WEBSS-005 TP1_seg-1.wav,0,-39.32320535730668,-25.761843023819456,-18.27884575736049,-17.80974628110968,-18.28954168438137,-18.741198121991065,-21.583004717850358,-21.195873534360345,-22.15606403595265,-28.05150490317968,-31.428807505876076,-34.850929005804176,-38.21029046325328,-41.75294685460956,-45.33387978480704,-46.473693560313855,-47.077351890734434,-49.17752858734672,-51.31972903224767,-55.04473113061454,-55.4805798356256,-56.28208021140942,-57.18267622592118,-57.57811560305414,-57.40615625064991,-57.68843933500394,-57.791486996513974,-59.22310496998658,-61.365449664138175,-63.019399206776946,-64.32795760947387,-65.7929359241347,-66.66752093533573,-68.21005146427974,-72.4384145183414,-79.65263673995439,-79.80219779420162,-79.82110278222733,-79.84038070267758,-79.86044624957812,-79.88092875929333,-79.90182687873248,-79.92298370145565,-79.94437449000174,-79.95587392785681,-79.96595301186164,-79.967081697246,-79.96818908954566,-79.96928169967498,-79.970353307107,-79.97138462060586,-79.97240269381294,-79.97337980621526,-79.97431735827408,-79.97522114534503,-79.97607400022973,-79.97687628190573,-79.97762237233417,-79.97830347289407,-79.9789092224599,-79.97943845954916,-79.97986896831341,-79.98020008563314,-79.98040756749467
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-005 TP1_seg-1.wav,WEBSS-005 TP1_seg-1_seg2,WEBSS-005 TP1_seg-1.wav,1,-41.20543833709874,-27.689129263034268,-19.975589051637705,-18.96827437880153,-21.744207486561375,-23.254431175659903,-25.099136408172168,-25.20580848959015,-26.932012418119363,-30.659705884921696,-33.69047697449739,-37.67839479787055,-42.08256335247063,-45.45904003624276,-48.011451022919346,-51.029567553005776,-52.3951584931978,-53.310605823379596,-56.70851593629016,-59.63213714355351,-60.56683384502627,-61.38623752582661,-62.108276390940084,-62.1453106413745,-62.48457714855573,-62.0759202874999,-62.247494313693565,-63.710331916057335,-66.32985421437037,-68.22807204372667,-69.9891684022693,-71.20167054358863,-72.12872485403999,-73.16436941400033,-77.02266237873293,-79.93304315720872,-79.94478436112747,-79.95874204004932,-79.97439854274673,-79.98630200842652,-79.99522637274592,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-005 TP1_seg-1.wav,WEBSS-005 TP1_seg-1_seg3,WEBSS-005 TP1_seg-1.wav,2,-41.265694069692486,-27.759863530017817,-20.18819240920627,-19.57828826804998,-21.066978082403022,-21.771268429403133,-24.632618494292668,-25.45078996793017,-25.973088064104193,-29.357632927397823,-33.20442602776951,-36.90650138410903,-40.34483954969548,-43.940552472720746,-47.6288091072942,-49.9803472127602,-51.129996921976655,-51.83691888934174,-55.45252147602064,-57.37988481682714,-58.87752903123979,-60.55856463471749,-61.120791826286634,-61.42860673179892,-61.46465104253995,-60.97025097952733,-61.51585621979706,-62.92674433878322,-65.17897295460855,-67.18225650586518,-68.86312216105378,-69.76466372700321,-70.61014672052512,-71.52093931210318,-75.57023161589512,-79.86506136809011,-79.88052460025989,-79.89155089439556,-79.90282266230867,-79.90787126953909,-79.91095584148586,-79.91392398960106,-79.91677187060083,-79.91951890031925,-79.92219040682319,-79.924789786576,-79.92730729477469,-79.92974873782735,-79.9321322528866,-79.93444944962908,-79.93666522931049,-79.93883639076384,-79.94090966114204,-79.94288979943914,-79.94478989378672,-79.94657687636314,-79.94825254176438,-79.94980649357619,-79.95119503424874,-79.95182324478438,-79.95237102126951,-79.95281621265126,-79.95315811149823,-79.95337229430359
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-007 TP7_seg-1.wav,WEBSS-007 TP7_seg-1_seg1,WEBSS-007 TP7_seg-1.wav,0,-47.03809600315226,-33.303018433886,-29.90120797890464,-33.00999178389687,-37.5935081308805,-38.136256991842046,-40.95729405250886,-46.17014443544629,-49.638494769081824,-50.24303479421134,-51.67412832637119,-52.37997757208776,-51.94499764420013,-52.675504918993695,-54.99568347496329,-55.99934488915502,-55.80231852536671,-55.5885323248055,-55.43585613773008,-56.44677601331586,-58.18592393325205,-60.01081216144279,-61.26719914370487,-62.042244309331224,-61.84033508488579,-62.52319396077156,-63.39083622966729,-64.82000192098528,-65.32919569631449,-65.29782031838039,-66.69360798131295,-68.39802331038206,-69.21056440179862,-69.92707660403168,-73.47176085230225,-79.76236646114965,-79.82388647075705,-79.83579247554343,-79.84765055391694,-79.85030459769827,-79.85286947670451,-79.85542729837485,-79.8579433135032,-79.86041686132829,-79.86285983396925,-79.86526622007081,-79.86761926494574,-79.86991947617975,-79.87218102991334,-79.87439248405929,-79.87651617308423,-79.87860693262928,-79.88060992357315,-79.88252854250698,-79.88437482534695,-79.88611483685754,-79.88774963796718,-79.88926826399359,-79.89065333131954,-79.89188427966474,-79.89295887248488,-79.89383269770981,-79.89450436073841,-79.89492519462975
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-007 TP7_seg-1.wav,WEBSS-007 TP7_seg-1_seg2,WEBSS-007 TP7_seg-1.wav,1,-48.92768282283346,-34.731577934051316,-31.396229356036688,-34.49778852752245,-37.24870069349826,-37.33878330631374,-39.77157429530191,-45.527006600044984,-49.362512526057685,-49.965275651169634,-49.26059877075606,-51.32346677030353,-52.07260099517766,-52.44660173229534,-53.996570176049524,-54.172872140323456,-54.25881979204117,-52.631720779455534,-56.10550513936508,-57.22167515486314,-58.03407057528213,-61.110520467791446,-62.09926302103082,-62.1015556738111,-63.67489589915403,-64.28615470039664,-65.08812033313421,-65.2276451957728,-65.52221668967388,-65.99602595457783,-66.68092781685269,-67.06428895052859,-67.4481239154969,-68.6573435870894,-73.31530825668227,-79.69814544259539,-79.77622488789932,-79.79322881406262,-79.81173282277531,-79.83164292696739,-79.85228923752656,-79.8735895478415,-79.89012456763308,-79.9023853463768,-79.90892832313699,-79.91135605414574,-79.91372783241233,-79.91604456810629,-79.91832078083749,-79.92054526024867,-79.92268056043426,-79.92478167666945,-79.92679390178267,-79.92872074883076,-79.93057435022789,-79.93232084453803,-79.93396136141449,-79.93548498708306,-79.93687438000467,-79.93810900812885,-79.93918665221625,-79.94006290286517,-79.94073635182747,-79.94115829796921
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-007 TP7_seg-1.wav,WEBSS-007 TP7_seg-1_seg3,WEBSS-007 TP7_seg-1.wav,2,-50.382441512070514,-36.93689755493338,-32.20676903690096,-33.61997929669402,-35.68682682030226,-35.607005762121666,-39.94288719199313,-47.12065149523483,-50.21155110791744,-51.77952341759885,-53.41988486051099,-52.95411134604577,-53.0115731898427,-54.099143402798305,-55.91442033342064,-56.40817568372437,-54.60853414718159,-54.58516140797774,-56.72223762946376,-59.51452648623416,-60.98738043776951,-62.36850020986474,-63.12165495642898,-63.68715195297117,-64.35566918038195,-65.37144038830873,-66.49276371754678,-67.17829923267904,-67.51627706045508,-68.72280008932238,-69.32319177158932,-69.824496888393,-69.08904953877125,-69.42959739291294,-73.40211114365219,-79.87465096492927,-79.92706083071052,-79.941989813838,-79.95840771418095,-79.97611570471321,-79.98786304117935,-79.9973892872331,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP006_WWS.wav,KP006_WWS_seg1,KP006_WWS.wav,0,-30.17385849560122,-20.777962820763054,-21.891571394098087,-26.438969317940725,-28.473724415568004,-29.611807042558013,-31.92541784272707,-33.502115822631424,-35.32830166205015,-37.05966745598949,-37.986495316847446,-38.63950889134522,-39.39375555400187,-39.04213778037237,-40.34465184097805,-41.536245621012434,-41.909129980640046,-43.01146754998226,-45.69242499106754,-46.25993576412914,-46.882646215542806,-48.54303797040641,-49.39842117386815,-50.176625102363154,-50.21007588154813,-50.81012322689166,-52.14429855980973,-52.91018632203395,-53.318064483286804,-53.545856230247516,-53.555644969881065,-54.889831465202015,-55.26889557985423,-56.154372815309095,-60.69941143502816,-77.3205778175115,-79.80752118255157,-79.82621092556093,-79.84531269041122,-79.86522952038453,-79.8855874827158,-79.90638104392066,-79.92744980906502,-79.9469107281553,-79.95825060276404,-79.96634276490659,-79.96743905725481,-79.96851783778202,-79.96958516654679,-79.97063441921505,-79.97164592869325,-79.97264648126168,-79.97360808830287,-79.97453192084822,-79.9754235957089,-79.97626579295292,-79.97705873768113,-79.97779670751264,-79.9784708202732,-79.97907065124411,-79.97959500057713,-79.98002163684275,-79.98034990970488,-79.9805556233526
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP006_WWS.wav,KP006_WWS_seg2,KP006_WWS.wav,1,-29.76698424481336,-20.491083438477713,-20.92516241915983,-24.80317449765899,-26.38929369437091,-27.32579170575065,-29.04206370654566,-31.41240794162582,-33.11199324331859,-33.99539700424189,-34.850166214533076,-35.519622487870926,-37.38849081184254,-37.53883987454326,-38.351299241782556,-39.531862516083585,-39.92761285415155,-40.73542165368479,-42.981800497564365,-44.08701996052241,-44.32039703269467,-45.89455288319022,-47.46189795532263,-48.44367836313537,-47.84739656471712,-48.22389220036003,-49.186419602481486,-50.156017498111126,-50.724422605323646,-50.8541061706409,-50.97099177825789,-51.68256416687543,-52.21095704595118,-52.93635024033637,-57.6530817702983,-75.37865567373206,-79.78272200892928,-79.79806904988595,-79.81482017948873,-79.83305384446349,-79.85213115093865,-79.87190871591334,-79.8921503745097,-79.91277943108898,-79.93378707350959,-79.9486759377251,-79.9601344246794,-79.96354673579985,-79.96465981174987,-79.96574992969173,-79.96679792453686,-79.96783105065782,-79.9688216608902,-79.96977129966625,-79.97068586641572,-79.97154829155436,-79.97235902035362,-79.973112505386,-79.97380000396532,-79.97441119753398,-79.97494494773677,-79.97537904306773,-79.97571280088808,-79.97592192678518
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP006_WWS.wav,KP006_WWS_seg3,KP006_WWS.wav,2,-33.286467881678355,-23.839884422816347,-24.09826299435045,-27.69897927074016,-28.449591058512343,-29.51950384804601,-32.03143003231355,-33.49627125890978,-34.46054730632589,-35.72208731846625,-36.67548884657779,-37.11015151787678,-38.42954874057579,-38.54791575510071,-39.1598504389888,-40.06728514220936,-40.404819545814604,-41.74722621652684,-44.5973967769957,-46.10293489713336,-47.19368289981959,-48.573063893111595,-49.58460491350689,-50.57941287566398,-49.245614878541616,-50.48552757035248,-51.32196191113846,-52.021320148304234,-52.6357684432348,-52.97491402870831,-53.07800392523523,-54.28148904770138,-55.31076692646173,-55.8609690176331,-60.828339553922895,-77.93486779796204,-79.8169760303532,-79.84287842053342,-79.86616873213556,-79.8871750291121,-79.90645291760804,-79.9251998368247,-79.94401085142914,-79.96318483602965,-79.97999852240717,-79.99008415896483,-79.99633061119202,-79.9965690611114,-79.9969092296974,-79.99732904828447,-79.99779434917234,-79.99832015339649,-79.9988688182001,-79.9994329272428,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-007 TP1_seg-1.wav,WEBSS-007 TP1_seg-1_seg1,WEBSS-007 TP1_seg-1.wav,0,-39.41792596711569,-24.50210258696526,-19.954098283154718,-19.695853067442744,-22.46369462372814,-26.68623596588949,-30.822736185372868,-33.96634066674028,-36.53560489801984,-39.44548042495864,-41.11646119662302,-42.68503018865501,-44.96607943637005,-46.88898647050115,-47.80698327596494,-48.16402353384911,-46.406363692691684,-44.900704739731516,-46.61113102765844,-49.396103982903895,-50.75821437635411,-51.674341371141466,-51.26090230765986,-50.38155892457992,-51.0694540595037,-50.02699767623093,-49.089302034557804,-48.68368739584974,-50.260965916999425,-52.27768327600083,-54.05409909119839,-54.918880303925675,-56.083202625157085,-55.96470030327289,-58.91495580021624,-76.20303687382122,-79.86537316628632,-79.8878521440445,-79.90949451558211,-79.93130384551212,-79.95314236020566,-79.97513216265314,-79.98863993502819,-79.99972098548544,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
