file_path,filename,original_filename,segment_index,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP001_WWS.wav,KP001_WWS_seg1,KP001_WWS.wav,0,-428.9826821791969,158.0273997197634,85.02538488827135,41.81624883201605,33.17203025264371,25.445020781938034,10.971865187696851,5.893732207464843,9.310753366089896,7.077390902807819,0.16451333058519618,-1.6188132714507308,-0.3107674913780717
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP001_WWS.wav,KP001_WWS_seg2,KP001_WWS.wav,1,-417.6979649213678,138.6110869499844,83.32265610985336,45.17203774244539,31.54778277300588,22.65715023559718,11.625482784984035,6.908256000329004,8.263311856656644,6.7304471752607595,1.6002964102167758,-1.1153668587970813,-1.293365928462159
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP001_WWS.wav,KP001_WWS_seg3,KP001_WWS.wav,2,-531.8669076550075,150.56013925353489,61.467604079554114,24.92448712853537,31.536987552052214,24.60026639858552,4.168092076646987,3.271483623925558,14.453621821845266,11.496626506945473,1.806369475861083,3.404303705509732,7.410195944153312
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP011_WWS.wav,KP011_WWS_seg1,KP011_WWS.wav,0,-357.9019648941572,226.7253245487815,45.83247036820884,-13.007567898676049,25.458482875264114,30.832071793495142,-1.973882803406166,-2.3842124155316675,18.376523319728598,11.205184381898606,-5.980677025136816,0.9328036232118411,10.7255532626753
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP011_WWS.wav,KP011_WWS_seg2,KP011_WWS.wav,1,-351.3495030857211,227.23133336663815,46.0652638881368,-12.664146602886971,26.100194723025684,31.084024924405387,-2.364292272577152,-2.833407199624703,18.22071105397238,10.982575968884229,-6.538845325306951,0.2744513806465406,10.208240941383401
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP011_WWS.wav,KP011_WWS_seg3,KP011_WWS.wav,2,-342.67085040979083,209.9810827230958,47.43644842491943,-8.521316638967669,23.65619978815755,28.99735251297542,-0.08841101130839826,-1.6960895942321799,16.74310581559099,11.47529322130512,-4.253517729457613,0.45873660970940816,9.420198435584728
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-005 TP6_seg-1.wav,WEBSS-005 TP6_seg-1_seg1,WEBSS-005 TP6_seg-1.wav,0,-339.95734233812294,209.56964978230064,81.07333018147722,15.64004779361079,17.89666652557094,17.730358360120437,-2.3400039294632173,-8.611484862388465,2.7871913397930386,6.664193931186368,0.9407057831087456,0.43180413709193816,2.7295122840261477
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-005 TP6_seg-1.wav,WEBSS-005 TP6_seg-1_seg2,WEBSS-005 TP6_seg-1.wav,1,-353.88006547478267,203.73584350085392,76.4024579354833,12.957295831527954,17.27041474044492,18.672124069883115,-0.39517363485569174,-5.897745262442917,6.002007785520775,9.67856926465748,2.971652922497538,1.326777398217646,3.0602429115194636
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-005 TP6_seg-1.wav,WEBSS-005 TP6_seg-1_seg3,WEBSS-005 TP6_seg-1.wav,2,-345.645240275955,221.71187723298453,73.67675376781534,6.250551616267296,18.082398379793798,20.583404708209095,-3.0868510216493172,-8.68568949770251,5.5399378555656975,7.627790151093367,-0.7677720802273871,0.3727449078165534,4.63928110061933
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP008_WWS.wav,KP008_WWS_seg1,KP008_WWS.wav,0,-363.6896614248408,200.82955749939637,62.644818469353496,15.40417973167883,37.45481477540574,32.554432756776876,3.6198197755772235,4.796030016071886,20.78393593703531,11.67185545244561,-4.110565366004206,1.38637716220662,7.877135484250059
