type,t_start_sec,t_end_sec,duration_sec
inhale,0.3,0.42,0.12
inhale,2.22,2.4,0.17999999999999972
inhale,3.8000000000000003,3.98,0.17999999999999972
inhale,4.44,4.66,0.21999999999999975
inhale,5.3,5.6000000000000005,0.3000000000000007
inhale,6.3,6.42,0.1200000000000001
inhale,10.64,10.76,0.11999999999999922
inhale,12.32,12.5,0.17999999999999972
inhale,14.14,14.4,0.2599999999999998
inhale,15.82,16.04,0.21999999999999886
inhale,18.66,18.84,0.17999999999999972
inhale,19.7,19.8,0.10000000000000142
inhale,24.1,24.28,0.17999999999999972
inhale,25.98,26.14,0.16000000000000014
inhale,28.2,28.3,0.10000000000000142
inhale,28.580000000000002,28.76,0.17999999999999972
inhale,29.7,29.84,0.14000000000000057
inhale,30.68,30.82,0.14000000000000057
inhale,31.86,32.0,0.14000000000000057
inhale,34.18,34.34,0.1600000000000037
inhale,36.24,36.42,0.17999999999999972
inhale,37.64,38.18,0.5399999999999991
inhale,39.12,39.300000000000004,0.18000000000000682
inhale,39.56,40.14,0.5799999999999983
inhale,41.86,42.04,0.17999999999999972
inhale,43.58,43.980000000000004,0.4000000000000057
inhale,44.28,44.38,0.10000000000000142
inhale,45.44,45.54,0.10000000000000142
inhale,45.84,46.0,0.1599999999999966
inhale,47.800000000000004,48.14,0.3399999999999963
inhale,50.1,51.300000000000004,1.2000000000000028
inhale,52.1,52.24,0.14000000000000057
inhale,52.620000000000005,53.5,0.8799999999999955
exhale,0.42,0.56,0.14000000000000007
exhale,1.36,1.48,0.11999999999999988
exhale,1.68,1.82,0.14000000000000012
exhale,2.4,2.58,0.18000000000000016
exhale,2.88,3.02,0.14000000000000012
exhale,3.98,4.22,0.23999999999999977
exhale,4.66,4.86,0.20000000000000018
exhale,5.6000000000000005,5.84,0.23999999999999932
exhale,6.42,6.62,0.20000000000000018
exhale,7.04,7.140000000000001,0.10000000000000053
exhale,10.76,10.92,0.16000000000000014
exhale,12.5,12.780000000000001,0.28000000000000114
exhale,14.4,14.66,0.2599999999999998
exhale,15.200000000000001,15.32,0.11999999999999922
exhale,16.04,16.26,0.22000000000000242
exhale,16.9,17.02,0.120000000000001
exhale,18.84,19.06,0.21999999999999886
exhale,19.8,19.900000000000002,0.10000000000000142
exhale,21.52,21.62,0.10000000000000142
exhale,22.7,22.8,0.10000000000000142
exhale,24.28,24.52,0.23999999999999844
exhale,26.14,26.62,0.4800000000000004
exhale,26.8,26.900000000000002,0.10000000000000142
exhale,28.3,28.42,0.120000000000001
exhale,28.76,28.98,0.21999999999999886
exhale,29.84,30.3,0.46000000000000085
exhale,30.82,30.98,0.16000000000000014
exhale,32.0,32.74,0.740000000000002
exhale,34.34,34.980000000000004,0.6400000000000006
exhale,35.26,35.4,0.14000000000000057
exhale,36.42,36.64,0.21999999999999886
exhale,38.18,38.74,0.5600000000000023
exhale,39.300000000000004,39.44,0.13999999999999346
exhale,40.14,40.9,0.759999999999998
exhale,42.04,42.32,0.28000000000000114
exhale,43.980000000000004,44.12,0.13999999999999346
exhale,44.38,44.52,0.14000000000000057
exhale,45.54,45.68,0.14000000000000057
exhale,46.0,46.1,0.10000000000000142
exhale,48.14,49.06,0.9200000000000017
exhale,51.300000000000004,51.68,0.37999999999999545
exhale,52.24,52.4,0.1599999999999966
exhale,53.5,54.0,0.5
wheeze_candidate,6.272,6.912,0.6399999999999997
wheeze_candidate,8.064,8.32,0.2560000000000002
wheeze_candidate,16.128,16.384,0.2560000000000002
wheeze_candidate,24.32,24.704,0.38400000000000034
wheeze_candidate,24.832,25.088,0.2560000000000002
wheeze_candidate,26.112,26.624,0.5120000000000005
wheeze_candidate,28.288,28.672,0.38400000000000034
wheeze_candidate,32.512,33.024,0.5120000000000005
wheeze_candidate,34.432,35.2,0.7680000000000007
wheeze_candidate,36.352,36.864,0.5120000000000005
wheeze_candidate,37.888,38.784,0.8960000000000008
wheeze_candidate,39.808,40.96,1.152000000000001
wheeze_candidate,44.032,44.288,0.2560000000000002
wheeze_candidate,46.592,46.848,0.2560000000000002
wheeze_candidate,48.128,49.408,1.2800000000000011
wheeze_candidate,50.304,51.712,1.4080000000000013
wheeze_candidate,52.864,53.248,0.38400000000000034
wheeze_candidate,53.376,53.888,0.5120000000000005
