mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,file_path,filename
-450.12682662939784,134.07038465074453,55.105214464783636,20.18233797411491,27.15692153103807,28.82349112849328,18.11253876803053,15.546602730995328,16.624775615995876,7.260638045615901,-2.1760522451535826,1.2007567494756766,7.1156078094036515,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS007_7/WEBSS-007 TP5_60sec.wav,WEBSS-007 TP5_60sec.wav
-366.34148217067155,199.31208614911202,52.870385759996985,6.999102991192203,36.07452731819811,34.022452901769405,5.592566196780735,8.186509038673682,22.338650205863683,7.862749772382872,-9.069662134786114,1.2764571523664656,11.442320508510585,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS007_7/WEBSS-007 TP3_60sec.wav,WEBSS-007 TP3_60sec.wav
-346.00930651001744,156.48051492680005,57.13430720287421,14.102103015074169,23.34052365485018,23.954018307149155,8.665880547694476,6.678853008958376,12.904384373181355,6.410613015015985,-2.7714519617724673,1.4875468733585337,7.468091628551234,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS007_7/WEBSS-007 TP4_60sec.wav,WEBSS-007 TP4_60sec.wav
-315.9573109034461,142.16085119994128,29.60982318942598,-0.8571153276791689,32.41655626526156,37.763883334053126,9.558278121464108,1.6479741102557106,14.276878632236118,11.026550427643848,-3.7344068341771104,-4.075753037688482,3.8062506284786757,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS007_7/WEBSS-007 TP2_60sec.wav,WEBSS-007 TP2_60sec.wav
-330.84856425683927,127.00592739558246,54.970367585265635,17.666594395191996,18.785655176808948,20.2913057671639,11.962732290996355,9.25213721926292,11.474073225128974,6.698596217014281,-1.036864717827423,-1.5999140542739132,1.037110044702767,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS007_7/WEBSS-007 TP7_60sec.wav,WEBSS-007 TP7_60sec.wav
-306.3383739266289,151.08571584140967,47.93625601575018,13.272624925397873,32.8957072982601,30.930629449123344,4.756818861858366,-1.5708575524465143,8.860226381787983,5.68473270841829,-5.487919997236562,-4.543493953409492,1.141791382060041,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS007_7/WEBSS-007 TP1_60sec.wav,WEBSS-007 TP1_60sec.wav
-406.0720257771562,135.19358342770522,56.65752720092666,17.57954477918825,20.813168618103642,23.885399112970266,15.862008730484058,12.900110703195267,13.679069529294651,7.538767817835093,1.1756350528838526,3.2999102318369298,6.0700021742454355,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS007_7/WEBSS-007 TP6_60sec.wav,WEBSS-007 TP6_60sec.wav
-312.386201307799,127.31585121111885,32.01275986582736,-8.52027823385451,6.6224324382563164,16.459649885183925,4.570353916894166,-1.337152975199938,3.599143936993363,1.329664666544269,-6.518242206336818,-5.720402708811117,-0.11625359168728203,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS003_6/WEBSS-003 TP3_60sec.wav,WEBSS-003 TP3_60sec.wav
-295.33680386586116,168.64650950195156,58.92967268590318,6.001090650363866,16.16787431116599,26.718171039954335,16.12298257895353,9.017440877136972,11.499060310440615,8.481314802519437,1.7212059918254392,2.5622658559927576,6.078784470049409,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS003_6/WEBSS-003 TP4_60sec.wav,WEBSS-003 TP4_60sec.wav
-360.9178886226752,101.03557161924769,21.941015070058135,-8.335976687185791,8.370727154617962,17.16266167554594,5.1241345944171535,-0.5559768102184236,4.825329641431902,2.961034198266227,-5.747543197136169,-6.213526907775734,0.26758535897703084,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS003_6/WEBSS-003 TP2_60sec.wav,WEBSS-003 TP2_60sec.wav
-445.36365589478504,204.0399211882879,44.80492585954471,-13.240941521992024,18.729006554674154,30.99485796593559,8.25749896355991,4.417485996477967,17.248537126337595,11.190361623849698,-2.2331199175927705,2.773785268530966,11.245987690557367,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS003_6/WEBSS-003 TP7_60sec.wav,WEBSS-003 TP7_60sec.wav
-342.377047899674,192.36573571918348,45.45302202292665,-7.010996121880259,21.811543255690427,29.877272280674575,6.643043798616693,3.260170997535481,14.663559713266277,7.410334657148633,-4.438760515810345,3.082488807896416,11.571877809681794,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS003_6/WEBSS-003 TP1_60sec.wav,WEBSS-003 TP1_60sec.wav
-335.9718396376297,162.94247192972594,55.25972791104222,2.1614693346038214,12.020717881476711,24.194895785452225,15.343807523389446,8.68473561762416,11.831334712059945,10.122065993276035,3.7824232824660715,4.6239549546261465,9.3951005154365,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS003_6/WEBSS-003 TP6_60sec.wav,WEBSS-003 TP6_60sec.wav
