time_sec,spectral_centroid_hz,spectral_bandwidth_hz,spectral_flatness,spectral_rolloff_hz,spectral_peakiness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms_env,wheeze_candidate
0.128,172.5835926269518,184.4151269120703,0.015332926464847104,226.5625,0.08645352718915934,-152.29572213169814,11.87582940823349,0.499279894033698,-0.3179485251569286,-6.35588887229182,-1.548883270271554,-6.198981223362491,-2.834165222098498,-5.2817884321859765,-5.773936013236851,-4.114205849163698,-2.039589703474107,-2.4650305595756894,0.010925895428018912,0
0.256,377.9430567864635,309.269432166975,0.053603126211648394,636.71875,0.053128561337795414,-148.9138645425227,8.980823509629634,-4.899299902277841,-1.8432035610383164,-5.762027006977373,-2.0865340181206955,-6.362485030378684,-1.4031954262511461,-3.9469423743879286,-3.1416876075442524,-3.8636193421271137,-2.62176226368176,-0.6775019147911225,0.009720032795199327,0
0.384,605.236134549358,377.50144973103124,0.07566262151707558,1000.0,0.048184223385717685,-144.21594302619428,5.787843109410367,-7.750345249331157,0.6851493772291096,-7.007651912960709,-2.03949428072453,-7.809589123104937,-1.7788696119756064,-2.4741272938377614,-1.5661286828802319,-2.3293407479967168,-1.3222921951594282,-2.452236972135022,0.010411551807607921,0
0.512,393.4315999084787,328.1115679298948,0.04979446062457878,808.59375,0.043097826549229286,-148.92092705073424,8.491051288092914,-4.664629846244604,-1.4112946851477095,-8.989785626716309,-4.708493102190662,-6.232885803438174,-0.35316915067419274,-4.8302303754981715,-4.287487972290215,-1.4719002961265089,0.9214908647180957,-2.990659267833996,0.01341083361102002,0
0.64,329.19475802700833,309.5134680014834,0.0365798414353216,449.21875,0.08404047333833103,-144.22675147302027,9.073270357105645,-2.7598416190920605,-1.3043547922898786,-9.334272596904727,-4.640766969010077,-4.711746860743116,-3.117771864468262,-7.075560280661594,0.23572706327852389,-4.446424183492022,-2.0168099210598034,-3.1305531291729354,0.012847129122487136,0
0.768,403.2713153279649,278.44409132875865,0.03541364494720062,738.28125,0.05708212773809598,-146.26685339926385,9.696674394109126,-5.9074017284746,-1.2304106427972261,-4.739513095841425,-4.338675074919177,-9.552000823118725,-2.163314449289234,-2.899659816937387,-2.637640326843895,-1.992769829671711,-1.230529810080831,-3.099245386754286,0.010702777840197086,0
0.896,246.48299084095456,266.7889355651071,0.0411405273834024,382.8125,0.11898136116422951,-151.2013865708875,9.137534276214836,-2.697466286597514,-0.2228421746288125,-5.991748203752353,-4.055388045869141,-6.429422859743349,-2.244864508942502,-5.301300254785364,-3.5851885678363997,-3.120101692041181,-1.1667073276232525,-1.8598434662585752,0.018356449396482535,0
1.024,224.2698278899009,177.1494741742096,0.01626525430265469,277.34375,0.07190655617792041,-142.24879997811598,13.789500308991018,-2.5364823367798683,-2.669416350138346,-9.488144867136086,-4.211058259145454,-7.460985231454751,-2.7176962589269333,-5.481531504503488,-2.0526699166665225,-2.124064951669867,-2.362008496407774,-4.312178704631861,0.0238551775259631,0
1.152,271.8891580282576,216.82414079612468,0.020142954108548973,320.3125,0.08327675911501795,-140.17006787644306,11.922240090101386,-5.153310026270297,-2.732512453444155,-9.386900042719901,-7.075267978346972,-8.335820670601253,-0.19972719568861158,-5.968055164742661,-2.8495475246435618,-1.571732898635383,-0.8972988153311721,-2.2772202980015877,0.018331020112548557,0
1.28,239.05456487918983,229.32522643902425,0.021252761924142015,304.6875,0.10070365697981513,-145.48899292061637,12.549530379669267,-2.8808356001331816,-0.6536964556862288,-8.5612591613069,-6.006062525931746,-5.627639696622196,-2.240426269277136,-6.645307981245257,-2.8039888311673247,-2.281164677965263,-3.8128969130361914,-2.156870483220348,0.015090362967125005,0
1.408,355.3422328162176,333.033133463787,0.04513618918951821,906.25,0.04933295335042826,-143.83425106872124,8.194225617648044,-4.23268566320565,1.2726488644645304,-10.290510802571493,-8.091152456787217,-4.626224584441576,-1.5772868793095993,-6.075739450211113,-2.1346592254324714,-3.0552001978029812,-1.4507955177028977,-2.286566938613902,0.012240086309611799,0
1.536,304.79949363555755,308.7486093684055,0.048640019743735656,632.8125,0.05898024790430262,-145.10387362159412,9.331541228461106,-5.059633307865017,0.04998296934366736,-4.779197128980362,-2.589544105867631,-8.987860905661563,-3.043978038363891,-5.666476107321039,-3.0958432823482918,-1.6050848743051986,-1.1818151105706387,-4.197313196736992,0.010822310538164206,0
1.664,177.87409434802197,158.82480283358106,0.013757427016361932,191.40625,0.06098793109928213,-153.80016290456743,10.82214595975043,1.7445305010056558,1.2145794924708078,-7.030113409811085,-4.309286472684324,-8.98726736855868,-5.471894240349917,-4.6350164913208145,-2.1421443793982,-2.7284873607405125,-2.36216636490097,-1.9258261616326442,0.009572802217943327,0
1.792,351.41696727230465,319.4585431155811,0.06538105853245925,570.3125,0.04749574172398427,-150.49827285289243,8.485925238689461,-4.667087704421392,-1.379022724554746,-5.575897061492087,-0.5924408531159813,-6.92783517147774,-4.922558917046922,-4.650025628264505,-1.491967701955669,-2.2215759473931027,-1.561646830530376,-1.7096371752823893,0.01019479999584811,0
1.92,208.24965371098384,242.44954591340277,0.03072781837566145,300.78125,0.07249555678825767,-146.81531239395906,10.889636361189961,-2.8411261206257343,-0.3592524736033587,-5.769679663026391,-1.757774192387974,-6.687943073141737,-3.0012356056715914,-5.285979541100238,-3.0772337444271836,-3.3631084814519068,-2.4972489838536553,-4.382610977569633,0.011958714973713671,0
2.048,302.2760832522194,257.6132267412942,0.04054122008333765,390.625,0.05343361459182168,-146.1605419296651,9.796947585992315,-4.705712510463442,-3.9075668135948765,-9.073248316735405,-3.3199074410950207,-7.834425406577795,-2.6063574554981166,-2.6328252384352737,-2.2094123983251333,-2.0579155809801604,-1.0592231958803477,-2.4243715382158686,0.01235315456454243,0
2.176,267.26727025748033,225.2657159102094,0.03743986864833723,363.28125,0.059688645330278664,-148.1683017092006,11.121433403980896,-3.673602841360289,-4.105783191367818,-8.548436197246417,-3.2175803079527334,-7.100761755399972,-2.52677278770352,-4.572004754287892,-2.637532995663437,-1.6397228468588598,-0.8404610840546559,-1.6605156081025731,0.012127097589629035,0
2.304,250.74300972584683,224.12931672512508,0.03387219103416241,332.03125,0.11256739949760516,-146.6612770178167,10.403710335925517,-4.254818997954025,-2.547438657215972,-7.629673547413433,-3.5895281439409024,-7.207877974908671,-3.3430164828184843,-5.270165485387098,-2.1317807587323125,-1.134348005297229,-0.2850840061464636,-3.0119181013690106,0.01069144963153771,0
2.432,299.3380479849647,319.668725282109,0.056950851508577635,492.1875,0.10447288153706794,-150.57621632399736,8.390532714583285,-2.1104226544674,-0.88665487015072,-6.824275836586223,-3.437596176043037,-6.8907756420356225,-2.1535524218765794,-4.498006203512819,-2.930192629810175,-2.0807900420904266,-0.5185275731134413,-3.809909223626475,0.015698422119021414,0
2.56,195.39731702127645,187.17336147013827,0.019617110679227345,242.1875,0.10174201169529076,-144.81489855634015,12.181986686157472,-1.6125579482062178,-0.8857855827766716,-7.764371800407057,-3.908674239256001,-8.268828962588643,-3.012494592811271,-5.16794614155339,-3.6352603377591244,-3.826445137059561,-1.3583842200134089,-2.9308107892497324,0.02519965384687696,0
2.688,213.48681512849083,134.50240966406457,0.011460704647490163,265.625,0.08780191307128636,-140.9163905315189,13.835633602026089,-3.751811867489044,-3.5701645834272933,-9.991525361616763,-5.918912175288254,-9.302983564994367,-2.589641361133613,-4.548347408694524,-3.2704761239457456,-3.210701686645756,-0.45769804026565875,-2.6014928756335802,0.024669538385101723,0
2.816,191.51302026029617,135.58624335713102,0.010602712714362398,277.34375,0.06039282121837335,-142.59736406462918,16.00374153381525,-1.7986817294280764,-2.546906277386535,-9.16095599406476,-4.354017206713534,-7.330424593151279,-2.502994002599647,-5.662572212812787,-4.316685313444909,-2.9897734017205364,-1.965262785320347,-4.127516247560354,0.018061896493392335,0
2.944,207.76236432105725,186.11941638251915,0.02248864844305717,238.28125,0.12786182778718258,-146.97452350491014,12.038403900527861,-1.0138661245859888,-2.3785406429423075,-8.905975168943591,-3.2833794199028796,-7.483107798720246,-3.577739173534025,-5.4635024964722305,-2.7628433319087278,-2.9118415412005234,-0.7625655315080249,-2.8978975286271114,0.011485611727195127,0
3.072,309.1104649942132,326.0300815539714,0.05302618807655802,601.5625,0.07908459833644706,-148.49737723830037,7.576385461267719,-3.403817860234362,-0.48152450326888485,-7.528767049980036,-4.336827900792085,-7.560744101032309,-1.6829104199864946,-4.77252377251164,-2.591962671941625,-2.792700484392432,-1.5214494081184422,-2.5378376527127453,0.010304728310023034,0
3.2,234.0579641468326,298.31149901052805,0.01923470919786416,273.4375,0.0984258198516183,-151.10794086964842,8.137644784409996,1.0018802542911818,3.1611617390848505,-5.148564651513761,-3.7330148119383946,-7.749020299310031,-1.2425654336915066,-6.217791352098228,-5.318804529982785,-4.142168338387972,-0.9387712048022264,-3.6378398645262946,0.010518751639340605,0
3.328,227.10163410702427,259.33016914486365,0.034256376180221246,277.34375,0.11268851011838477,-152.1928975700005,9.219206472048395,-0.9915856552362218,-0.005476114631836657,-7.108224086252347,-3.8304554095071914,-7.115541904512945,-2.1720527545154438,-5.154333026789239,-3.8034926097704957,-2.3161075913518325,-2.028717209964375,-3.3014840390398663,0.010533710382878774,0
3.456,227.07166785862773,200.97574803868758,0.029098374959503667,289.0625,0.08836662615050592,-149.9622083246881,11.75123504329977,-1.5820343470607228,-2.1680417138902506,-8.513855031391032,-3.994767610622453,-6.858430803034771,-2.593311247816005,-4.688167984279095,-2.5685590342425444,-2.6206500586769836,-1.3716048410024113,-2.502686594366349,0.012748170484389578,0
3.584,205.17223167470738,202.61803200204523,0.022221126068744684,261.71875,0.09694030830841383,-149.60307377748114,11.31122535573445,-1.449657850743388,-2.1298863095732976,-9.134721000920809,-3.0506663095445323,-7.692350355496108,-3.314814837443869,-4.279749968430576,-3.0882404567054946,-2.9251039331951687,-2.2519356723042696,-2.146175756185577,0.014039549816931994,0
3.712,200.12228798574634,170.16704484123346,0.018223182095661518,261.71875,0.10683262859325449,-149.53344028787382,13.032933465405748,-0.28130564491956495,-2.1058649334004356,-9.302939009806451,-3.167183791071057,-7.24810909823494,-3.3914042573252967,-4.190896282515004,-3.6677242611666476,-2.220021536011128,-2.484405398957457,-3.2294667622845354,0.012273606870855602,0
3.84,275.29835496031137,273.0458329467063,0.0464092157241642,367.1875,0.11874916323899355,-147.36433483351252,9.989601953255455,-3.296431801582372,-0.4281430505382705,-8.051035485719547,-4.532925336167872,-6.817449902407784,-1.5718822513307458,-4.443250642619741,-3.5029653376615917,-2.263978787489044,-1.2500644690098761,-2.4077938095451117,0.011006532636071953,0
3.968,197.51569997068856,207.8357639586938,0.02432184965615767,250.0,0.09816313122095882,-151.05852498572057,11.537169590850343,-0.3266170326902802,-1.8673611145260498,-7.604746478531482,-2.053782779328587,-6.8262740450133705,-3.4111463367302113,-5.43977075513752,-3.833040793101996,-2.3450001273940626,-2.209061024549677,-3.1702556077804185,0.021860268233077865,0
4.096,218.7295362425774,128.50877563370886,0.012155997074998136,281.25,0.10477992224690637,-142.88744008590967,15.452547104176027,-1.8314692833468618,-4.880030649267091,-10.205924642635866,-3.4269076144853887,-7.449603206344132,-3.3672957233232137,-4.867686990926712,-2.5248555280629468,-1.9780666684182373,-1.1127706217372464,-2.7038304891263194,0.03411718638879913,0
4.224,217.51238198943778,110.47118215124536,0.007452671812164663,273.4375,0.09581749270325199,-139.03559653399515,15.995382565846128,-3.6676654417758896,-5.658221232614984,-11.683596795638131,-3.9038227101659464,-9.529939719105949,-3.571658405140216,-3.9543347798375974,-2.681647691705807,-2.1827675533354887,-1.7457053790271533,-2.9504860920111793,0.026644176670483136,0
4.352,219.4571942656288,128.63103884819563,0.011865882401007766,277.34375,0.07880341002146636,-144.59782286438747,14.754318024545285,-2.418182966770141,-5.3330738733729,-10.08943791099698,-4.564198491969403,-8.913013283031642,-2.9977032895732796,-4.062935399039683,-2.5691212138366026,-2.631206433252307,-1.670061424995894,-2.7667777226225545,0.013182450485016605,0
4.48,226.91734579868887,216.51748467732688,0.030141396869123566,277.34375,0.07601519486171172,-152.8149888298509,10.96808032706377,-0.45003567453974136,-1.935998501481726,-8.259557801377436,-4.159079152575662,-6.27455877432635,-2.7079327362979706,-4.551806855357644,-3.213420103443202,-1.995122089775334,-1.0947146370503633,-2.5054050878746548,0.010133966537458555,0
4.608,216.77572178287127,257.99657032784677,0.0327818873754129,218.75,0.08591823886631607,-152.099935285532,9.64162221059725,0.09760326344741788,0.4905644790201139,-6.8134331369118915,-2.9177437442525447,-7.670840191662256,-2.6898637662724347,-5.55084205346609,-4.4168067243856175,-1.8465734324801621,-1.5647519551359355,-3.213387421319509,0.013365896285644585,0
4.736,331.9807481622567,323.5889388582276,0.020742437282123334,843.75,0.08715336055973462,-147.04927988905825,9.549863182506291,-4.076175343673269,2.074001829928139,-4.8701863762199595,-6.149716219870972,-8.710860980491047,-1.6750700340120064,-7.621038657383638,-3.894514607175103,-0.5143801982706266,-3.112213391269891,-3.555045564350672,0.012434447955872339,0
