file_path,filename,original_filename,segment_index,logmel_0,logmel_1,logmel_2,logmel_3,logmel_4,logmel_5,logmel_6,logmel_7,logmel_8,logmel_9,logmel_10,logmel_11,logmel_12,logmel_13,logmel_14,logmel_15,logmel_16,logmel_17,logmel_18,logmel_19,logmel_20,logmel_21,logmel_22,logmel_23,logmel_24,logmel_25,logmel_26,logmel_27,logmel_28,logmel_29,logmel_30,logmel_31,logmel_32,logmel_33,logmel_34,logmel_35,logmel_36,logmel_37,logmel_38,logmel_39,logmel_40,logmel_41,logmel_42,logmel_43,logmel_44,logmel_45,logmel_46,logmel_47,logmel_48,logmel_49,logmel_50,logmel_51,logmel_52,logmel_53,logmel_54,logmel_55,logmel_56,logmel_57,logmel_58,logmel_59,logmel_60,logmel_61,logmel_62,logmel_63
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-007 TP1_seg-1.wav,WEBSS-007 TP1_seg-1_seg1,WEBSS-007 TP1_seg-1.wav,0,-19.144770343657083,-19.774916489064015,-19.6897626938619,-19.7291725726989,-22.50414788738916,-26.725410625690042,-30.859203295484303,-33.99983594254109,-36.567640906564634,-39.471015705373155,-41.14672687051275,-42.7137384180606,-44.99868828299594,-46.928640443422346,-47.85390059760754,-48.20420379272858,-46.450072408937906,-44.95690595225625,-46.67711938094579,-49.45485308560115,-50.82301759572034,-51.72873428438474,-51.31172313077093,-50.43516761037765,-51.10404253988461,-50.0538958448968,-49.111604997696716,-48.693008152076175,-50.24773339704653,-52.201026528381554,-53.88017079817449,-54.57748031247947,-55.44461752684556,-54.80613701295383,-57.336516124022914,-74.4284503333451,-79.90306267381582,-79.91776658950826,-79.92958871511065,-79.94001916999265,-79.94945382740023,-79.95827169377232,-79.96660667973146,-79.9745784725051,-79.98151404040324,-79.9852571970055,-79.98891261090739,-79.99250378934482,-79.99605738407526,-79.9995842620447,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-007 TP1_seg-1.wav,WEBSS-007 TP1_seg-1_seg2,WEBSS-007 TP1_seg-1.wav,1,-30.217051652365743,-30.948382074065353,-31.14478922004737,-31.292933986557816,-33.515740290718895,-36.99651127921417,-41.52049284727248,-44.87775289333198,-47.56085123984712,-49.223297609474606,-50.74299146875497,-52.155370497388205,-54.10308009992206,-56.35458877179443,-57.243289671088824,-58.160227732832595,-57.21377009485201,-56.85773911490487,-58.56324701102265,-60.13568369114699,-60.95778300313147,-60.9887558057891,-60.395312639232394,-60.28734925569056,-60.708780666759786,-59.89097791641385,-59.56375310281302,-58.72741690775175,-59.64966255783693,-61.58778974367236,-63.454133854375456,-65.0085215017189,-65.96017124659637,-65.3938285475428,-67.31258250208246,-79.91179924435394,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-007 TP1_seg-1.wav,WEBSS-007 TP1_seg-1_seg3,WEBSS-007 TP1_seg-1.wav,2,-17.708260000494377,-18.203328618048257,-18.713528632153686,-19.909754161412014,-22.200363028013886,-25.962677017473272,-30.08915849322099,-33.727709505368104,-36.52573832326248,-38.33565159938499,-39.52026882146124,-41.165439607496346,-43.250919543362464,-45.343470170089866,-45.79617694603565,-46.36629041949039,-45.476412365175015,-44.480375185163744,-44.6244152091414,-46.15095417944054,-47.60419580289368,-48.27167863817876,-47.861909492504026,-47.96645231760479,-49.02370494419261,-47.995071537542124,-47.53772929435818,-46.67959630996183,-47.05593613147572,-49.439575996913504,-51.36789532600564,-53.22454135718843,-53.72014287499432,-53.164918510778385,-55.47543360828164,-72.91224073337865,-79.93751698640787,-79.9446329039175,-79.94850538128424,-79.95176937472468,-79.9546567051621,-79.95739834425612,-79.95935393167221,-79.96049603078006,-79.96161459981411,-79.96271385802537,-79.96378967931557,-79.96484425124761,-79.96588568563787,-79.96690901947254,-79.96789527675533,-79.96887148319752,-79.96981043656224,-79.97071312706505,-79.97158546138758,-79.97240993931263,-79.9731870266875,-79.97391092178125,-79.97457256337667,-79.97516167379004,-79.97567714044264,-79.97609663909405,-79.97641960803102,-79.97662206254726
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-003 TP1_seg-1.wav,WEBSS-003 TP1_seg-1_seg1,WEBSS-003 TP1_seg-1.wav,0,-14.76921558370771,-17.006739485255352,-20.7502705318579,-25.590457919505873,-28.92395724834855,-32.16399233669497,-32.68682154652307,-33.50298016624343,-35.98145858643471,-37.82736015271233,-39.36259262351021,-40.82637256656595,-42.074946785488436,-42.43914654821018,-42.56503871035773,-42.660867563429555,-43.406114893972735,-43.82474490176242,-44.552282578830095,-45.41732434813624,-45.496829075119024,-45.81681268593586,-46.324775575158945,-47.56509760699809,-49.64273272241459,-51.34016309105849,-52.91936277720066,-53.57069542638432,-53.781620287361385,-54.335536898500656,-55.02918171855812,-55.71129758587954,-57.05735389477784,-57.89208978015462,-61.42890876458088,-78.0319545468894,-79.90761133983021,-79.91715432369402,-79.92456319194297,-79.9309424661881,-79.9365345698036,-79.94162819658091,-79.94630744821875,-79.95065261692382,-79.95473014840553,-79.95857307269681,-79.96219669119084,-79.96562484431593,-79.96889007775773,-79.97199708457404,-79.97492164636918,-79.97772600404689,-79.98036663311636,-79.98177997213116,-79.98295646697977,-79.9840510481891,-79.98506669426936,-79.98599921069014,-79.98684158122542,-79.98758461233513,-79.98822766088071,-79.98874874575809,-79.98914648420396,-79.98939539570253
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-003 TP1_seg-1.wav,WEBSS-003 TP1_seg-1_seg2,WEBSS-003 TP1_seg-1.wav,1,-12.0048962494954,-16.960465644809645,-20.38489947825652,-23.69255260525769,-27.23759654469995,-30.49290052420093,-31.94807582303911,-33.09896998309238,-35.652070436315036,-37.692806283484,-39.04188356557787,-40.03210644260245,-40.98406590281762,-42.289361824695014,-42.80086983909342,-42.55302872897781,-43.14730991892986,-43.829649533681255,-44.168055990386094,-44.94315339173742,-44.870402868068425,-45.320623454877364,-46.25920729435876,-47.75293338793458,-49.92135377032467,-51.464015450424945,-52.911061941183554,-53.80564808839078,-53.615441801670094,-54.110715783299696,-54.55359993001786,-55.472767110359264,-56.70833753479263,-57.47746543518756,-60.838768050924934,-77.19034574790616,-79.92152187420665,-79.9247579807347,-79.92771202977976,-79.9305891561614,-79.93330048509046,-79.93595697778873,-79.9385407811677,-79.94106077152753,-79.94353584569302,-79.94596394457137,-79.9483316555961,-79.95064126745723,-79.95290834262325,-79.95512273064564,-79.95724761077796,-79.95933834281763,-79.96133979098404,-79.96325644731158,-79.9651008477109,-79.96683829559952,-79.96847041721527,-79.96998653558092,-79.97136939332135,-79.97259838566185,-79.97367109761673,-79.97454337122905,-79.97521383557061,-79.97563418511629
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-003 TP1_seg-1.wav,WEBSS-003 TP1_seg-1_seg3,WEBSS-003 TP1_seg-1.wav,2,-13.623591686589217,-17.183802367282343,-19.42686667400753,-23.214602879784337,-27.25062435035464,-29.59055006721746,-31.063490147029793,-30.7597424302884,-31.93152565775436,-34.59131415256698,-35.93205955196697,-35.27978248385123,-35.08165684493128,-37.639669006146995,-39.10292557202872,-39.4767136793699,-39.33244824761978,-40.396961729589634,-41.10378825189678,-42.0636363795233,-42.28565987020979,-43.22062364763531,-44.59033063384357,-45.96068124570133,-47.57862985286791,-49.00170881648057,-50.087803352039856,-51.330727718222654,-51.561313135286724,-52.19890729278504,-53.01658576057758,-54.18737649714269,-55.573899605919266,-56.37002668190981,-59.97577544324055,-76.98899487121156,-79.9165973376691,-79.91910915548101,-79.92129734023402,-79.92374080058988,-79.92626204274988,-79.92895947212165,-79.9317523401998,-79.93461321587864,-79.93753892506872,-79.9405031292682,-79.94321314161976,-79.94520289349117,-79.94719042333209,-79.94915946738323,-79.95106886548339,-79.95296929564162,-79.95480374164373,-79.9565730662171,-79.95828742569846,-79.95955639711264,-79.96031428927968,-79.96102169759962,-79.96166958906278,-79.96224711695199,-79.962753073198,-79.96316513492687,-79.96348268281542,-79.96368175117587
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP012_WWS_2.wav,KP012_WWS_2_seg1,KP012_WWS_2.wav,0,-14.576055194942182,-25.128529440562904,-33.276226824686745,-38.92875818972287,-43.77033511347171,-47.643331141319216,-49.55454669696958,-52.003995749553766,-54.38441992616091,-55.26068490653108,-56.027368485353655,-56.53279108706686,-57.997038031886774,-59.26033235818324,-60.08709561995705,-61.448663039073836,-63.50096866095206,-65.14757434921884,-66.40748468418752,-67.43203452984031,-68.30530020085945,-69.22262979180046,-70.28385097490525,-70.90662283578202,-71.42046234719207,-72.10495210591095,-72.30629119164541,-72.29920022188062,-71.5373535498117,-70.90688534445731,-71.98647980942859,-72.98603509481134,-72.28666373652439,-71.46726219165024,-76.9005150974514,-79.94389020456062,-79.98532424133039,-79.99026227270622,-79.99387093792215,-79.99687242970477,-79.9994484548317,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP012_WWS_2.wav,KP012_WWS_2_seg2,KP012_WWS_2.wav,1,-9.130842544236875,-19.57488566371477,-27.20065820328993,-32.00945426951392,-36.49020651084798,-40.61212603041705,-42.37677456930579,-44.89883611272178,-46.97565231642752,-48.38857991285364,-49.11320148739485,-49.881316596875955,-50.886681065749265,-52.03875584521698,-52.99635479322063,-54.41319995942281,-56.3169142438345,-58.00132823477453,-59.35633398415255,-60.586218834717165,-61.37393774905377,-62.62520347401789,-63.73063807436717,-64.02547634972916,-64.63715072085618,-65.02105208552955,-65.14573397971093,-65.46673328755486,-64.55280676363019,-63.705522371320015,-64.98881143238243,-65.72829337477192,-65.58463731563687,-64.76324193921543,-70.32859421782926,-79.77678193088035,-79.92379228606683,-79.92691464660994,-79.93020297987502,-79.93370880685964,-79.93716608391415,-79.94067092666874,-79.94415776175792,-79.94761547715669,-79.95031892501669,-79.95259734498812,-79.95483636918178,-79.9570345132173,-79.95920484991407,-79.96133438749311,-79.96338485045743,-79.9654098393137,-79.96735410927764,-79.96922034070273,-79.9710199702205,-79.97271851602027,-79.97431642755087,-79.97580285393786,-79.9771601286287,-79.97836744774222,-79.97942266479632,-79.98028085109183,-79.98083117425847,-79.98103801837557
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP012_WWS_2.wav,KP012_WWS_2_seg3,KP012_WWS_2.wav,2,-11.522140675745405,-21.766906506512935,-29.399592632919298,-34.247527618085826,-38.91242269698988,-42.47307203400246,-43.83982381492532,-46.552529888925676,-49.204581110689055,-50.23915077423486,-50.876845432992425,-51.948948906048486,-53.1894500883939,-54.3342351933208,-55.42940017003586,-56.54283099095799,-58.796362062874806,-60.23726291618554,-61.91730769943044,-62.75513065163957,-63.408285707792004,-65.04399145491521,-65.99695476923623,-66.61961490219375,-67.24766360547932,-67.4489621752585,-67.69544721260289,-67.48723043754168,-66.90413124645002,-65.99348887744631,-67.04605943216895,-68.07291983546472,-67.81837150275976,-67.20703111790024,-72.45967090907659,-79.78359254071354,-79.92053923118422,-79.92423613274362,-79.92661180991577,-79.92870210501864,-79.93062756545022,-79.93255825191298,-79.93449071156107,-79.93643279480759,-79.93839690434798,-79.94037428589931,-79.9423437831974,-79.94430129032888,-79.94625676376761,-79.94819525694699,-79.95007512407128,-79.95153636976485,-79.9524432957046,-79.95331838635873,-79.95416674799056,-79.95497060017343,-79.955729879886,-79.95643837994064,-79.95708701911003,-79.95766521770837,-79.9581717092624,-79.95858415435583,-79.95890197150077,-79.95910122282905
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP007_WWS.wav,KP007_WWS_seg1,KP007_WWS.wav,0,-9.735548925287146,-18.896584860205515,-24.519351917563885,-27.616911555758517,-30.884100947089195,-34.639262036740064,-37.40272938583216,-39.411871674988454,-41.38291879428558,-41.71973447059105,-42.24251880829857,-42.43902413515219,-42.46698202373131,-43.01283222564598,-44.115646229546336,-45.28629323385124,-47.32264843146248,-49.65921753617282,-51.88720095285121,-53.13356146377898,-54.34145983914623,-55.75044492537485,-56.6833385208944,-56.75018324772433,-57.01313443073666,-57.48640196196998,-57.474504987571954,-57.2442002625058,-56.76045776366185,-55.87113722834237,-56.50858570477464,-56.90345016946446,-56.61968427416082,-56.62139435327475,-60.88037190317621,-76.75715394024272,-79.78781280359833,-79.80100223340065,-79.8113458448762,-79.82034883784587,-79.82753973022287,-79.8332064760797,-79.8384389748577,-79.84331733429767,-79.8479076321514,-79.85224269563805,-79.85633593132442,-79.86021156069792,-79.8639016466189,-79.86740882501424,-79.87070849911095,-79.8738661310824,-79.87683462892004,-79.87962588731862,-79.88225788011057,-79.88470187678648,-79.88696372269108,-79.88903589121853,-79.89090374396338,-79.89254839159085,-79.89396788130331,-79.89511728990135,-79.89599274617927,-79.89654076326961
