mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,file_path,filename
-366.0635624027505,147.81285847140165,67.92238513262468,31.600721342765635,38.24737678912158,36.64225799966502,13.257544718386889,-1.879189511379086,3.525446225405888,10.537937974177146,7.446944998540064,2.7103636902207113,3.2238255934079323,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 4_seg-2_10s-20s.wav,WEBSS-002 TP 4_seg-2_10s-20s.wav
-310.7886122180102,187.14231892514331,48.57201799535406,6.900425680981936,42.06344952572254,45.8169161419974,9.628780587801833,-2.6013693238157494,12.39605668364173,12.622335210151517,-0.15388621506658634,1.0008937427334246,8.668832256024082,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 2_seg-5_40s-50s.wav,WEBSS-002 TP 2_seg-5_40s-50s.wav
-345.30108733600315,144.33471764693792,62.570930392258575,25.721911618370964,34.60238839422917,36.10429549663763,14.353090976961056,-1.4268594190335873,2.4607077409459475,9.139172098105227,7.245165136303974,3.50232112262608,3.445834523271582,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 4_seg-6_50s-60s.wav,WEBSS-002 TP 4_seg-6_50s-60s.wav
-480.7383156765834,99.94364476117516,57.16836405518831,31.32899291943923,26.706978157865727,22.42537287327403,10.929936301595838,3.0222128065473526,3.5456005094353413,4.939377788716875,2.5525928178502473,0.1344356248029443,0.674148290635837,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 2_seg-1_0s-10s.wav,WEBSS-002 TP 2_seg-1_0s-10s.wav
-310.88892723370475,189.81772013514828,53.97496657022979,11.922344150307676,43.25852962748355,43.53484693743151,5.88167609451624,-6.157580572678595,11.99867887783895,15.9753010692019,1.948138422226475,-1.8542451205220107,5.461973889423165,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 4_seg-7_60s-61.27s.wav,WEBSS-002 TP 4_seg-7_60s-61.27s.wav
-311.3896881862722,162.82488886910684,64.36149166267961,26.305279014111964,41.91497274695323,41.257453032702784,12.383292153523646,-2.8114886343431804,5.8061885219847955,11.06696707442372,4.665789867094887,1.5569570765720253,4.683075638001122,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 4_seg-3_20s-30s.wav,WEBSS-002 TP 4_seg-3_20s-30s.wav
-359.39180429853604,180.43005280476157,44.7889799119104,3.7604324408392684,40.430458053068605,47.96096852713702,12.77404647909301,-3.238683234015113,8.984516201206791,10.6586914642509,-0.42052698194767824,0.4953172166519215,8.913788942708033,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 3_seg-5_40s-50s.wav,WEBSS-002 TP 3_seg-5_40s-50s.wav
-338.8065178163769,182.8632210547552,43.457653530692355,1.5699188344256698,41.10859746828769,51.04470471154678,14.370662012385866,-5.107107572909259,6.119928659650818,10.003943052427914,0.8094837990366389,1.1801996772214196,8.45259211781482,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 3_seg-6_50s-60s.wav,WEBSS-002 TP 3_seg-6_50s-60s.wav
-324.42245374628374,181.93756732923055,52.78944874971933,12.264312231514559,41.57071098624228,42.585787753997344,9.672647594866255,0.4804416629783749,14.244245895076773,11.692717291314201,-1.9724855264678793,0.18946824424807882,9.213373637273335,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 2_seg-7_60s-70s.wav,WEBSS-002 TP 2_seg-7_60s-70s.wav
-324.5484931015181,177.29690318636173,42.58680104780135,1.851820826297807,38.677445529954035,47.37400004415248,13.059333989692144,-4.074161831502751,6.937352531042471,10.6131715144879,2.868158309441352,3.1095525668616335,7.373944742769951,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 3_seg-8_70s-79.09s.wav,WEBSS-002 TP 3_seg-8_70s-79.09s.wav
-337.82566840766026,169.70644368297934,55.94774542987348,15.044886408058607,37.13760213186526,40.186852794478305,12.705312582323996,0.4003832713808053,8.82909652205077,8.790448658734217,-0.03886451447805159,1.0432066767401589,7.319622955615806,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 3_seg-1_0s-10s.wav,WEBSS-002 TP 3_seg-1_0s-10s.wav
