epoch,train_loss,val_macro_recall_raw,per_class_recall_raw,secs
20,0.8731117407480876,0.3081429681242026,"[0.6153846153372781, 0.5384615384201183, 0.27777777777469137, 0.0, 0.10909090908892563]",0.008616447448730469
21,0.7915180725020331,0.31177933176050016,"[0.6153846153372781, 0.5384615384201183, 0.27777777777469137, 0.0, 0.12727272727041322]",0.009240150451660156
22,0.8206237437488797,0.29861693859926575,"[0.6153846153372781, 0.4615384615029586, 0.288888888885679, 0.0, 0.12727272727041322]",0.006381988525390625
23,0.8104127890354879,0.29861693859926575,"[0.6153846153372781, 0.4615384615029586, 0.288888888885679, 0.0, 0.12727272727041322]",0.006185293197631836
24,0.8198209624032716,0.3089199689021559,"[0.6153846153372781, 0.4615384615029586, 0.32222222221864194, 0.0, 0.14545454545190084]",0.006174802780151367
25,0.785760079740404,0.3111421911243534,"[0.6153846153372781, 0.4615384615029586, 0.3333333333296296, 0.0, 0.14545454545190084]",0.006623268127441406
26,0.7574683644750096,0.3111421911243534,"[0.6153846153372781, 0.4615384615029586, 0.3333333333296296, 0.0, 0.14545454545190084]",0.00851130485534668
27,0.7615601208832887,0.3111421911243534,"[0.6153846153372781, 0.4615384615029586, 0.3333333333296296, 0.0, 0.14545454545190084]",0.008057594299316406
28,0.8102718095521669,0.3111421911243534,"[0.6153846153372781, 0.4615384615029586, 0.3333333333296296, 0.0, 0.14545454545190084]",0.006569623947143555
29,0.7415816205041903,0.3111421911243534,"[0.6153846153372781, 0.4615384615029586, 0.3333333333296296, 0.0, 0.14545454545190084]",0.007714271545410156
30,0.7625868004721564,0.3089199689021559,"[0.6153846153372781, 0.4615384615029586, 0.32222222221864194, 0.0, 0.14545454545190084]",0.0073986053466796875
31,0.7321597290468645,0.3111421911243534,"[0.6153846153372781, 0.4615384615029586, 0.3333333333296296, 0.0, 0.14545454545190084]",0.008385896682739258
32,0.7193958590696524,0.3075058274880559,"[0.6153846153372781, 0.4615384615029586, 0.3333333333296296, 0.0, 0.12727272727041322]",0.006124019622802734
33,0.6915280985402631,0.3075058274880559,"[0.6153846153372781, 0.4615384615029586, 0.3333333333296296, 0.0, 0.12727272727041322]",0.006014585494995117
34,0.6776511813069249,0.3075058274880559,"[0.6153846153372781, 0.4615384615029586, 0.3333333333296296, 0.0, 0.12727272727041322]",0.006283283233642578
35,0.7403065581579467,0.3097280497102535,"[0.6153846153372781, 0.4615384615029586, 0.3444444444406173, 0.0, 0.12727272727041322]",0.0059986114501953125
36,0.7546945585860863,0.3097280497102535,"[0.6153846153372781, 0.4615384615029586, 0.3444444444406173, 0.0, 0.12727272727041322]",0.007990837097167969
37,0.7286092036479228,0.3097280497102535,"[0.6153846153372781, 0.4615384615029586, 0.3444444444406173, 0.0, 0.12727272727041322]",0.006173133850097656
38,0.6317055252221253,0.3097280497102535,"[0.6153846153372781, 0.4615384615029586, 0.3444444444406173, 0.0, 0.12727272727041322]",0.00773930549621582
39,0.67500571517257,0.311950271932451,"[0.6153846153372781, 0.4615384615029586, 0.35555555555160495, 0.0, 0.12727272727041322]",0.007666587829589844
40,0.6797557950019837,0.3097280497102535,"[0.6153846153372781, 0.4615384615029586, 0.3444444444406173, 0.0, 0.12727272727041322]",0.005940437316894531
41,0.6718530163034663,0.311950271932451,"[0.6153846153372781, 0.4615384615029586, 0.35555555555160495, 0.0, 0.12727272727041322]",0.006157398223876953
42,0.6805837184459239,0.311950271932451,"[0.6153846153372781, 0.4615384615029586, 0.35555555555160495, 0.0, 0.12727272727041322]",0.006401777267456055
43,0.7142708268251505,0.311950271932451,"[0.6153846153372781, 0.4615384615029586, 0.35555555555160495, 0.0, 0.12727272727041322]",0.007739543914794922
44,0.7135199965657415,0.296565656549019,"[0.5384615384201183, 0.4615384615029586, 0.35555555555160495, 0.0, 0.12727272727041322]",0.006383180618286133
45,0.6796134143262296,0.296565656549019,"[0.5384615384201183, 0.4615384615029586, 0.35555555555160495, 0.0, 0.12727272727041322]",0.0074727535247802734
46,0.688132942582036,0.296565656549019,"[0.5384615384201183, 0.4615384615029586, 0.35555555555160495, 0.0, 0.12727272727041322]",0.008390665054321289
47,0.6289721739184749,0.30242424240751403,"[0.5384615384201183, 0.4615384615029586, 0.36666666666259257, 0.0, 0.14545454545190084]",0.007547140121459961
48,0.6499914422765508,0.30242424240751403,"[0.5384615384201183, 0.4615384615029586, 0.36666666666259257, 0.0, 0.14545454545190084]",0.007018327713012695
49,0.6725602794337917,0.30464646462971157,"[0.5384615384201183, 0.4615384615029586, 0.37777777777358024, 0.0, 0.14545454545190084]",0.007551908493041992
50,0.6811213801572988,0.3010101009934141,"[0.5384615384201183, 0.4615384615029586, 0.37777777777358024, 0.0, 0.12727272727041322]",0.007386445999145508
51,0.6923475491034018,0.3032323232156116,"[0.5384615384201183, 0.4615384615029586, 0.3888888888845679, 0.0, 0.12727272727041322]",0.007441043853759766
52,0.6115652182080724,0.3032323232156116,"[0.5384615384201183, 0.4615384615029586, 0.3888888888845679, 0.0, 0.12727272727041322]",0.007081270217895508
53,0.6870972225257942,0.3010101009934141,"[0.5384615384201183, 0.4615384615029586, 0.37777777777358024, 0.0, 0.12727272727041322]",0.007615804672241211
54,0.6648307156992388,0.3010101009934141,"[0.5384615384201183, 0.4615384615029586, 0.37777777777358024, 0.0, 0.12727272727041322]",0.008074760437011719
55,0.6531826335030633,0.3010101009934141,"[0.5384615384201183, 0.4615384615029586, 0.37777777777358024, 0.0, 0.12727272727041322]",0.006211519241333008
56,0.6902986540450706,0.2937062936906747,"[0.4615384615029586, 0.4615384615029586, 0.3999999999955555, 0.0, 0.14545454545190084]",0.006207942962646484
57,0.6455133396226007,0.2937062936906747,"[0.4615384615029586, 0.4615384615029586, 0.3999999999955555, 0.0, 0.14545454545190084]",0.006024599075317383
58,0.5867618354591163,0.2937062936906747,"[0.4615384615029586, 0.4615384615029586, 0.3999999999955555, 0.0, 0.14545454545190084]",0.007789134979248047
59,0.6093886324951241,0.2937062936906747,"[0.4615384615029586, 0.4615384615029586, 0.3999999999955555, 0.0, 0.14545454545190084]",0.005963325500488281
60,0.6091791416073704,0.29148407146847716,"[0.4615384615029586, 0.4615384615029586, 0.3888888888845679, 0.0, 0.14545454545190084]",0.005847930908203125
