epoch,train_loss,val_macro_recall_raw,per_class_recall_raw,secs
24,0.8512436883908211,0.16590909090659864,"[0.2045454545408058, 0.0, 0.6249999999921875, 0.0, 0.0]",0.0069887638092041016
25,0.7686836844507082,0.16840909090656742,"[0.2045454545408058, 0.0, 0.6374999999920312, 0.0, 0.0]",0.007455587387084961
26,0.7948415489089344,0.17340909090650491,"[0.2045454545408058, 0.0, 0.6624999999917187, 0.0, 0.0]",0.0075800418853759766
27,0.7826320413287012,0.17340909090650491,"[0.2045454545408058, 0.0, 0.6624999999917187, 0.0, 0.0]",0.008063554763793945
28,0.735450569327204,0.1784090909064424,"[0.2045454545408058, 0.0, 0.6874999999914062, 0.0, 0.0]",0.0061070919036865234
29,0.8298671356106961,0.1784090909064424,"[0.2045454545408058, 0.0, 0.6874999999914062, 0.0, 0.0]",0.005852937698364258
30,0.8075400158065651,0.1784090909064424,"[0.2045454545408058, 0.0, 0.6874999999914062, 0.0, 0.0]",0.007811307907104492
31,0.6703570808447007,0.17590909090647364,"[0.2045454545408058, 0.0, 0.6749999999915625, 0.0, 0.0]",0.006453752517700195
32,0.8176716477247004,0.1784090909064424,"[0.2045454545408058, 0.0, 0.6874999999914062, 0.0, 0.0]",0.006903409957885742
33,0.7549492924424144,0.17386363636109117,"[0.1818181818140496, 0.0, 0.6874999999914062, 0.0, 0.0]",0.007368326187133789
34,0.8113302029604722,0.17386363636109117,"[0.1818181818140496, 0.0, 0.6874999999914062, 0.0, 0.0]",0.00787663459777832
35,0.753226524932339,0.17386363636109117,"[0.1818181818140496, 0.0, 0.6874999999914062, 0.0, 0.0]",0.010095834732055664
36,0.7607419785221899,0.17386363636109117,"[0.1818181818140496, 0.0, 0.6874999999914062, 0.0, 0.0]",0.008260011672973633
37,0.7548661606977056,0.17136363636112242,"[0.1818181818140496, 0.0, 0.6749999999915625, 0.0, 0.0]",0.008176088333129883
38,0.7292132180319708,0.16681818181577118,"[0.1590909090872934, 0.0, 0.6749999999915625, 0.0, 0.0]",0.00841379165649414
39,0.7269181444905246,0.16931818181573993,"[0.1590909090872934, 0.0, 0.6874999999914062, 0.0, 0.0]",0.007927179336547852
40,0.6833426340820471,0.16931818181573993,"[0.1590909090872934, 0.0, 0.6874999999914062, 0.0, 0.0]",0.007355213165283203
41,0.7638513966490945,0.16681818181577118,"[0.1590909090872934, 0.0, 0.6749999999915625, 0.0, 0.0]",0.008062124252319336
42,0.7152497762204043,0.16431818181580243,"[0.1590909090872934, 0.0, 0.6624999999917187, 0.0, 0.0]",0.0062983036041259766
43,0.723414023476209,0.16681818181577118,"[0.1590909090872934, 0.0, 0.6749999999915625, 0.0, 0.0]",0.007504701614379883
44,0.6893629866621523,0.16227272727041991,"[0.1363636363605372, 0.0, 0.6749999999915625, 0.0, 0.0]",0.00751185417175293
45,0.7253287778570086,0.16931818181573993,"[0.1590909090872934, 0.0, 0.6874999999914062, 0.0, 0.0]",0.00799107551574707
46,0.6890472304882995,0.16431818181580243,"[0.1590909090872934, 0.0, 0.6624999999917187, 0.0, 0.0]",0.007464170455932617
47,0.7095100837315802,0.16431818181580243,"[0.1590909090872934, 0.0, 0.6624999999917187, 0.0, 0.0]",0.005825519561767578
48,0.743107566490537,0.16181818181583368,"[0.1590909090872934, 0.0, 0.649999999991875, 0.0, 0.0]",0.006514549255371094
49,0.6780704857984903,0.16681818181577118,"[0.1590909090872934, 0.0, 0.6749999999915625, 0.0, 0.0]",0.00874018669128418
50,0.620857385456872,0.16227272727041991,"[0.1363636363605372, 0.0, 0.6749999999915625, 0.0, 0.0]",0.008543968200683594
51,0.7048281647097093,0.15977272727045116,"[0.1363636363605372, 0.0, 0.6624999999917187, 0.0, 0.0]",0.007477521896362305
52,0.6587591004950129,0.16227272727041991,"[0.1363636363605372, 0.0, 0.6749999999915625, 0.0, 0.0]",0.00749516487121582
53,0.6850550777990648,0.16227272727041991,"[0.1363636363605372, 0.0, 0.6749999999915625, 0.0, 0.0]",0.008893489837646484
54,0.6129208882718606,0.16227272727041991,"[0.1363636363605372, 0.0, 0.6749999999915625, 0.0, 0.0]",0.008554697036743164
55,0.6450318190006078,0.16227272727041991,"[0.1363636363605372, 0.0, 0.6749999999915625, 0.0, 0.0]",0.008237838745117188
56,0.7082249289782043,0.16227272727041991,"[0.1363636363605372, 0.0, 0.6749999999915625, 0.0, 0.0]",0.0077779293060302734
57,0.6555181246902955,0.16227272727041991,"[0.1363636363605372, 0.0, 0.6749999999915625, 0.0, 0.0]",0.006918430328369141
58,0.6665521801241142,0.1672727272703574,"[0.1363636363605372, 0.0, 0.69999999999125, 0.0, 0.0]",0.006873369216918945
59,0.7226674072250749,0.1672727272703574,"[0.1363636363605372, 0.0, 0.69999999999125, 0.0, 0.0]",0.006818294525146484
60,0.6723651075073916,0.1672727272703574,"[0.1363636363605372, 0.0, 0.69999999999125, 0.0, 0.0]",0.008217334747314453
