Time(s),Amplitude
4.006625000,0.023055477
4.006687500,0.024160882
4.006750000,0.025131216
4.006812500,0.025809845
4.006875000,0.026217828
4.006937500,0.026471166
4.007000000,0.026731333
4.007062500,0.027080854
4.007125000,0.027594557
4.007187500,0.028253561
4.007250000,0.028990317
4.007312500,0.029690363
4.007375000,0.030340659
4.007437500,0.030949749
4.007500000,0.031531677
4.007562500,0.032027915
4.007625000,0.032428000
4.007687500,0.032700352
4.007750000,0.032849420
4.007812500,0.032894380
4.007875000,0.032979712
4.007937500,0.033228893
4.008000000,0.033696536
4.008062500,0.034280293
4.008125000,0.034846563
4.008187500,0.035201278
4.008250000,0.035202529
4.008312500,0.034796670
4.008375000,0.034157194
4.008437500,0.033544246
4.008500000,0.033225916
4.008562500,0.033324786
4.008625000,0.033876758
4.008687500,0.034718320
4.008750000,0.035579026
4.008812500,0.036139805
4.008875000,0.036280423
4.008937500,0.036007307
4.009000000,0.035484903
4.009062500,0.034922421
4.009125000,0.034617532
4.009187500,0.034717809
4.009250000,0.035202529
4.009312500,0.035841569
4.009375000,0.036420643
4.009437500,0.036692467
4.009500000,0.036520272
4.009562500,0.035887260
4.009625000,0.035025507
4.009687500,0.034190457
4.009750000,0.033602413
4.009812500,0.033318728
4.009875000,0.033343896
4.009937500,0.033509433
4.010000000,0.033602413
4.010062500,0.033418033
4.010125000,0.032958739
4.010187500,0.032286886
4.010250000,0.031531677
4.010312500,0.030786049
4.010375000,0.030185627
4.010437500,0.029732337
4.010500000,0.029366815
4.010562500,0.028983785
4.010625000,0.028609660
4.010687500,0.028273951
4.010750000,0.028049074
4.010812500,0.027978506
4.010875000,0.028155515
4.010937500,0.028535623
4.011000000,0.028990317
4.011062500,0.029317811
4.011125000,0.029423077
4.011187500,0.029237218
4.011250000,0.028802069
4.011312500,0.028232036
4.011375000,0.027774135
4.011437500,0.027577454
4.011500000,0.027672576
4.011562500,0.027917063
4.011625000,0.028148184
4.011687500,0.028122574
4.011750000,0.027672576
4.011812500,0.026753696
4.011875000,0.025568981
4.011937500,0.024358083
4.012000000,0.023342853
4.012062500,0.022602050
4.012125000,0.022154644
4.012187500,0.021839784
4.012250000,0.021460366
4.012312500,0.020853641
4.012375000,0.020070514
4.012437500,0.019219311
4.012500000,0.018448384
4.012562500,0.017826902
4.012625000,0.017422624
4.012687500,0.017144848
4.012750000,0.016848268
4.012812500,0.016373986
4.012875000,0.015742134
4.012937500,0.015014173
4.013000000,0.014306910
4.013062500,0.013692734
4.013125000,0.013282854
4.013187500,0.013050775
4.013250000,0.012895043
4.013312500,0.012643694
4.013375000,0.012260533
4.013437500,0.011729013
4.013500000,0.011106680
4.013562500,0.010452831
4.013625000,0.009943373
4.013687500,0.009658270
4.013750000,0.009600690
4.013812500,0.009646699
4.013875000,0.009748590
4.013937500,0.009811766
4.014000000,0.009788939
4.014062500,0.009644066
4.014125000,0.009520615
4.014187500,0.009519291
4.014250000,0.009694814
4.014312500,0.009964345
4.014375000,0.010303493
4.014437500,0.010611442
4.014500000,0.010824307
4.014562500,0.010901459
4.014625000,0.011014800
4.014687500,0.011326301
4.014750000,0.011953799
4.014812500,0.012843117
4.014875000,0.013929964
4.014937500,0.015017813
4.015000000,0.015907025
4.015062500,0.016427053
4.015125000,0.016657121
4.015187500,0.016758559
4.015250000,0.016942395
4.015312500,0.017323596
4.015375000,0.018021580
4.015437500,0.019000677
4.015500000,0.020142624
4.015562500,0.021256743
4.015625000,0.022285732
4.015687500,0.023196885
4.015750000,0.024001725
4.015812500,0.024678072
4.015875000,0.025291387
4.015937500,0.025870297
4.016000000,0.026448958
4.016062500,0.027035963
4.016125000,0.027732264
4.016187500,0.028599314
4.016250000,0.029649187
4.016312500,0.030784907
4.016375000,0.031918433
4.016437500,0.032919932
4.016500000,0.033696536
4.016562500,0.034204487
4.016625000,0.034548804
4.016687500,0.034868546
4.016750000,0.035296652
4.016812500,0.035873905
4.016875000,0.036591418
4.016937500,0.037330903
4.017000000,0.037932139
4.017062500,0.038236696
4.017125000,0.038212948
4.017187500,0.037910525
4.017250000,0.037461512
4.017312500,0.037013337
4.017375000,0.036720306
4.017437500,0.036634389
4.017500000,0.036708519
4.017562500,0.036806796
4.017625000,0.036806688
4.017687500,0.036596220
4.017750000,0.036143772
4.017812500,0.035502139
4.017875000,0.034820080
4.017937500,0.034225766
4.018000000,0.033790659
4.018062500,0.033485379
4.018125000,0.033231895
4.018187500,0.032876812
4.018250000,0.032284670
4.018312500,0.031386185
4.018375000,0.030261220
4.018437500,0.029035656
4.018500000,0.027860826
4.018562500,0.026837194
4.018625000,0.026027750
4.018687500,0.025353231
4.018750000,0.024660595
4.018812500,0.023771411
4.018875000,0.022627568
4.018937500,0.021227321
4.019000000,0.019672001
4.019062500,0.018108936
4.019125000,0.016765231
4.019187500,0.015749978
4.019250000,0.015059905
4.019312500,0.014556817
4.019375000,0.014112459
4.019437500,0.013538763
4.019500000,0.012706795
4.019562500,0.011559669
4.019625000,0.010239933
4.019687500,0.008886176
4.019750000,0.007624077
4.019812500,0.006475865
4.019875000,0.005487446
4.019937500,0.004581891
4.020000000,0.003670852
4.020062500,0.002671336
4.020125000,0.001687562
4.020187500,0.000822846
4.020250000,0.000188249
4.020312500,-0.000198731
4.020375000,-0.000280687
4.020437500,-0.000140414
4.020500000,0.000094124
4.020562500,0.000248779
4.020625000,0.000326557
4.020687500,0.000326762
4.020750000,0.000282373
4.020812500,0.000171400
4.020875000,0.000097227
4.020937500,0.000092203
4.021000000,0.000188249
4.021062500,0.000363931
4.021125000,0.000745228
4.021187500,0.001381449
4.021250000,0.002258986
4.021312500,0.003210147
4.021375000,0.004141835
4.021437500,0.004895292
4.021500000,0.005365091
4.021562500,0.005484708
4.021625000,0.005447205
4.021687500,0.005485474
4.021750000,0.005835713
4.021812500,0.006585455
4.021875000,0.007811022
4.021937500,0.009413769
4.022000000,0.011200804
4.022062500,0.012889026
4.022125000,0.014360530
4.022187500,0.015548471
4.022250000,0.016471772
4.022312500,0.017146455
4.022375000,0.017719490
4.022437500,0.018308988
4.022500000,0.019013131
4.022562500,0.019844120
4.022625000,0.020880722
4.022687500,0.022147235
4.022750000,0.023625227
4.022812500,0.025194053
4.022875000,0.026795618
4.022937500,0.028357625
4.023000000,0.029837437
4.023062500,0.031182604
4.023125000,0.032464024
4.023187500,0.033754561
4.023250000,0.035108406
4.023312500,0.036479320
4.023375000,0.037860408
4.023437500,0.039205607
4.023500000,0.040473495
4.023562500,0.041595526
4.023625000,0.042609449
4.023687500,0.043548621
4.023750000,0.044426721
4.023812500,0.045166075
4.023875000,0.045730975
4.023937500,0.046060164
4.024000000,0.046120960
4.024062500,0.045889482
4.024125000,0.045491904
4.024187500,0.045079894
4.024250000,0.044803217
4.024312500,0.044710718
4.024375000,0.044830590
4.024437500,0.045071539
4.024500000,0.045273837
4.024562500,0.045225598
4.024625000,0.044860844
4.024687500,0.044201519
4.024750000,0.043391351
4.024812500,0.042604331
4.024875000,0.042105481
4.024937500,0.042030387
4.025000000,0.042355984
4.025062500,0.042851515
4.025125000,0.043281019
4.025187500,0.043382280
4.025250000,0.043014854
4.025312500,0.042181268
4.025375000,0.041154511
4.025437500,0.040246621
4.025500000,0.039720498
4.025562500,0.039637681
4.025625000,0.039950363
4.025687500,0.040396336
4.025750000,0.040661745
4.025812500,0.040478494
4.025875000,0.039845958
4.025937500,0.038887195
4.026000000,0.037838012
4.026062500,0.036907952
4.026125000,0.036315966
4.026187500,0.036071733
4.026250000,0.036049645
4.026312500,0.036019627
4.026375000,0.035862546
4.026437500,0.035449408
4.026500000,0.034731906
4.026562500,0.033712573
4.026625000,0.032552004
4.026687500,0.031372990
4.026750000,0.030308058
4.026812500,0.029462529
4.026875000,0.028994409
4.026937500,0.028924972
4.027000000,0.029178567
4.027062500,0.029574538
4.027125000,0.029959036
4.027187500,0.030122520
4.027250000,0.029931562
4.027312500,0.029370386
4.027375000,0.028597992
4.027437500,0.027768971
4.027500000,0.027013704
4.027562500,0.026381131
4.027625000,0.025863089
4.027687500,0.025313269
4.027750000,0.024566470
4.027812500,0.023517959
4.027875000,0.022204163
4.027937500,0.020694545
4.028000000,0.019107254
4.028062500,0.017572308
4.028125000,0.016211724
4.028187500,0.015039038
4.028250000,0.014024537
4.028312500,0.013146107
4.028375000,0.012423803
4.028437500,0.011843155
4.028500000,0.011389053
4.028562500,0.011049190
4.028625000,0.010785502
4.028687500,0.010474617
4.028750000,0.009977187
4.028812500,0.009207685
4.028875000,0.008154453
4.028937500,0.006842717
4.029000000,0.005365091
4.029062500,0.003881135
4.029125000,0.002536062
4.029187500,0.001378320
4.029250000,0.000376498
4.029312500,-0.000536529
4.029375000,-0.001474171
4.029437500,-0.002579748
4.029500000,-0.003953225
4.029562500,-0.005589248
4.029625000,-0.007406381
4.029687500,-0.009292056
4.029750000,-0.011106680
4.029812500,-0.012689617
4.029875000,-0.013947669
4.029937500,-0.014896560
4.030000000,-0.015624652
4.030062500,-0.016215943
4.030125000,-0.016782492
4.030187500,-0.017421050
4.030250000,-0.018166009
4.030312500,-0.018939478
4.030375000,-0.019685803
4.030437500,-0.020388911
4.030500000,-0.021083867
4.030562500,-0.021798693
4.030625000,-0.022637153
4.030687500,-0.023683308
4.030750000,-0.024942968
4.030812500,-0.026262511
4.030875000,-0.027487805
4.030937500,-0.028459746
4.031000000,-0.029084442
4.031062500,-0.029316040
4.031125000,-0.029323135
4.031187500,-0.029353375
4.031250000,-0.029649187
4.031312500,-0.030277580
4.031375000,-0.031250689
4.031437500,-0.032414503
4.031500000,-0.033508290
4.031562500,-0.034169126
4.031625000,-0.034250155
4.031687500,-0.033751931
4.031750000,-0.032849420
4.031812500,-0.031741574
4.031875000,-0.030810561
4.031937500,-0.030346746
4.032000000,-0.030496309
4.032062500,-0.031127675
4.032125000,-0.032151978
4.032187500,-0.033398923
4.032250000,-0.034731906
4.032312500,-0.035980351
4.032375000,-0.037256025
4.032437500,-0.038666788
4.032500000,-0.040285248
4.032562500,-0.041957058
4.032625000,-0.043626718
4.032687500,-0.045108575
4.032750000,-0.046215083
4.032812500,-0.046707839
4.032875000,-0.046708513
4.032937500,-0.046418928
4.033000000,-0.046120960
4.033062500,-0.045957517
4.033125000,-0.046204068
4.033187500,-0.046937365
4.033250000,-0.048097573
4.033312500,-0.049406379
4.033375000,-0.050790012
4.033437500,-0.052150611
4.033500000,-0.053462666
4.033562500,-0.054645874
4.033625000,-0.055876624
4.033687500,-0.057253148
4.033750000,-0.058827754
4.033812500,-0.060476344
4.033875000,-0.062238231
4.033937500,-0.064059108
4.034000000,-0.065887086
4.034062500,-0.067583747
4.034125000,-0.069242373
4.034187500,-0.070896588
4.034250000,-0.072569914
4.034312500,-0.074159034
4.034375000,-0.075719126
4.034437500,-0.077211574
4.034500000,-0.078593880
4.034562500,-0.079758279
4.034625000,-0.080810837
4.034687500,-0.081833608
4.034750000,-0.082923599
4.034812500,-0.084076256
4.034875000,-0.085388981
4.034937500,-0.086807162
4.035000000,-0.088194571
4.035062500,-0.089298874
4.035125000,-0.090038024
4.035187500,-0.090324573
4.035250000,-0.090171181
4.035312500,-0.089625634
4.035375000,-0.088942915
4.035437500,-0.088283032
4.035500000,-0.087723948
4.035562500,-0.087181576
4.035625000,-0.086620800
4.035687500,-0.085896358
4.035750000,-0.084900215
4.035812500,-0.083571948
4.035875000,-0.082087278
4.035937500,-0.080602072
4.036000000,-0.079252750
4.036062500,-0.078050144
4.036125000,-0.077018142
4.036187500,-0.076004304
4.036250000,-0.074828900
4.036312500,-0.073334001
4.036375000,-0.071592510
4.036437500,-0.069691367
4.036500000,-0.067769580
4.036562500,-0.065921828
4.036625000,-0.064299226
4.036687500,-0.062855557
4.036750000,-0.061463237
4.036812500,-0.059944827
4.036875000,-0.058287367
4.036937500,-0.056436576
4.037000000,-0.054403909
4.037062500,-0.052230597
4.037125000,-0.050101325
4.037187500,-0.048064116
4.037250000,-0.046120960
4.037312500,-0.044223297
4.037375000,-0.042420115
4.037437500,-0.040631428
4.037500000,-0.038779255
4.037562500,-0.036803443
4.037625000,-0.034803450
4.037687500,-0.032786552
4.037750000,-0.030778680
4.037812500,-0.028815405
4.037875000,-0.027051905
4.037937500,-0.025491992
4.038000000,-0.024095848
4.038062500,-0.022788692
4.038125000,-0.021584837
4.038187500,-0.020365255
4.038250000,-0.019013131
4.038312500,-0.017447751
4.038375000,-0.015740275
4.038437500,-0.013894950
4.038500000,-0.011953799
4.038562500,-0.009999853
4.038625000,-0.008211710
4.038687500,-0.006636716
4.038750000,-0.005270967
4.038812500,-0.004075062
4.038875000,-0.003048652
4.038937500,-0.002073341
4.039000000,-0.001035369
4.039062500,0.000126983
4.039125000,0.001368386
4.039187500,0.002703344
4.039250000,0.004141474
4.039312500,0.005678704
4.039375000,0.007266623
4.039437500,0.008941331
4.039500000,0.010730183
4.039562500,0.012607734
4.039625000,0.014467065
4.039687500,0.016245818
4.039750000,0.017883638
4.039812500,0.019321658
4.039875000,0.020503918
4.039937500,0.021474071
4.040000000,0.022307485
4.040062500,0.023062788
4.040125000,0.023761690
4.040187500,0.024445916
4.040250000,0.025131216
4.040312500,0.025789211
4.040375000,0.026377907
4.040437500,0.026902610
4.040500000,0.027390203
4.040562500,0.027863134
4.040625000,0.028343165
4.040687500,0.028869579
4.040750000,0.029460939
4.040812500,0.030089591
4.040875000,0.030709583
4.040937500,0.031290885
4.041000000,0.031814050
4.041062500,0.032256905
4.041125000,0.032617796
4.041187500,0.032908432
4.041250000,0.033131793
4.041312500,0.033260860
4.041375000,0.033274174
4.041437500,0.033162542
4.041500000,0.032943543
4.041562500,0.032655373
4.041625000,0.032368425
4.041687500,0.032143366
4.041750000,0.032002300
4.041812500,0.031903148
4.041875000,0.031765271
4.041937500,0.031480320
4.042000000,0.030966930
4.042062500,0.030207908
4.042125000,0.029291781
4.042187500,0.028360391
4.042250000,0.027578451
4.042312500,0.027068797
4.042375000,0.026897920
4.042437500,0.026996722
4.042500000,0.027201954
4.042562500,0.027298661
4.042625000,0.027134124
4.042687500,0.026600268
4.042750000,0.025695963
4.042812500,0.024512539
4.042875000,0.023256999
4.042937500,0.022104843
4.043000000,0.021177992
4.043062500,0.020495437
4.043125000,0.020040967
4.043187500,0.019689897
4.043250000,0.019295502
4.043312500,0.018722672
4.043375000,0.017964609
4.043437500,0.017037090
4.043500000,0.016001150
4.043562500,0.014910372
4.043625000,0.013869851
4.043687500,0.012894083
4.043750000,0.011953799
4.043812500,0.010973752
4.043875000,0.009956568
4.043937500,0.008872897
4.044000000,0.007718201
4.044062500,0.006488141
4.044125000,0.005271300
4.044187500,0.004104371
4.044250000,0.003011981
4.044312500,0.001980535
4.044375000,0.001070493
4.044437500,0.000285535
4.044500000,-0.000376498
4.044562500,-0.000945913
4.044625000,-0.001371602
4.044687500,-0.001651946
4.044750000,-0.001788364
4.044812500,-0.001809093
4.044875000,-0.001675462
4.044937500,-0.001405531
4.045000000,-0.001035369
4.045062500,-0.000638488
4.045125000,-0.000218005
4.045187500,0.000189169
4.045250000,0.000564746
4.045312500,0.000891589
4.045375000,0.001236974
4.045437500,0.001627284
4.045500000,0.002070737
4.045562500,0.002529102
4.045625000,0.003005656
4.045687500,0.003460432
4.045750000,0.003859101
4.045812500,0.004166472
4.045875000,0.004424986
4.045937500,0.004659552
4.046000000,0.004894469
4.046062500,0.005126525
4.046125000,0.005383637
4.046187500,0.005655664
4.046250000,0.005929837
4.046312500,0.006189676
4.046375000,0.006474157
4.046437500,0.006816076
4.046500000,0.007247579
4.046562500,0.007770950
4.046625000,0.008382048
4.046687500,0.009022299
4.046750000,0.009600690
4.046812500,0.010010602
4.046875000,0.010190450
4.046937500,0.010128959
4.047000000,0.009883063
4.047062500,0.009559552
4.047125000,0.009288569
4.047187500,0.009167895
4.047250000,0.009224192
4.047312500,0.009397146
4.047375000,0.009572893
4.047437500,0.009632313
4.047500000,0.009506566
4.047562500,0.009207074
4.047625000,0.008838753
4.047687500,0.008550426
4.047750000,0.008471197
4.047812500,0.008642322
4.047875000,0.009016358
4.047937500,0.009455676
4.048000000,0.009788939
4.048062500,0.009866358
4.048125000,0.009642014
4.048187500,0.009165790
4.048250000,0.008565322
4.048312500,0.007982289
4.048375000,0.007548418
4.048437500,0.007314145
4.048500000,0.007247579
4.048562500,0.007246642
4.048625000,0.007219596
4.048687500,0.007097361
4.048750000,0.006871082
4.048812500,0.006579172
4.048875000,0.006317475
4.048937500,0.006157511
4.049000000,0.006118086
4.049062500,0.006136701
4.049125000,0.006128575
4.049187500,0.005987139
4.049250000,0.005647464
4.049312500,0.005106463
4.049375000,0.004474850
4.049437500,0.003890976
4.049500000,0.003482603
4.049562500,0.003303190
4.049625000,0.003360037
4.049687500,0.003577803
4.049750000,0.003859101
4.049812500,0.004120300
4.049875000,0.004366810
4.049937500,0.004638108
4.050000000,0.004988594
4.050062500,0.005431992
4.050125000,0.005961357
4.050187500,0.006503340
4.050250000,0.006965206
4.050312500,0.007267205
4.050375000,0.007403796
4.050437500,0.007407843
4.050500000,0.007341704
4.050562500,0.007260783
4.050625000,0.007209019
4.050687500,0.007181536
4.050750000,0.007153455
4.050812500,0.007104685
4.050875000,0.007044597
4.050937500,0.006990587
4.051000000,0.006965206
4.051062500,0.006986822
4.051125000,0.007047707
4.051187500,0.007114433
4.051250000,0.007153455
4.051312500,0.007165491
4.051375000,0.007165572
4.051437500,0.007182976
4.051500000,0.007247579
4.051562500,0.007390997
4.051625000,0.007587355
4.051687500,0.007780389
4.051750000,0.007906451
4.051812500,0.007950448
4.051875000,0.007889694
4.051937500,0.007736855
4.052000000,0.007529953
4.052062500,0.007353907
4.052125000,0.007231712
4.052187500,0.007170346
4.052250000,0.007153455
4.052312500,0.007186287
4.052375000,0.007200172
4.052437500,0.007120600
4.052500000,0.006871082
4.052562500,0.006429992
4.052625000,0.005744949
4.052687500,0.004810097
4.052750000,0.003670852
4.052812500,0.002462129
4.052875000,0.001285158
4.052937500,0.000230018
4.053000000,-0.000658871
4.053062500,-0.001357255
4.053125000,-0.001958983
4.053187500,-0.002594040
4.053250000,-0.003388479
4.053312500,-0.004376777
4.053375000,-0.005580286
4.053437500,-0.006947063
4.053500000,-0.008377072
4.053562500,-0.009718246
4.053625000,-0.010906406
4.053687500,-0.011941424
4.053750000,-0.012895043
4.053812500,-0.013848838
4.053875000,-0.014943082
4.053937500,-0.016279275
4.054000000,-0.017883638
4.054062500,-0.019657204
4.054125000,-0.021481162
4.054187500,-0.023216518
4.054250000,-0.024754720
4.054312500,-0.026018249
4.054375000,-0.027041107
4.054437500,-0.027907586
4.054500000,-0.028707944
4.054562500,-0.029468931
4.054625000,-0.030197924
4.054687500,-0.030866148
4.054750000,-0.031437553
4.054812500,-0.031872798
4.054875000,-0.032200158
4.054937500,-0.032476619
4.055000000,-0.032755297
4.055062500,-0.033031240
4.055125000,-0.033286259
4.055187500,-0.033484083
4.055250000,-0.033602413
4.055312500,-0.033636428
4.055375000,-0.033656940
4.055437500,-0.033751439
4.055500000,-0.033978913
4.055562500,-0.034306977
4.055625000,-0.034658331
4.055687500,-0.034902561
4.055750000,-0.034920152
4.055812500,-0.034636844
4.055875000,-0.034102831
4.055937500,-0.033430856
4.056000000,-0.032755297
4.056062500,-0.032156505
4.056125000,-0.031684443
4.056187500,-0.031308271
4.056250000,-0.030966930
4.056312500,-0.030594597
4.056375000,-0.030197460
4.056437500,-0.029785775
4.056500000,-0.029366815
4.056562500,-0.028904645
4.056625000,-0.028369367
4.056687500,-0.027690403
4.056750000,-0.026825456
4.056812500,-0.025781915
4.056875000,-0.024691086
4.056937500,-0.023683809
4.057000000,-0.022872232
4.057062500,-0.022288792
4.057125000,-0.021934098
4.057187500,-0.021699592
4.057250000,-0.021460366
4.057312500,-0.021122206
4.057375000,-0.020714208
4.057437500,-0.020275939
4.057500000,-0.019860249
4.057562500,-0.019485679
4.057625000,-0.019164126
4.057687500,-0.018816033
4.057750000,-0.018354259
4.057812500,-0.017734336
4.057875000,-0.017013429
4.057937500,-0.016254073
4.058000000,-0.015530528
4.058062500,-0.014898682
4.058125000,-0.014389486
4.058187500,-0.013938756
4.058250000,-0.013459790
4.058312500,-0.012897464
4.058375000,-0.012257664
4.058437500,-0.011534221
4.058500000,-0.010730183
4.058562500,-0.009861786
4.058625000,-0.008941559
4.058687500,-0.007943852
4.058750000,-0.006871082
4.058812500,-0.005803509
4.058875000,-0.004863254
4.058937500,-0.004139232
4.059000000,-0.003670852
4.059062500,-0.003448312
4.059125000,-0.003366310
4.059187500,-0.003243327
4.059250000,-0.002917857
4.059312500,-0.002350229
4.059375000,-0.001580163
4.059437500,-0.000697871
4.059500000,0.000188249
4.059562500,0.000962841
4.059625000,0.001626717
4.059687500,0.002270257
4.059750000,0.003011981
4.059812500,0.003891745
4.059875000,0.004937182
4.059937500,0.006133393
4.060000000,0.007435828
4.060062500,0.008746627
4.060125000,0.010058183
4.060187500,0.011400371
4.060250000,0.012800919
4.060312500,0.014192698
4.060375000,0.015534027
4.060437500,0.016774368
4.060500000,0.017883638
4.060562500,0.018816080
4.060625000,0.019661434
4.060687500,0.020541636
4.060750000,0.021554491
4.060812500,0.022661507
4.060875000,0.023822043
4.060937500,0.024951564
4.061000000,0.025978338
4.061062500,0.026825109
4.061125000,0.027576134
4.061187500,0.028356647
4.061250000,0.029272690
4.061312500,0.030286737
4.061375000,0.031367742
4.061437500,0.032431319
4.061500000,0.033414163
4.061562500,0.034254979
4.061625000,0.035069235
4.061687500,0.035986625
4.061750000,0.037085015
4.061812500,0.038264632
4.061875000,0.039420150
4.061937500,0.040402576
4.062000000,0.041132364
4.062062500,0.041600786
4.062125000,0.042029727
4.062187500,0.042666722
4.062250000,0.043673724
4.062312500,0.044963434
4.062375000,0.046367995
4.062437500,0.047610335
4.062500000,0.048474070
4.062562500,0.048868544
4.062625000,0.048996199
4.062687500,0.049154274
4.062750000,0.049603563
4.062812500,0.050369464
4.062875000,0.051354755
4.062937500,0.052268229
4.063000000,0.052803792
4.063062500,0.052731544
4.063125000,0.052167155
4.063187500,0.051384605
4.063250000,0.050733056
4.063312500,0.050415542
4.063375000,0.050571050
4.063437500,0.051078275
4.063500000,0.051674299
4.063562500,0.052018583
4.063625000,0.052020814
4.063687500,0.051717233
4.063750000,0.051297802
4.063812500,0.050942399
4.063875000,0.050902389
4.063937500,0.051203407
4.064000000,0.051674299
4.064062500,0.051947545
4.064125000,0.051802602
4.064187500,0.051109258
4.064250000,0.049980059
4.064312500,0.048689086
4.064375000,0.047754239
4.064437500,0.047513671
4.064500000,0.048003450
4.064562500,0.048818335
4.064625000,0.049431242
4.064687500,0.049199589
4.064750000,0.047721073
4.064812500,0.044969887
4.064875000,0.041552972
4.064937500,0.038285725
4.065000000,0.035955522
4.065062500,0.034947552
4.065125000,0.035344843
4.065187500,0.036712758
4.065250000,0.038402759
4.065312500,0.039753724
4.065375000,0.040569786
4.065437500,0.040886559
4.065500000,0.040944118
4.065562500,0.040914118
4.065625000,0.041040126
4.065687500,0.041289419
4.065750000,0.041508865
4.065812500,0.041461993
4.065875000,0.041217253
4.065937500,0.040870842
4.066000000,0.040567622
4.066062500,0.040311813
4.066125000,0.040199224
4.066187500,0.040117878
4.066250000,0.039908748
4.066312500,0.039371178
4.066375000,0.038631476
4.066437500,0.037836868
4.066500000,0.037179142
4.066562500,0.036711998
4.066625000,0.036586791
4.066687500,0.036732905
4.066750000,0.036990892
4.066812500,0.037100967
4.066875000,0.037068591
4.066937500,0.036905933
4.067000000,0.036708519
4.067062500,0.036523897
4.067125000,0.036575131
4.067187500,0.036928032
4.067250000,0.037555639
4.067312500,0.038271610
4.067375000,0.039056022
4.067437500,0.039827872
4.067500000,0.040567622
4.067562500,0.041247576
4.067625000,0.042051706
4.067687500,0.043075863
4.067750000,0.044332597
4.067812500,0.045638811
4.067875000,0.046898831
4.067937500,0.047920082
4.068000000,0.048568193
4.068062500,0.048743863
4.068125000,0.048669364
4.068187500,0.048570845
4.068250000,0.048662320
4.068312500,0.048967194
4.068375000,0.049566735
4.068437500,0.050340336
4.068500000,0.051109552
4.068562500,0.051625960
4.068625000,0.051928226
4.068687500,0.052068118
4.068750000,0.052144922
4.068812500,0.052139726
4.068875000,0.052182078
4.068937500,0.052243292
4.069000000,0.052239046
4.069062500,0.051972430
4.069125000,0.051508743
4.069187500,0.050903384
4.069250000,0.050262433
4.069312500,0.049588036
4.069375000,0.049075652
4.069437500,0.048775837
4.069500000,0.048662320
4.069562500,0.048527118
4.069625000,0.048389602
4.069687500,0.048212565
4.069750000,0.048003450
4.069812500,0.047676995
4.069875000,0.047431514
4.069937500,0.047367152
4.070000000,0.047532827
4.070062500,0.047764726
4.070125000,0.048122730
4.070187500,0.048557706
4.070250000,0.049038816
4.070312500,0.049423818
4.070375000,0.049903270
4.070437500,0.050574046
4.070500000,0.051486049
4.070562500,0.052450895
4.070625000,0.053502098
4.070687500,0.054528818
4.070750000,0.055439275
4.070812500,0.056058817
4.070875000,0.056606922
