Time(s),Amplitude
0.018500000,-0.043861974
0.018562500,-0.044225276
0.018625000,-0.044896759
0.018687500,-0.045579046
0.018750000,-0.045932710
0.018812500,-0.045587882
0.018875000,-0.044724431
0.018937500,-0.043499805
0.019000000,-0.042167734
0.019062500,-0.040858120
0.019125000,-0.039937779
0.019187500,-0.039454419
0.019250000,-0.039344002
0.019312500,-0.039400116
0.019375000,-0.039754629
0.019437500,-0.040435240
0.019500000,-0.041508865
0.019562500,-0.042942498
0.019625000,-0.044903170
0.019687500,-0.047310635
0.019750000,-0.049980059
0.019812500,-0.052589692
0.019875000,-0.055050239
0.019937500,-0.057213016
0.020000000,-0.059016004
0.020062500,-0.060413033
0.020125000,-0.061591621
0.020187500,-0.062627040
0.020250000,-0.063533977
0.020312500,-0.064198084
0.020375000,-0.064612977
0.020437500,-0.064686671
0.020500000,-0.064381093
0.020562500,-0.063704669
0.020625000,-0.062886477
0.020687500,-0.062119342
0.020750000,-0.061557360
0.020812500,-0.061212301
0.020875000,-0.061083760
0.020937500,-0.060991008
0.021000000,-0.060710244
0.021062500,-0.060028356
0.021125000,-0.058954187
0.021187500,-0.057557769
0.021250000,-0.056004021
0.021312500,-0.054454323
0.021375000,-0.053135253
0.021437500,-0.052102610
0.021500000,-0.051297802
0.021562500,-0.050549354
0.021625000,-0.049764216
0.021687500,-0.048812214
0.021750000,-0.047626950
0.021812500,-0.046186734
0.021875000,-0.044634879
0.021937500,-0.043077555
0.022000000,-0.041602992
0.022062500,-0.040218204
0.022125000,-0.038982380
0.022187500,-0.037840057
0.022250000,-0.036708519
0.022312500,-0.035468072
0.022375000,-0.034158066
0.022437500,-0.032775540
0.022500000,-0.031343430
0.022562500,-0.029843688
0.022625000,-0.028403325
0.022687500,-0.027029209
0.022750000,-0.025695963
0.022812500,-0.024304869
0.022875000,-0.022925686
0.022937500,-0.021539537
0.023000000,-0.020142624
0.023062500,-0.018693915
0.023125000,-0.017330423
0.023187500,-0.016083241
0.023250000,-0.014965781
0.023312500,-0.013922755
0.023375000,-0.013042989
0.023437500,-0.012304030
0.023500000,-0.011671427
0.023562500,-0.011061398
0.023625000,-0.010557320
0.023687500,-0.010160751
0.023750000,-0.009883063
0.023812500,-0.009690934
0.023875000,-0.009705430
0.023937500,-0.009936344
0.024000000,-0.010353684
0.024062500,-0.010829982
0.024125000,-0.011371522
0.024187500,-0.011894472
0.024250000,-0.012330297
0.024312500,-0.012588342
0.024375000,-0.012775126
0.024437500,-0.012949283
0.024500000,-0.013177417
0.024562500,-0.013462626
0.024625000,-0.013917052
0.024687500,-0.014550631
0.024750000,-0.015342278
0.024812500,-0.016205765
0.024875000,-0.017159732
0.024937500,-0.018149793
0.025000000,-0.019107254
0.025062500,-0.019917192
0.025125000,-0.020562988
0.025187500,-0.020991273
0.025250000,-0.021177992
0.025312500,-0.021114128
0.025375000,-0.020893903
0.025437500,-0.020583488
0.025500000,-0.020236747
0.025562500,-0.019865647
0.025625000,-0.019500643
0.025687500,-0.019125246
0.025750000,-0.018730756
0.025812500,-0.018339058
0.025875000,-0.018034542
0.025937500,-0.017911997
0.026000000,-0.018071886
0.026062500,-0.018598510
0.026125000,-0.019523799
0.026187500,-0.020797852
0.026250000,-0.022307485
0.026312500,-0.023920869
0.026375000,-0.025475269
0.026437500,-0.026822399
0.026500000,-0.027860826
0.026562500,-0.028582241
0.026625000,-0.028974956
0.026687500,-0.029044677
0.026750000,-0.028802069
0.026812500,-0.028311558
0.026875000,-0.027576746
0.026937500,-0.026621252
0.027000000,-0.025507715
0.027062500,-0.024402224
0.027125000,-0.023391182
0.027187500,-0.022517303
0.027250000,-0.021742739
0.027312500,-0.021013986
0.027375000,-0.020139219
0.027437500,-0.018937934
0.027500000,-0.017318891
0.027562500,-0.015398167
0.027625000,-0.013329781
0.027687500,-0.011312741
0.027750000,-0.009506566
0.027812500,-0.008033630
0.027875000,-0.006791371
0.027937500,-0.005568199
0.028000000,-0.004141474
0.028062500,-0.002454879
0.028125000,-0.000494471
0.028187500,0.001634443
0.028250000,0.003764976
0.028312500,0.005668327
0.028375000,0.007318095
0.028437500,0.008815621
0.028500000,0.010353684
0.028562500,0.012057505
0.028625000,0.014099595
0.028687500,0.016554248
0.028750000,0.019389628
0.028812500,0.022414198
0.028875000,0.025516724
0.028937500,0.028625263
0.029000000,0.031719927
0.029062500,0.034735922
0.029125000,0.037715305
0.029187500,0.040697142
0.029250000,0.043673724
0.029312500,0.046488013
0.029375000,0.049037755
0.029437500,0.051228058
0.029500000,0.052992042
0.029562500,0.054225411
0.029625000,0.054998625
0.029687500,0.055463608
0.029750000,0.055815775
0.029812500,0.056158450
0.029875000,0.056644239
0.029937500,0.057350196
0.030000000,0.058263011
0.030062500,0.059214659
0.030125000,0.060117941
0.030187500,0.060923040
0.030250000,0.061651487
0.030312500,0.062307015
0.030375000,0.063034832
0.030437500,0.063940048
0.030500000,0.065039963
0.030562500,0.066155754
0.030625000,0.067145862
0.030687500,0.067841925
0.030750000,0.068146072
0.030812500,0.067998715
0.030875000,0.067599386
0.030937500,0.067194797
0.031000000,0.067016579
0.031062500,0.067112789
0.031125000,0.067533568
0.031187500,0.068178453
0.031250000,0.068899065
0.031312500,0.069487818
0.031375000,0.069985844
0.031437500,0.070472486
0.031500000,0.071063928
0.031562500,0.071736887
0.031625000,0.072579257
0.031687500,0.073506311
0.031750000,0.074358284
0.031812500,0.074842557
0.031875000,0.074945696
0.031937500,0.074642785
0.032000000,0.073981784
0.032062500,0.072928876
0.032125000,0.071730055
0.032187500,0.070512362
0.032250000,0.069369689
0.032312500,0.068225145
0.032375000,0.067251228
0.032437500,0.066476285
0.032500000,0.065887086
0.032562500,0.065290153
0.032625000,0.064767025
0.032687500,0.064282820
0.032750000,0.063816346
0.032812500,0.063212052
0.032875000,0.062661417
0.032937500,0.062227808
0.033000000,0.061933860
0.033062500,0.061571240
0.033125000,0.061227381
0.033187500,0.060833711
0.033250000,0.060333744
0.033312500,0.059539694
0.033375000,0.058704931
0.033437500,0.058000132
0.033500000,0.057604138
0.033562500,0.057466734
0.033625000,0.057834331
0.033687500,0.058720846
0.033750000,0.060051370
0.033812500,0.061502524
0.033875000,0.063113086
0.033937500,0.064788423
0.034000000,0.066451833
0.034062500,0.067861870
0.034125000,0.069187880
0.034187500,0.070483163
0.034250000,0.071816921
0.034312500,0.073075235
0.034375000,0.074486099
0.034437500,0.076066576
0.034500000,0.077746756
0.034562500,0.079211563
0.034625000,0.080492295
0.034687500,0.081527151
0.034750000,0.082358852
0.034812500,0.082978889
0.034875000,0.083819084
0.034937500,0.085160561
0.035000000,0.087159202
0.035062500,0.089603506
0.035125000,0.092447117
0.035187500,0.095399246
0.035250000,0.098171756
0.035312500,0.100417361
0.035375000,0.102300800
0.035437500,0.103992499
0.035500000,0.105701707
0.035562500,0.107405424
0.035625000,0.109275252
0.035687500,0.111215428
0.035750000,0.113043413
0.035812500,0.114428528
0.035875000,0.115436226
0.035937500,0.116122440
0.036000000,0.116620146
0.036062500,0.116934955
0.036125000,0.117297895
0.036187500,0.117724709
0.036250000,0.118126132
0.036312500,0.118221752
0.036375000,0.117991440
0.036437500,0.117341474
0.036500000,0.116243646
0.036562500,0.114621818
0.036625000,0.112735890
0.036687500,0.110765889
0.036750000,0.108901940
0.036812500,0.107191451
0.036875000,0.105922930
0.036937500,0.105179936
0.037000000,0.104948714
0.037062500,0.104992837
0.037125000,0.105322100
0.037187500,0.105789155
0.037250000,0.106266461
0.037312500,0.106541187
0.037375000,0.106761418
0.037437500,0.106950872
0.037500000,0.107113577
0.037562500,0.107078478
0.037625000,0.106946431
0.037687500,0.106639124
0.037750000,0.106078207
0.037812500,0.105080575
0.037875000,0.103846520
0.037937500,0.102436222
0.038000000,0.100901365
0.038062500,0.099114716
0.038125000,0.097262517
0.038187500,0.095306672
0.038250000,0.093183167
0.038312500,0.090684123
0.038375000,0.088029742
0.038437500,0.085288510
0.038500000,0.082547106
0.038562500,0.079726592
0.038625000,0.077132002
0.038687500,0.074831694
0.038750000,0.072852299
0.038812500,0.071024492
0.038875000,0.069602147
0.038937500,0.068633296
0.039000000,0.068146072
0.039062500,0.067952611
0.039125000,0.068254799
0.039187500,0.068989910
0.039250000,0.070028558
0.039312500,0.071011223
0.039375000,0.071990587
0.039437500,0.072831146
0.039500000,0.073417038
0.039562500,0.073487759
0.039625000,0.073255822
0.039687500,0.072791904
0.039750000,0.072193421
0.039812500,0.071381725
0.039875000,0.070684031
0.039937500,0.070192650
0.040000000,0.069934435
0.040062500,0.069689028
0.040125000,0.069642819
0.040187500,0.069786385
0.040250000,0.070122682
0.040312500,0.070478074
0.040375000,0.071132340
0.040437500,0.072145559
0.040500000,0.073511161
0.040562500,0.074944213
0.040625000,0.076537468
0.040687500,0.078167781
0.040750000,0.079723373
0.040812500,0.080949970
0.040875000,0.082099020
0.040937500,0.083305344
0.041000000,0.084711969
0.041062500,0.086224206
0.041125000,0.088071100
0.041187500,0.090216056
0.041250000,0.092524290
0.041312500,0.094619505
0.041375000,0.096517541
0.041437500,0.098142676
0.041500000,0.099489503
0.041562500,0.100429870
0.041625000,0.101226203
0.041687500,0.101972871
0.041750000,0.102689728
0.041812500,0.103138298
0.041875000,0.103393130
0.041937500,0.103398144
0.042000000,0.103160344
0.042062500,0.102605999
0.042125000,0.102115564
0.042187500,0.101951212
0.042250000,0.102313228
0.042312500,0.103098594
0.042375000,0.104408115
0.042437500,0.106073901
0.042500000,0.107866570
0.042562500,0.109413996
0.042625000,0.110766113
0.042687500,0.111926064
0.042750000,0.112949289
0.042812500,0.113741733
0.042875000,0.114492759
0.042937500,0.115209699
0.043000000,0.115867145
0.043062500,0.116299167
0.043125000,0.116670266
0.043187500,0.117021218
0.043250000,0.117373139
0.043312500,0.117564783
0.043375000,0.117709212
0.043437500,0.117753707
0.043500000,0.117655508
0.043562500,0.117269270
0.043625000,0.116819084
0.043687500,0.116377562
0.043750000,0.115961269
0.043812500,0.115356058
0.043875000,0.114631712
0.043937500,0.113686450
0.044000000,0.112478666
0.044062500,0.110924304
0.044125000,0.109417632
0.044187500,0.108213224
0.044250000,0.107490070
0.044312500,0.107108735
0.044375000,0.107135646
0.044437500,0.107325576
0.044500000,0.107395947
0.044562500,0.106967099
0.044625000,0.106192194
0.044687500,0.105161935
0.044750000,0.104007475
0.044812500,0.102639094
0.044875000,0.101270869
0.044937500,0.099827290
0.045000000,0.098171756
0.045062500,0.096005045
0.045125000,0.093534485
0.045187500,0.090873457
0.045250000,0.088194571
0.045312500,0.085484244
0.045375000,0.083126925
0.045437500,0.081229530
0.045500000,0.079817496
0.045562500,0.078665271
0.045625000,0.077967450
0.045687500,0.077686250
0.045750000,0.077746756
0.045812500,0.077846721
0.045875000,0.078107752
0.045937500,0.078441769
0.046000000,0.078782134
0.046062500,0.078924254
0.046125000,0.079151064
0.046187500,0.079555020
0.046250000,0.080193989
0.046312500,0.080883093
0.046375000,0.081788838
0.046437500,0.082819864
0.046500000,0.083864845
0.046562500,0.084672622
0.046625000,0.085466005
0.046687500,0.086326353
0.046750000,0.087347448
0.046812500,0.088426508
0.046875000,0.089790173
0.046937500,0.091388576
0.047000000,0.093089037
0.047062500,0.094560228
0.047125000,0.095867716
0.047187500,0.096944831
0.047250000,0.097795255
0.047312500,0.098343283
0.047375000,0.098924071
0.047437500,0.099685729
0.047500000,0.100713111
0.047562500,0.101863533
0.047625000,0.103233069
0.047687500,0.104670934
0.047750000,0.105984084
0.047812500,0.106877893
0.047875000,0.107404098
0.047937500,0.107535385
0.048000000,0.107301824
0.048062500,0.106683195
0.048125000,0.105902120
0.048187500,0.105029874
0.048250000,0.104101598
0.048312500,0.103051931
0.048375000,0.101999864
0.048437500,0.100920491
0.048500000,0.099771872
0.048562500,0.098449484
0.048625000,0.097070701
0.048687500,0.095667221
0.048750000,0.094312660
0.048812500,0.093052916
0.048875000,0.092122853
0.048937500,0.091564268
0.049000000,0.091300674
0.049062500,0.091082998
0.049125000,0.090787835
0.049187500,0.090181433
0.049250000,0.089135818
0.049312500,0.087638043
0.049375000,0.085998252
0.049437500,0.084440239
0.049500000,0.083111852
0.049562500,0.081964284
0.049625000,0.080970630
0.049687500,0.079867855
0.049750000,0.078405634
0.049812500,0.076411389
0.049875000,0.074069187
0.049937500,0.071521208
0.050000000,0.068899065
0.050062500,0.066176437
0.050125000,0.063392386
0.050187500,0.060327381
0.050250000,0.056757014
0.050312500,0.052519351
0.050375000,0.047880922
0.050437500,0.043121327
0.050500000,0.038591005
0.050562500,0.034524843
0.050625000,0.031258166
0.050687500,0.028778177
0.050750000,0.026919581
0.050812500,0.025386820
0.050875000,0.024157824
0.050937500,0.023118906
0.051000000,0.022213360
0.051062500,0.021340206
0.051125000,0.020622216
0.051187500,0.019982221
0.051250000,0.019295502
0.051312500,0.018355297
0.051375000,0.017217558
0.051437500,0.015837396
0.051500000,0.014212786
0.051562500,0.012305073
0.051625000,0.010339512
0.051687500,0.008406319
0.051750000,0.006588709
0.051812500,0.004885967
0.051875000,0.003520196
0.051937500,0.002546146
0.052000000,0.001976613
0.052062500,0.001707487
0.052125000,0.001834263
0.052187500,0.002295363
0.052250000,0.003011981
0.052312500,0.003824917
0.052375000,0.004812763
0.052437500,0.005935467
0.052500000,0.007153455
0.052562500,0.008352607
0.052625000,0.009630498
0.052687500,0.010967102
0.052750000,0.012330297
0.052812500,0.013604127
0.052875000,0.014863354
0.052937500,0.016081844
0.053000000,0.017224766
0.053062500,0.018185467
0.053125000,0.019015837
0.053187500,0.019702077
0.053250000,0.020236747
0.053312500,0.020568350
0.053375000,0.020798692
0.053437500,0.021003243
0.053500000,0.021272115
0.053562500,0.021641096
0.053625000,0.022227317
0.053687500,0.023057071
0.053750000,0.024095848
0.053812500,0.025214691
0.053875000,0.026327042
0.053937500,0.027304497
0.054000000,0.028049074
0.054062500,0.028504290
0.054125000,0.028742958
0.054187500,0.028883766
0.054250000,0.029084442
0.054312500,0.029486865
0.054375000,0.030192871
0.054437500,0.031194851
0.054500000,0.032378796
0.054562500,0.033552945
0.054625000,0.034520432
0.054687500,0.035141204
0.054750000,0.035390779
0.054812500,0.035369229
0.054875000,0.035285797
0.054937500,0.035365287
0.055000000,0.035767276
0.055062500,0.036505003
0.055125000,0.037488971
0.055187500,0.038513094
0.055250000,0.039344002
0.055312500,0.039764561
0.055375000,0.039750509
0.055437500,0.039372437
0.055500000,0.038779255
0.055562500,0.038062774
0.055625000,0.037385054
0.055687500,0.036770895
0.055750000,0.036143772
0.055812500,0.035264757
0.055875000,0.034074426
0.055937500,0.032512069
0.056000000,0.030590432
0.056062500,0.028246349
0.056125000,0.025714969
0.056187500,0.023163572
0.056250000,0.020707369
0.056312500,0.018187780
0.056375000,0.015732378
0.056437500,0.013362792
0.056500000,0.011106680
0.056562500,0.008758808
0.056625000,0.006592083
0.056687500,0.004787247
0.056750000,0.003482603
0.056812500,0.002409163
0.056875000,0.001747012
0.056937500,0.001490828
0.057000000,0.001600115
0.057062500,0.001643351
0.057125000,0.001881911
0.057187500,0.002475140
0.057250000,0.003576728
0.057312500,0.004813798
0.057375000,0.006518200
0.057437500,0.008790796
0.057500000,0.011671427
0.057562500,0.014598960
0.057625000,0.017893890
0.057687500,0.021668861
0.057750000,0.025978338
0.057812500,0.030156560
0.057875000,0.034512240
0.057937500,0.039136205
0.058000000,0.044144347
0.058062500,0.048972998
0.058125000,0.054243967
0.058187500,0.060330234
0.058250000,0.067487195
0.058312500,0.074987285
0.058375000,0.083179303
0.058437500,0.092054099
0.058500000,0.101560235
0.058562500,0.110811427
0.058625000,0.120304294
0.058687500,0.130303264
0.058750000,0.140998363
0.058812500,0.151536629
0.058875000,0.162279680
0.058937500,0.173255250
0.059000000,0.184483841
0.059062500,0.195139274
0.059125000,0.205851614
0.059187500,0.217052683
0.059250000,0.229098812
0.059312500,0.241264880
0.059375000,0.253956556
0.059437500,0.267200172
0.059500000,0.280961365
0.059562500,0.294365734
0.059625000,0.307899237
0.059687500,0.321882546
0.059750000,0.336588889
0.059812500,0.351322472
0.059875000,0.366387576
0.059937500,0.381724000
0.060000000,0.397204995
0.060062500,0.412003458
0.060125000,0.426472038
0.060187500,0.440865427
0.060250000,0.455468029
0.060312500,0.469858289
0.060375000,0.484408051
0.060437500,0.499131590
0.060500000,0.513919234
0.060562500,0.528098583
0.060625000,0.541782260
0.060687500,0.554937124
0.060750000,0.567570210
0.060812500,0.579322577
0.060875000,0.590398490
0.060937500,0.600755394
0.061000000,0.610302687
0.061062500,0.618705034
0.061125000,0.626084864
0.061187500,0.632407725
0.061250000,0.637692869
0.061312500,0.641897559
0.061375000,0.645275116
0.061437500,0.647799313
0.061500000,0.649364293
0.061562500,0.649841905
0.061625000,0.649223685
0.061687500,0.647285819
0.061750000,0.643905103
0.061812500,0.639287114
0.061875000,0.633720756
0.061937500,0.627221644
0.062000000,0.619715095
0.062062500,0.611320019
0.062125000,0.601929724
0.062187500,0.591100752
0.062250000,0.578488588
0.062312500,0.564385176
0.062375000,0.549094737
0.062437500,0.532670617
0.062500000,0.515142858
0.062562500,0.496947885
0.062625000,0.478136599
0.062687500,0.458243400
0.062750000,0.436831385
0.062812500,0.414232910
0.062875000,0.390730619
0.062937500,0.366271138
0.063000000,0.340824455
0.063062500,0.314953327
0.063125000,0.288880080
0.063187500,0.262223303
0.063250000,0.234652147
0.063312500,0.206705377
0.063375000,0.178935483
0.063437500,0.151409432
0.063500000,0.124150097
0.063562500,0.097703196
0.063625000,0.072174169
0.063687500,0.046736907
0.063750000,0.020424996
0.063812500,-0.006909750
0.063875000,-0.035256308
0.063937500,-0.064911962
0.064000000,-0.095818654
0.064062500,-0.126930624
0.064125000,-0.157247066
0.064187500,-0.186598510
0.064250000,-0.215074271
0.064312500,-0.242284819
0.064375000,-0.268112361
0.064437500,-0.293181509
0.064500000,-0.318046361
0.064562500,-0.342370689
0.064625000,-0.365749061
0.064687500,-0.388351053
0.064750000,-0.410382420
0.064812500,-0.431450635
0.064875000,-0.451404870
0.064937500,-0.470764339
0.065000000,-0.490011662
0.065062500,-0.508786321
0.065125000,-0.526711285
0.065187500,-0.543778718
0.065250000,-0.559946060
0.065312500,-0.574586809
0.065375000,-0.587499499
0.065437500,-0.599078536
0.065500000,-0.609832048
0.065562500,-0.619621396
0.065625000,-0.628569484
0.065687500,-0.636953950
0.065750000,-0.644940495
0.065812500,-0.652030587
0.065875000,-0.658223689
0.065937500,-0.663737714
0.066000000,-0.668848038
0.066062500,-0.673259914
0.066125000,-0.677214980
0.066187500,-0.680872500
0.066250000,-0.684284449
0.066312500,-0.686885655
0.066375000,-0.688753664
0.066437500,-0.689859927
0.066500000,-0.690214276
0.066562500,-0.689382255
0.066625000,-0.687746704
0.066687500,-0.685424507
0.066750000,-0.682496071
0.066812500,-0.678546190
0.066875000,-0.674029827
0.066937500,-0.668969035
0.067000000,-0.663388789
0.067062500,-0.656940341
0.067125000,-0.650293112
0.067187500,-0.643554568
0.067250000,-0.636751592
0.067312500,-0.629460156
0.067375000,-0.622198522
0.067437500,-0.614742100
0.067500000,-0.606820047
0.067562500,-0.597912371
0.067625000,-0.588658214
0.067687500,-0.579021335
0.067750000,-0.568982065
0.067812500,-0.558281004
0.067875000,-0.547702432
0.067937500,-0.537108183
0.068000000,-0.526249588
0.068062500,-0.514690876
0.068125000,-0.503031850
0.068187500,-0.491021544
0.068250000,-0.478434354
0.068312500,-0.465063244
0.068375000,-0.451687664
0.068437500,-0.438173592
0.068500000,-0.424312830
0.068562500,-0.409899056
0.068625000,-0.395554781
0.068687500,-0.380995214
0.068750000,-0.365955710
0.068812500,-0.350389183
0.068875000,-0.335086495
0.068937500,-0.319942087
0.069000000,-0.304774851
0.069062500,-0.289537430
0.069125000,-0.274795294
0.069187500,-0.260192811
0.069250000,-0.245382324
0.069312500,-0.230367839
0.069375000,-0.215778023
0.069437500,-0.201340094
0.069500000,-0.186648712
0.069562500,-0.171531647
0.069625000,-0.156233385
0.069687500,-0.140274450
0.069750000,-0.123397097
0.069812500,-0.106071733
0.069875000,-0.089317776
0.069937500,-0.073389359
0.070000000,-0.058263011
0.070062500,-0.043954473
0.070125000,-0.030259414
0.070187500,-0.016012289
0.070250000,-0.000094124
0.070312500,0.017735481
0.070375000,0.037055437
0.070437500,0.057605583
