time_sec,spectral_centroid_hz,spectral_bandwidth_hz,spectral_flatness,spectral_rolloff_hz,spectral_peakiness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms_env,wheeze_candidate
0.128,879.3163698241576,505.21692277599595,0.2658753628396334,1500.0,0.01301850948226052,-126.34227296675613,-1.901445021776313,-8.690333838075562,-2.4291477687782534,-8.73120285821238,-2.2842056920343525,-7.766049016753788,-1.4805528001883321,-6.355585308253992,-0.5796542190818067,-4.814822876639667,0.45224188257894304,-3.0502349606424968,0.01222901235201529,0
0.256,221.87161334658492,91.48475289493169,0.0012041927274741588,332.03125,0.0717747290288294,-162.63980869333545,19.05407103863217,-0.7020918613778986,-9.219332057019662,-6.540803801183989,-3.468386880718417,-4.108374097742875,-4.656494662878817,-3.613254863269392,-3.137624867944541,-3.4548019718170595,-2.256715063846393,0.45536825695006555,0.005658495851925441,0
0.384,131.87664327104835,69.41868763474704,0.002033720407933188,167.96875,0.131327623015485,-169.27539363006514,14.92515853314109,3.7824127754550734,-2.405471328320912,-3.024344449541145,-2.5505356888523,-3.2503469339187188,-4.035042906117104,-4.0103672654129525,-3.6662386027609353,-3.478622215590981,-2.971371251316233,-1.76856210945341,0.02606176435947418,0
0.512,221.66284145161245,117.00693356807604,0.0011635752270504423,308.59375,0.03655680086601952,-148.87029948066265,26.524714488701242,-3.9935833939403516,-9.66028777998476,-4.892326348607775,-3.5741249753425093,-7.222513671407093,-6.888509453285778,-1.5680388728700176,-0.3117296543071422,-4.712911558110287,-6.217051977939645,-4.162717629943916,0.03433718739875725,0
0.64,266.65254160374263,114.08727962400765,0.0012928628163782995,320.3125,0.05495893028865732,-149.96445185025345,24.986028467277304,-6.149879910574424,-10.396137446524456,-4.284199231758059,-2.7259797646556043,-5.288244467507816,-4.887392606363202,-0.6096582225051799,-0.46401366712060493,-4.151881023855166,-5.2836571134166554,-4.617052420289654,0.015849127833332335,0
0.768,130.87153893864723,55.450745333703956,0.0009330477995038259,171.875,0.17952134866303482,-160.76727756185517,20.861996695403157,2.6116330497438125,-3.36260835879086,-2.799796810458388,-4.2745352777627375,-6.973731313283625,-6.364996966411141,-3.777297555178667,-2.6854803628462607,-3.414500430289004,-3.4731292808544927,-2.452516648161806,0.012749726245445864,1
0.896,133.4631822672182,63.46968754547708,0.0013514662129348696,148.4375,0.18851506740095803,-165.71065632709457,16.90495466920621,1.9679062403627037,-3.733607948628748,-3.018500138190637,-3.6259602433657045,-5.5366836294654815,-5.2373335399389624,-3.598039254557529,-3.06284778396443,-3.6312001526854,-3.7076260720520433,-2.6064148522352464,0.008721409365534782,1
1.024,130.52291885371378,36.73802221220649,0.0007531147965469392,144.53125,0.2702292569681276,-169.38425093997552,14.975136784442338,4.642903180545333,-1.0023693029694767,-2.798715730268147,-4.5835405445463095,-6.208707737475886,-5.64442161630053,-3.9540172823138873,-3.2143821509435835,-3.1272856321587987,-2.5079638892404263,-1.6875883231232696,0.005686414148658513,1
1.152,159.6505972007296,92.27490138293756,0.003891741959759872,199.21875,0.09899898294191573,-168.6208908427194,14.555596206276617,2.3861446719033497,-2.2915416361858267,-2.055700942960402,-3.349265669115812,-5.453229213577169,-4.776317415235949,-2.34104676862746,-1.526323058592825,-2.475142683200088,-2.939545006822926,-2.267084646784256,0.007624271844646759,0
1.28,136.4223513492198,64.64620143982589,0.0014443579808734422,152.34375,0.2915297066543466,-164.6881393830261,18.05747033916929,2.905762065973871,-2.41602180897707,-1.5744461440816333,-3.004595691124111,-5.476183355941435,-4.525731070575002,-2.387330207553778,-2.549940606499935,-3.6290480200988693,-3.1879555676302864,-2.336227996095963,0.0062476264179817265,1
1.408,155.13422625180607,81.25029690450891,0.0023776275820285237,218.75,0.09310075522171903,-166.35479169405133,16.541776736496473,2.1131356241793373,-3.8327416202731506,-3.1958343667650624,-3.5904019214591845,-5.5254962143981645,-4.953326457943389,-2.5683466014971232,-1.8819721852600564,-2.739624277998401,-2.692212316781113,-1.6407501635565889,0.008672834201050653,0
1.536,157.17064848143644,68.95560922322822,0.0009592052750039154,214.84375,0.07990161639793182,-162.9780599962099,20.344855268413376,3.7517328292256726,-4.185047388431826,-4.700234773442287,-5.107458332473069,-5.979205346297508,-4.553690586821286,-2.399655893228866,-2.4522075563799963,-3.772605528673923,-3.559272574358234,-1.9869284209380353,0.008931293764284679,0
1.664,217.55140721923433,96.84480529724502,0.0015243983517471207,308.59375,0.12815083804636113,-165.02288310496505,18.311994085890888,2.8257518802352903,-4.8348351719188924,-4.663283198740842,-4.062663273525918,-4.8494303262110545,-3.7477349212409172,-1.3615294571109482,-1.064222598075079,-3.1788679962696307,-4.599003481920704,-3.2181138954139152,0.0038626077318830174,0
1.792,176.5126023529057,102.47990103635992,0.004240795588111681,269.53125,0.09379333300479235,-170.56769303075845,13.392418104356013,2.732142698731146,-3.1333281043732946,-3.391657847988828,-2.891955856681525,-4.005234201547017,-4.48720055127643,-2.8440065521832114,-0.8205041054667722,-0.9220684402610757,-2.647966791129254,-3.3619441476627325,0.004542493148307715,0
1.92,155.87214328625646,85.74241357621824,0.004391807119065457,191.40625,0.15417747836638587,-171.1961822056621,13.045453310165264,3.4212039899549334,-1.9224950885738497,-2.5123045106304143,-2.4639523587731995,-3.496398268715208,-4.042607305969951,-3.396916950908759,-2.45904191313771,-2.09426905363376,-2.105752124033912,-1.8793234793042328,0.015602801527295792,1
