type,t_start_sec,t_end_sec,duration_sec
inhale,3.7800000000000002,4.1,0.3199999999999994
inhale,9.64,10.200000000000001,0.5600000000000005
inhale,11.3,11.68,0.379999999999999
inhale,12.88,13.1,0.21999999999999886
inhale,14.36,14.620000000000001,0.26000000000000156
inhale,15.1,15.540000000000001,0.4400000000000013
inhale,16.38,16.78,0.40000000000000213
inhale,18.3,18.400000000000002,0.10000000000000142
inhale,19.240000000000002,19.580000000000002,0.33999999999999986
inhale,20.1,20.62,0.5199999999999996
inhale,21.22,21.52,0.3000000000000007
inhale,22.28,22.580000000000002,0.3000000000000007
inhale,25.78,25.92,0.14000000000000057
inhale,26.54,27.8,1.2600000000000016
inhale,28.52,29.080000000000002,0.5600000000000023
inhale,31.52,32.02,0.5000000000000036
inhale,32.58,32.94,0.35999999999999943
inhale,34.94,35.300000000000004,0.36000000000000654
inhale,36.26,36.54,0.28000000000000114
inhale,45.300000000000004,45.52,0.21999999999999886
inhale,46.32,46.56,0.240000000000002
inhale,47.1,47.22,0.11999999999999744
inhale,47.58,47.7,0.12000000000000455
inhale,48.86,49.78,0.9200000000000017
inhale,51.14,51.78,0.6400000000000006
inhale,52.54,53.08,0.5399999999999991
inhale,56.92,57.5,0.5799999999999983
inhale,58.82,58.92,0.10000000000000142
inhale,59.24,59.5,0.259999999999998
exhale,0.06,0.28,0.22000000000000003
exhale,4.1,4.92,0.8200000000000003
exhale,10.200000000000001,10.86,0.6599999999999984
exhale,11.68,12.040000000000001,0.3600000000000012
exhale,13.1,13.46,0.3600000000000012
exhale,14.620000000000001,14.86,0.23999999999999844
exhale,15.540000000000001,16.0,0.4599999999999991
exhale,16.78,17.44,0.6600000000000001
exhale,19.580000000000002,19.900000000000002,0.3200000000000003
exhale,20.62,21.06,0.4399999999999977
exhale,21.52,21.740000000000002,0.22000000000000242
exhale,22.580000000000002,23.42,0.8399999999999999
exhale,25.92,26.060000000000002,0.14000000000000057
exhale,27.8,28.18,0.379999999999999
exhale,29.080000000000002,29.54,0.4599999999999973
exhale,29.78,29.900000000000002,0.120000000000001
exhale,32.02,32.18,0.1599999999999966
exhale,32.94,33.38,0.44000000000000483
exhale,35.300000000000004,36.160000000000004,0.8599999999999994
exhale,36.54,36.72,0.17999999999999972
exhale,45.52,45.96,0.4399999999999977
exhale,46.56,46.82,0.259999999999998
exhale,47.22,47.38,0.1600000000000037
exhale,47.7,47.82,0.11999999999999744
exhale,49.78,50.38,0.6000000000000014
exhale,51.78,52.34,0.5600000000000023
exhale,53.08,53.72,0.6400000000000006
exhale,57.5,58.2,0.7000000000000028
exhale,58.92,59.1,0.17999999999999972
exhale,59.5,59.800000000000004,0.30000000000000426
wheeze_candidate,0.64,0.896,0.256
wheeze_candidate,4.608,4.992,0.38400000000000034
wheeze_candidate,9.344,9.728,0.38400000000000034
wheeze_candidate,11.008,11.264,0.2560000000000002
wheeze_candidate,12.288,12.544,0.2560000000000002
wheeze_candidate,16.768,17.152,0.38400000000000034
wheeze_candidate,17.408,17.664,0.2560000000000002
wheeze_candidate,22.656,22.912,0.2560000000000002
wheeze_candidate,23.168,23.424,0.2560000000000002
wheeze_candidate,24.448,24.704,0.2560000000000002
wheeze_candidate,27.648,28.16,0.5120000000000005
wheeze_candidate,29.056,29.568,0.5120000000000005
wheeze_candidate,29.824,30.336,0.5119999999999969
wheeze_candidate,33.152,33.408,0.2560000000000002
wheeze_candidate,33.536,33.792,0.2560000000000002
wheeze_candidate,35.456,35.712,0.2560000000000002
wheeze_candidate,40.576,40.832,0.2560000000000002
wheeze_candidate,49.152,49.408,0.2560000000000002
wheeze_candidate,49.664,50.304,0.6400000000000006
wheeze_candidate,53.76,54.016,0.2560000000000002
wheeze_candidate,54.656,54.912,0.2560000000000002
wheeze_candidate,55.552,55.808,0.2560000000000002
wheeze_candidate,55.936,56.32,0.38400000000000034
wheeze_candidate,57.472,57.856,0.38400000000000034
