type,t_start_sec,t_end_sec,duration_sec
inhale,0.36,0.46,0.10000000000000003
inhale,1.9000000000000001,2.02,0.11999999999999988
inhale,3.06,3.18,0.1200000000000001
inhale,4.22,4.34,0.1200000000000001
inhale,6.86,6.98,0.1200000000000001
inhale,8.86,8.96,0.10000000000000142
inhale,11.6,11.700000000000001,0.10000000000000142
inhale,11.9,12.040000000000001,0.14000000000000057
inhale,13.42,13.58,0.16000000000000014
inhale,13.84,13.98,0.14000000000000057
inhale,14.24,14.36,0.11999999999999922
inhale,15.18,15.44,0.2599999999999998
inhale,15.66,15.92,0.2599999999999998
inhale,16.6,16.78,0.17999999999999972
inhale,17.42,17.66,0.23999999999999844
inhale,20.98,21.080000000000002,0.10000000000000142
inhale,22.5,22.6,0.10000000000000142
inhale,25.84,25.94,0.10000000000000142
inhale,26.54,26.68,0.14000000000000057
inhale,27.32,27.42,0.10000000000000142
inhale,27.64,27.8,0.16000000000000014
inhale,28.060000000000002,28.5,0.4399999999999977
inhale,28.82,28.92,0.10000000000000142
inhale,29.92,30.04,0.11999999999999744
inhale,31.04,31.16,0.120000000000001
inhale,31.46,31.92,0.46000000000000085
inhale,32.160000000000004,32.3,0.13999999999999346
inhale,33.7,33.82,0.11999999999999744
inhale,35.6,35.72,0.11999999999999744
inhale,37.18,37.28,0.10000000000000142
inhale,37.9,38.04,0.14000000000000057
inhale,38.300000000000004,38.44,0.13999999999999346
inhale,39.86,39.980000000000004,0.12000000000000455
inhale,41.0,41.14,0.14000000000000057
inhale,41.800000000000004,41.92,0.11999999999999744
inhale,42.94,43.08,0.14000000000000057
inhale,43.34,43.46,0.11999999999999744
inhale,46.82,47.34,0.5200000000000031
inhale,47.96,48.1,0.14000000000000057
inhale,48.34,48.480000000000004,0.14000000000000057
inhale,48.72,48.86,0.14000000000000057
inhale,49.1,49.24,0.14000000000000057
inhale,50.660000000000004,50.78,0.11999999999999744
inhale,51.800000000000004,51.92,0.11999999999999744
inhale,52.94,53.08,0.14000000000000057
inhale,54.82,54.980000000000004,0.1600000000000037
inhale,55.980000000000004,56.120000000000005,0.14000000000000057
inhale,57.1,57.22,0.11999999999999744
inhale,58.300000000000004,58.42,0.11999999999999744
inhale,59.08,59.2,0.12000000000000455
exhale,0.46,0.58,0.11999999999999994
exhale,2.02,2.16,0.14000000000000012
exhale,3.18,3.3200000000000003,0.14000000000000012
exhale,4.34,4.48,0.14000000000000057
exhale,6.66,6.78,0.1200000000000001
exhale,6.98,7.16,0.17999999999999972
exhale,11.28,11.42,0.14000000000000057
exhale,11.700000000000001,11.82,0.11999999999999922
exhale,12.38,12.52,0.1399999999999988
exhale,13.58,13.72,0.14000000000000057
exhale,13.98,14.1,0.11999999999999922
exhale,14.74,14.92,0.17999999999999972
exhale,15.44,15.6,0.16000000000000014
exhale,15.92,16.54,0.6199999999999992
exhale,16.78,17.18,0.3999999999999986
exhale,17.66,17.94,0.28000000000000114
exhale,18.1,18.26,0.16000000000000014
exhale,18.52,18.62,0.10000000000000142
exhale,21.080000000000002,21.240000000000002,0.16000000000000014
exhale,21.48,21.580000000000002,0.10000000000000142
exhale,23.7,23.8,0.10000000000000142
exhale,25.2,25.34,0.14000000000000057
exhale,26.68,26.88,0.1999999999999993
exhale,27.42,27.54,0.11999999999999744
exhale,27.8,27.94,0.14000000000000057
exhale,28.5,28.7,0.1999999999999993
exhale,28.92,29.04,0.11999999999999744
exhale,30.04,30.18,0.14000000000000057
exhale,31.16,31.28,0.120000000000001
exhale,31.92,32.04,0.11999999999999744
exhale,32.3,32.4,0.10000000000000142
exhale,32.68,32.78,0.10000000000000142
exhale,33.82,33.94,0.11999999999999744
exhale,35.72,35.86,0.14000000000000057
exhale,37.28,37.4,0.11999999999999744
exhale,38.04,38.18,0.14000000000000057
exhale,38.44,38.56,0.12000000000000455
exhale,41.14,41.26,0.11999999999999744
exhale,41.92,42.04,0.11999999999999744
exhale,43.08,43.2,0.12000000000000455
exhale,47.34,47.56,0.21999999999999886
exhale,48.1,48.24,0.14000000000000057
exhale,48.86,48.980000000000004,0.12000000000000455
exhale,49.24,49.36,0.11999999999999744
exhale,50.78,51.24,0.46000000000000085
exhale,51.92,52.02,0.10000000000000142
exhale,53.08,53.22,0.14000000000000057
exhale,54.980000000000004,55.120000000000005,0.14000000000000057
exhale,56.120000000000005,56.28,0.1599999999999966
exhale,57.22,57.4,0.17999999999999972
exhale,59.2,59.32,0.11999999999999744
wheeze_candidate,0.64,0.896,0.256
wheeze_candidate,1.408,1.664,0.256
wheeze_candidate,2.688,2.944,0.2559999999999998
wheeze_candidate,8.704,8.96,0.2560000000000002
wheeze_candidate,11.648,11.904,0.2560000000000002
wheeze_candidate,19.456,19.712,0.2560000000000002
wheeze_candidate,21.504,21.76,0.2560000000000002
wheeze_candidate,28.288,28.544,0.2560000000000002
wheeze_candidate,36.352,36.608,0.2560000000000002
wheeze_candidate,45.568,45.824,0.2560000000000002
wheeze_candidate,49.408,49.664,0.2560000000000002
wheeze_candidate,50.56,50.816,0.2560000000000002
wheeze_candidate,51.712,51.968,0.2560000000000002
wheeze_candidate,57.472,57.728,0.2560000000000002
