logmel_0,logmel_1,logmel_2,logmel_3,logmel_4,logmel_5,logmel_6,logmel_7,logmel_8,logmel_9,logmel_10,logmel_11,logmel_12,logmel_13,logmel_14,logmel_15,logmel_16,logmel_17,logmel_18,logmel_19,logmel_20,logmel_21,logmel_22,logmel_23,logmel_24,logmel_25,logmel_26,logmel_27,logmel_28,logmel_29,logmel_30,logmel_31,logmel_32,logmel_33,logmel_34,logmel_35,logmel_36,logmel_37,logmel_38,logmel_39,logmel_40,logmel_41,logmel_42,logmel_43,logmel_44,logmel_45,logmel_46,logmel_47,logmel_48,logmel_49,logmel_50,logmel_51,logmel_52,logmel_53,logmel_54,logmel_55,logmel_56,logmel_57,logmel_58,logmel_59,logmel_60,logmel_61,logmel_62,logmel_63,file_path,filename
-15.322828073393447,-22.536703728650796,-29.734152624248527,-33.33127386444974,-35.191601721493534,-37.91046653451429,-41.06161038023112,-43.90205790989426,-45.63606111563502,-48.12292763969466,-51.91596583542821,-55.22096659186152,-57.840715502746285,-59.97557908408342,-60.963660728842854,-62.028240056787425,-63.3636011066316,-63.727754850159606,-64.37298751156563,-64.88324611368576,-64.90433578298354,-65.28460280157391,-65.24045105058639,-64.40407602859163,-63.22640480676642,-62.328013311779934,-61.69608336013074,-62.68823904159464,-63.74070935352668,-66.95655452472423,-69.76296477351505,-71.22026767296576,-72.21086938102829,-72.93773240793267,-76.35821368405664,-79.74643566173032,-79.76694968628635,-79.77878716943906,-79.78812327157425,-79.7963938038479,-79.80377404760877,-79.81066489822501,-79.81713190234456,-79.82326107803388,-79.82913464619199,-79.83478142895592,-79.84019829221343,-79.8454090971528,-79.85045940017807,-79.85533939689441,-79.85998504722222,-79.86451433471414,-79.8688243824849,-79.87292775842089,-79.87685311892656,-79.88053645400018,-79.88398294141166,-79.8871731117664,-79.89007413218367,-79.89264649251976,-79.89488648281939,-79.89670590583029,-79.89810182620744,-79.8989761862773,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 4_seg-2_10s-20s.wav,WEBSS-002 TP 4_seg-2_10s-20s.wav
-10.988902181324335,-16.499415530156373,-22.60195352977803,-27.861309095459188,-29.7993808828089,-32.40959667186816,-35.338004473248446,-38.739903950513416,-40.90200331455227,-43.596508200976196,-45.657913866758406,-48.18250118776528,-50.243787958962045,-51.44088808104156,-52.16334194297869,-52.28095702114185,-52.9196034256316,-53.166316100695774,-53.636609775839005,-53.85913813195536,-54.180977499929334,-53.799378116737145,-53.66891869793629,-52.83054407146291,-52.30928691287686,-52.70374893868277,-53.60562800765278,-54.06165844738145,-54.17791785089755,-55.35648616474441,-56.908375350059266,-59.28318202490842,-61.64310256727635,-63.33298930281779,-67.27574758470038,-79.35960561562352,-79.80673750360486,-79.81433861227714,-79.82098728064969,-79.82733563064718,-79.83325555612782,-79.83899195118813,-79.84452257524595,-79.84987731291311,-79.8551008250677,-79.85952645651483,-79.86339649341969,-79.86713881759279,-79.8707830170357,-79.87431855288156,-79.87769356615519,-79.88099517867748,-79.88414419939711,-79.88714841561045,-79.8900283693296,-79.89273456446278,-79.89527049638436,-79.89762063128731,-79.89976011827758,-79.90165870982283,-79.9033134757571,-79.9046581039034,-79.9056903362614,-79.90633699162846,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 2_seg-5_40s-50s.wav,WEBSS-002 TP 2_seg-5_40s-50s.wav
-14.795027927780946,-22.39688516325043,-30.247797585363603,-34.93110534549321,-35.043239973018515,-35.913233068114316,-39.04735547260449,-42.19574577242943,-44.93146488740133,-47.48869917409605,-50.368657927601,-53.47350657558076,-55.4137705987402,-57.426649308500814,-58.55259055809961,-59.310680422135555,-60.07437953606621,-61.092038345757,-61.28156394501675,-61.60511597259904,-61.643762484930924,-61.449452798613635,-61.04100160166466,-60.30991132184463,-59.40053765975583,-59.04748633746887,-58.9658170170018,-60.448678080093096,-62.49695053085351,-64.94340060390144,-66.76980379615631,-68.96005620826419,-70.24665886151097,-70.50765178469518,-74.07336308806168,-79.82096765141917,-79.84448322120343,-79.85273371673703,-79.85932653735087,-79.86523009892025,-79.87053339729874,-79.87551522471414,-79.88021212538709,-79.88468061819225,-79.88897684721744,-79.89311858984246,-79.89710076816752,-79.90093898865011,-79.90466572276635,-79.90827240390136,-79.91170930564805,-79.91506500818352,-79.91826104913552,-79.92130650125836,-79.92422238849701,-79.92696009858273,-79.92952329794637,-79.93189715508132,-79.93364663952727,-79.9349420386106,-79.93606964264426,-79.93698534027905,-79.93768780766943,-79.93812767709183,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 4_seg-6_50s-60s.wav,WEBSS-002 TP 4_seg-6_50s-60s.wav
-34.17477055377983,-37.97938398561372,-42.50890038221869,-46.466135142805776,-45.63926715863481,-47.281536129533954,-51.25676354272773,-54.01487324683632,-56.57200207294459,-58.6583854118055,-61.54675696520997,-64.10811638693322,-65.08803655581407,-66.43675523356735,-68.07621842336087,-67.72183351000984,-68.56985361386343,-69.65635649897588,-70.89712859291606,-70.97726615318828,-71.50758052695815,-72.11435698203458,-72.13128788593151,-72.33028330372444,-72.4738501704027,-71.57318240123587,-71.16918683158639,-72.09530224525761,-72.84149783252401,-73.82405348435921,-75.62356693971962,-76.45036350119153,-77.3516302462062,-77.74874933353547,-78.68958327503353,-79.9277968429836,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 2_seg-1_0s-10s.wav,WEBSS-002 TP 2_seg-1_0s-10s.wav
-8.919445936265655,-15.892261393735662,-23.085298653727477,-27.527891554360036,-29.06501145307441,-31.52596684161042,-34.29594768490322,-37.17279849171534,-38.49092814200363,-40.43338130727833,-43.68375951440542,-48.00063443739534,-50.91472582005686,-51.36030195504352,-51.169027951619185,-50.751687173718196,-51.89975475640658,-54.39068594758803,-54.70567703165282,-55.364565992561346,-56.1637516223627,-56.714799549290625,-56.663687347607414,-56.3628131623669,-54.39257595241661,-53.49677480690087,-52.6737250974658,-52.090123431026925,-52.37491074798633,-53.7152961848481,-57.77419499252487,-61.829071872567695,-63.11327878032713,-64.0850564485504,-68.88796092530713,-79.26320081847962,-79.45161633315902,-79.54057297941996,-79.60989165897952,-79.6697649159065,-79.72215023299293,-79.76999564998627,-79.80767492738183,-79.83634870630941,-79.86326863974702,-79.88869684145735,-79.90205425136843,-79.91254388705912,-79.92268760220826,-79.93246939464613,-79.94176635704704,-79.95081754033319,-79.95941744916652,-79.96759486521367,-79.97540554728474,-79.98272904419711,-79.98957494672736,-79.99590802081848,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 4_seg-7_60s-61.27s.wav,WEBSS-002 TP 4_seg-7_60s-61.27s.wav
-10.170998660697194,-16.25690273812177,-23.143326711344205,-27.450989237092177,-30.06510429496184,-32.27623262688331,-35.604045282939914,-37.427098915503585,-39.864034086510344,-44.09473013856688,-47.4885434624609,-50.15572788090548,-52.43910149111457,-54.74919399519152,-55.951898266260194,-56.25055315427441,-57.4139489987036,-58.27875815853229,-58.197652249229286,-58.79926056520194,-59.088969469571886,-59.32967779651509,-59.001436427795355,-57.51559570180261,-56.56638773224667,-56.35274725895511,-56.479603536698036,-57.15920461364772,-58.173061772956466,-60.182008533043536,-62.4312770061002,-64.43151391091764,-65.93261063844035,-67.24932301384095,-70.91603175461725,-79.68785700681846,-79.71229826857001,-79.72446860044151,-79.73401851765327,-79.74243801126964,-79.7499268255998,-79.75689961472318,-79.76342979118397,-79.7696087058636,-79.77552197378594,-79.78120082960918,-79.78664389944848,-79.79187635273057,-79.79694461899977,-79.800969881798,-79.80448739858355,-79.8079136696494,-79.81117184573982,-79.8142719871097,-79.81723587418236,-79.82001571674533,-79.82261577639964,-79.82502152174136,-79.827208593942,-79.82914735921548,-79.83083521958717,-79.83220599541325,-79.83325747159847,-79.83391610074011,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 4_seg-3_20s-30s.wav,WEBSS-002 TP 4_seg-3_20s-30s.wav
-12.055572312619121,-18.303361982479792,-25.011720688615277,-29.167392937668957,-32.030878229306325,-33.759693908357136,-35.933859252367526,-39.48323320868103,-42.261389586640156,-44.17660289240761,-46.76591123013408,-49.91324190636219,-52.09414339921799,-53.19973053330881,-53.75159864596676,-53.76065024558593,-53.87514775398979,-53.759462585560435,-53.248969221922025,-52.72666556136821,-52.73429938206684,-52.4379110381388,-52.63054637011635,-51.750156531211225,-51.49149575937876,-52.55488749949691,-53.03338700173989,-53.62883128654783,-53.722857615601,-54.46690075390927,-56.85647175223428,-60.56504265088503,-62.8135720851943,-64.48786323362397,-68.50275821724098,-79.74498512452878,-79.80810646573742,-79.81945792422214,-79.82836077625015,-79.83613089290854,-79.84300318801567,-79.84933818076902,-79.85521958663915,-79.8607369479046,-79.8659686570411,-79.87094879663509,-79.87568535852739,-79.88020427389608,-79.88454612772603,-79.88870857975706,-79.89264875536375,-79.89645885882402,-79.90006472164168,-79.90347921843271,-79.9067260868624,-79.90975958782263,-79.91258556224592,-79.9151906451547,-79.91755161946553,-79.91963910444575,-79.9214510341754,-79.9225323202905,-79.92323649866668,-79.92367745554823,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 3_seg-5_40s-50s.wav,WEBSS-002 TP 3_seg-5_40s-50s.wav
-12.233934478388912,-17.715442912308557,-23.877267972178274,-28.494474379854516,-31.907733897741846,-33.73130248035734,-35.16458534055607,-38.60070654496289,-41.43685354957229,-43.40645446345822,-46.51886906190145,-50.00262253470194,-51.85963014045128,-52.873308692465436,-53.63461418841065,-54.30827279776216,-54.34015219033987,-53.53470109088404,-52.91227262143912,-52.47774179085666,-51.535506295502024,-50.84173677861643,-50.674850767472115,-49.97550400710464,-50.15462306988337,-50.54233936934292,-51.21155877110235,-51.54886039520723,-52.3026104148747,-54.13091936284601,-57.28076653674122,-60.94521052703145,-63.03173109970219,-64.35971125710043,-68.41115092650269,-79.7821148417523,-79.8426441565202,-79.85449027948545,-79.8639285943472,-79.87225552221452,-79.87970009822648,-79.88662079592787,-79.89309914459888,-79.89922275640014,-79.90506743171036,-79.91066498723885,-79.91602049256998,-79.92115792175068,-79.92611460737125,-79.93088541112009,-79.9354243121954,-79.93979724995725,-79.94199265352128,-79.94408000455157,-79.946074089994,-79.94794343094685,-79.94969078817184,-79.95130690561456,-79.95277562348288,-79.95407707224147,-79.95520965220243,-79.95612934441495,-79.95683471026136,-79.95727641804667,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 3_seg-6_50s-60s.wav,WEBSS-002 TP 3_seg-6_50s-60s.wav
-10.731510364833658,-16.69198805826558,-23.199241470195048,-27.5801376100988,-30.334211606721244,-32.56590873465035,-35.69239542979401,-39.09196369087098,-41.37157521858195,-43.85107381755936,-46.84048506852744,-49.63172858796277,-51.380798149344734,-51.96134267043279,-52.365742455170526,-53.05989188128564,-53.76416113015618,-54.25467073524036,-54.28560912532173,-54.48788470975503,-55.02934359864742,-55.10287896987951,-55.23907173828561,-55.369944455311895,-55.78587234830182,-56.14427224661799,-56.52687043039104,-56.53272854480484,-55.59522348279681,-56.09623365497517,-58.006605890101426,-60.30796862351388,-62.497195982999195,-63.66200987168724,-67.20467982406865,-79.58966418999462,-79.76779471326739,-79.7793700899989,-79.78854660430306,-79.79669993006561,-79.8039868055831,-79.81080009960887,-79.81720111269142,-79.82327340880457,-79.82909744320693,-79.83470080774183,-79.84007944181158,-79.84492770461254,-79.84873427171563,-79.8524108323416,-79.8559096570151,-79.85931941719572,-79.86256316068477,-79.8656506851084,-79.86860347679281,-79.87137370113125,-79.87396532386761,-79.87636377714519,-79.87854465768882,-79.88047817051047,-79.88216174493559,-79.88352900971502,-79.88457795452757,-79.88523504348355,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 2_seg-7_60s-70s.wav,WEBSS-002 TP 2_seg-7_60s-70s.wav
-12.209882784252777,-19.82304523639101,-27.47916497113747,-31.560374397905637,-33.61730520675845,-35.07749336632358,-36.50688296723867,-39.59635420684857,-42.21660098552418,-44.8039879792457,-47.74670029006052,-50.154144254335336,-51.865133433700045,-52.850216726898665,-53.40662877714334,-53.92241203070141,-54.18154829959032,-54.05927746797872,-53.97801804761511,-53.92540213427909,-52.8074936084261,-52.355137567952326,-52.22320750110277,-51.834234761268974,-51.10972601289623,-49.11028461466295,-50.15912372735471,-52.698672465233095,-54.54378910071083,-56.85212435156565,-59.170358684855174,-61.287466270944435,-63.00397412780528,-64.11747707796289,-67.44889125410174,-79.29791009269853,-79.71346740070429,-79.72156747515393,-79.72839157251474,-79.73491268031991,-79.741024721714,-79.74699419332549,-79.75278805817078,-79.75843038182525,-79.76396321819223,-79.76938361776529,-79.77466234587511,-79.77980580091959,-79.78484922305667,-79.78977018125616,-79.79448818280753,-79.79912611822806,-79.8035643217873,-79.80781137014746,-79.81189473438671,-79.81574049092832,-79.81935177340642,-79.82270460035205,-79.82576139291733,-79.82847721882001,-79.83084739255332,-79.83277443907294,-79.83425532783517,-79.83518304273204,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS002_segmented into 10sec/WEBSS-002 TP 3_seg-8_70s-79.09s.wav,WEBSS-002 TP 3_seg-8_70s-79.09s.wav
