type,t_start_sec,t_end_sec,duration_sec
inhale,1.1400000000000001,1.34,0.19999999999999996
inhale,2.38,2.56,0.18000000000000016
inhale,3.2800000000000002,3.64,0.3599999999999999
inhale,4.58,4.78,0.20000000000000018
inhale,5.54,5.72,0.17999999999999972
inhale,6.8,6.96,0.16000000000000014
inhale,8.620000000000001,8.88,0.2599999999999998
inhale,10.42,10.56,0.14000000000000057
inhale,11.26,11.46,0.20000000000000107
inhale,12.84,12.98,0.14000000000000057
inhale,13.76,14.02,0.2599999999999998
inhale,16.36,16.54,0.17999999999999972
inhale,17.92,18.04,0.11999999999999744
inhale,18.66,18.86,0.1999999999999993
inhale,20.16,20.3,0.14000000000000057
inhale,20.900000000000002,21.1,0.1999999999999993
inhale,22.36,22.46,0.10000000000000142
inhale,23.0,23.240000000000002,0.240000000000002
inhale,24.26,24.38,0.11999999999999744
inhale,24.900000000000002,25.14,0.23999999999999844
inhale,26.6,26.72,0.11999999999999744
inhale,27.16,27.42,0.26000000000000156
inhale,28.6,28.72,0.11999999999999744
inhale,29.48,29.66,0.17999999999999972
inhale,30.66,30.98,0.3200000000000003
inhale,31.66,31.88,0.21999999999999886
inhale,33.08,33.22,0.14000000000000057
inhale,33.96,34.18,0.21999999999999886
inhale,36.04,36.28,0.240000000000002
inhale,37.58,37.78,0.20000000000000284
inhale,38.480000000000004,38.72,0.23999999999999488
inhale,39.86,39.96,0.10000000000000142
inhale,40.74,40.94,0.19999999999999574
inhale,42.1,42.300000000000004,0.20000000000000284
inhale,42.86,43.06,0.20000000000000284
inhale,43.84,44.04,0.19999999999999574
inhale,44.44,44.64,0.20000000000000284
inhale,46.72,46.9,0.17999999999999972
inhale,48.660000000000004,48.88,0.21999999999999886
inhale,50.14,50.28,0.14000000000000057
inhale,50.68,50.9,0.21999999999999886
inhale,51.78,52.0,0.21999999999999886
inhale,52.76,52.96,0.20000000000000284
inhale,54.74,54.92,0.17999999999999972
inhale,56.34,56.54,0.19999999999999574
inhale,57.7,57.800000000000004,0.10000000000000142
inhale,58.28,58.480000000000004,0.20000000000000284
exhale,1.34,1.76,0.41999999999999993
exhale,2.56,2.82,0.2599999999999998
exhale,3.64,3.92,0.2799999999999998
exhale,4.78,5.1000000000000005,0.3200000000000003
exhale,5.72,6.0,0.28000000000000025
exhale,6.96,7.16,0.20000000000000018
exhale,8.88,9.6,0.7199999999999989
exhale,11.46,11.84,0.379999999999999
exhale,12.98,13.120000000000001,0.14000000000000057
exhale,14.02,14.5,0.4800000000000004
exhale,16.54,16.78,0.240000000000002
exhale,18.04,18.18,0.14000000000000057
exhale,18.86,19.22,0.35999999999999943
exhale,20.3,20.46,0.16000000000000014
exhale,21.1,21.46,0.35999999999999943
exhale,22.46,22.580000000000002,0.120000000000001
exhale,23.240000000000002,23.580000000000002,0.33999999999999986
exhale,24.38,24.54,0.16000000000000014
exhale,25.14,25.54,0.3999999999999986
exhale,26.72,26.88,0.16000000000000014
exhale,27.42,27.72,0.29999999999999716
exhale,28.72,28.86,0.14000000000000057
exhale,29.66,30.28,0.620000000000001
exhale,30.98,31.18,0.1999999999999993
exhale,31.88,32.32,0.4400000000000013
exhale,33.22,33.36,0.14000000000000057
exhale,34.18,34.78,0.6000000000000014
exhale,36.28,36.74,0.46000000000000085
exhale,37.78,37.980000000000004,0.20000000000000284
exhale,38.72,39.28,0.5600000000000023
exhale,39.96,40.14,0.17999999999999972
exhale,40.94,41.28,0.3400000000000034
exhale,42.300000000000004,42.54,0.23999999999999488
exhale,43.06,43.42,0.35999999999999943
exhale,44.04,44.18,0.14000000000000057
exhale,44.64,44.980000000000004,0.3400000000000034
exhale,46.9,47.24,0.3400000000000034
exhale,48.88,49.14,0.259999999999998
exhale,50.28,50.42,0.14000000000000057
exhale,50.9,51.28,0.38000000000000256
exhale,52.0,52.160000000000004,0.1600000000000037
exhale,52.96,53.28,0.3200000000000003
exhale,54.92,55.18,0.259999999999998
exhale,56.54,56.84,0.30000000000000426
exhale,58.480000000000004,58.94,0.45999999999999375
wheeze_candidate,1.408,1.664,0.256
wheeze_candidate,2.688,3.072,0.3839999999999999
wheeze_candidate,4.736,4.992,0.2560000000000002
wheeze_candidate,5.12,5.376,0.2560000000000002
wheeze_candidate,6.016,6.272,0.2560000000000002
wheeze_candidate,6.656,7.168,0.5120000000000005
wheeze_candidate,9.216,9.728,0.5120000000000005
wheeze_candidate,11.52,12.16,0.6400000000000006
wheeze_candidate,14.336,14.72,0.38400000000000034
wheeze_candidate,16.512,16.768,0.2560000000000002
wheeze_candidate,18.816,19.072,0.2560000000000002
wheeze_candidate,19.328,19.712,0.38400000000000034
wheeze_candidate,21.376,21.632,0.2560000000000002
wheeze_candidate,21.76,22.016,0.2559999999999967
wheeze_candidate,23.168,23.424,0.2560000000000002
wheeze_candidate,25.088,25.344,0.2560000000000002
wheeze_candidate,25.728,25.984,0.2560000000000002
wheeze_candidate,27.776,28.16,0.38400000000000034
wheeze_candidate,29.696,30.08,0.3839999999999968
wheeze_candidate,31.872,32.128,0.2560000000000002
wheeze_candidate,34.176,34.688,0.5120000000000005
wheeze_candidate,34.816,35.072,0.2560000000000002
wheeze_candidate,36.352,36.608,0.2560000000000002
wheeze_candidate,38.912,39.168,0.2560000000000002
wheeze_candidate,40.96,41.344,0.38400000000000034
wheeze_candidate,43.008,43.392,0.38400000000000034
wheeze_candidate,44.672,45.312,0.6400000000000006
wheeze_candidate,47.616,47.872,0.2560000000000002
wheeze_candidate,48.64,49.024,0.38400000000000034
wheeze_candidate,50.816,51.072,0.2560000000000002
wheeze_candidate,51.2,51.456,0.2560000000000002
wheeze_candidate,53.248,53.504,0.2560000000000002
wheeze_candidate,54.912,55.168,0.2560000000000002
wheeze_candidate,56.832,57.344,0.5120000000000005
wheeze_candidate,58.496,58.752,0.2560000000000002
