file_path,filename,logmel_0,logmel_1,logmel_2,logmel_3,logmel_4,logmel_5,logmel_6,logmel_7,logmel_8,logmel_9,logmel_10,logmel_11,logmel_12,logmel_13,logmel_14,logmel_15,logmel_16,logmel_17,logmel_18,logmel_19,logmel_20,logmel_21,logmel_22,logmel_23,logmel_24,logmel_25,logmel_26,logmel_27,logmel_28,logmel_29,logmel_30,logmel_31,logmel_32,logmel_33,logmel_34,logmel_35,logmel_36,logmel_37,logmel_38,logmel_39,logmel_40,logmel_41,logmel_42,logmel_43,logmel_44,logmel_45,logmel_46,logmel_47,logmel_48,logmel_49,logmel_50,logmel_51,logmel_52,logmel_53,logmel_54,logmel_55,logmel_56,logmel_57,logmel_58,logmel_59,logmel_60,logmel_61,logmel_62,logmel_63
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP003_WWS_1.wav,KP003_WWS_1.wav,-39.99598530029335,-44.729042495953024,-49.56328372701748,-53.23967767799364,-55.8599672676965,-59.213929516480704,-62.35736553704696,-62.99382596860513,-63.689310410267694,-64.08080397522349,-63.997197589976444,-64.51867400153564,-65.77422288545411,-66.15532035860792,-67.12438899446477,-67.49388610093143,-68.62302234105275,-70.3498201970613,-71.43900908107788,-72.08773347073854,-73.20469825901311,-73.90402105808815,-74.66383937764472,-75.21099917586729,-75.54171987868716,-75.91058010213622,-76.14474013504267,-76.3134652756588,-76.47891861492876,-76.54493552445466,-76.74266662054309,-76.76824890273417,-76.82381940345842,-76.97051056960082,-78.51023571978277,-79.93478155703957,-79.9987791897281,-79.99963610827766,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/H002.wav,H002.wav,-18.85577116947935,-26.260148626438856,-30.661926701458228,-34.3625727124178,-38.190518579060104,-42.23366745776081,-45.80727307658618,-48.58808905556929,-50.75249666054216,-52.55075832566903,-54.45093658592074,-55.89463312370086,-57.05001000214568,-57.763747063279,-58.81989618165565,-59.73432624785175,-60.68360412290614,-61.62123477673685,-62.12328354502318,-62.550049404561356,-63.12518275676496,-63.656005766597154,-64.40841795412996,-65.14867757338092,-65.6895678349216,-66.00387421124637,-66.28580833344125,-66.4240639736451,-66.35064586169025,-66.19045403095029,-66.23915853004209,-66.27929298129116,-66.41659847936334,-66.4544114273788,-69.8038470658888,-79.8621279621824,-79.9530376699502,-79.95623836088745,-79.95873944553848,-79.96093418600621,-79.96288049262641,-79.96468642517164,-79.96637288867599,-79.96796448571249,-79.96948386923174,-79.97093983214916,-79.97233264845235,-79.97366929288529,-79.9749617604684,-79.9762081891992,-79.97739309682294,-79.97854621375593,-79.97964219828845,-79.98068445390963,-79.98168036951563,-79.9826140985856,-79.98348705517088,-79.98423136977138,-79.98472013431673,-79.98515330611718,-79.98553035343132,-79.98583653222676,-79.98607136148811,-79.98621842803799
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/H003.wav,H003.wav,-18.49646738392209,-25.77919977469119,-35.781868584239895,-41.95786495838034,-45.98387477183734,-50.20440235204422,-53.520927270651214,-56.12303061584398,-57.71537378790263,-59.17207949830638,-60.40921797210931,-61.5535191422003,-62.28887918749895,-62.897084867307164,-63.510660147423934,-64.20763861018808,-65.21532037195969,-66.24892417747805,-66.62854356815355,-66.85255411143473,-67.58123608901185,-68.80270450378686,-69.50065705178135,-70.36079721019632,-70.74765261851562,-71.04988555101487,-71.46922137839353,-71.89052626224685,-72.3970578319376,-72.41061209230935,-72.54736257827179,-72.50530753555883,-72.46165976253874,-72.60175687153084,-76.01327951515586,-79.93590580113012,-79.9518688770046,-79.95519234647996,-79.95778639153619,-79.96005708721837,-79.96206743333464,-79.96392846118796,-79.9656628310015,-79.96729646905926,-79.96885295118459,-79.9703416786794,-79.97176365152778,-79.97312624428595,-79.97444189983422,-79.97570904126822,-79.97691236813218,-79.97808202983276,-79.97919274919838,-79.98024815362446,-79.98125575506722,-79.98219979397791,-79.98308185570016,-79.98389729050537,-79.98463801306261,-79.98529425821708,-79.98586518067809,-79.98632869865274,-79.9866840491065,-79.98690662109024
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/H001.wav,H001.wav,-13.773559440747812,-20.542460786985785,-24.512488472000268,-28.329367022058705,-34.41822673682338,-39.933140786082774,-42.76339576387339,-45.52603528163883,-45.758464854838145,-45.981547568275026,-45.39901455385393,-43.81598160980876,-45.4403314820245,-48.708151697822075,-51.20532471678362,-52.39472280970102,-53.77753260260956,-52.74377000875756,-50.46394691939174,-50.787411197482,-49.61102601905633,-51.932143920040396,-56.43850808793892,-58.20018877801308,-58.7738870916323,-60.27161546889812,-60.980299907125605,-61.26120207150491,-60.968607320885994,-60.87967550557493,-62.99833292305829,-65.5367123828584,-67.48510008719677,-68.41618098149661,-72.1975995304921,-79.9617797532286,-79.96899445603614,-79.97194719025917,-79.97427843281281,-79.97634401635764,-79.97818735252461,-79.97990876294925,-79.98152451228216,-79.98305602815057,-79.98420419336165,-79.98511765201879,-79.985996496464,-79.9868441381934,-79.9876676377444,-79.98846499580439,-79.98922509499225,-79.98996780005058,-79.9906753098055,-79.9913496594812,-79.99199555426762,-79.99260215130923,-79.99317026045797,-79.99369638281675,-79.99417523818067,-79.99459995833284,-79.99497003043469,-79.99527065993055,-79.99550144666004,-79.99564599431837
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-005 TP1_seg-1.wav,WEBSS-005 TP1_seg-1.wav,-20.31077877940162,-23.498796345092966,-21.400204645509458,-21.010739260613928,-22.594046894168955,-23.487286359474105,-26.001022579209277,-26.19222095552717,-27.266459264538536,-31.60367107505306,-35.02053360051978,-38.72773812656392,-42.459296462298894,-45.97451304923179,-49.244532163098995,-51.421044794224095,-52.4670407841526,-53.72019141476469,-56.77108973693177,-59.628438755256205,-60.589373613404504,-61.685261312154935,-62.41510433283258,-62.66523539061841,-62.721078898493,-62.49682492460025,-62.764573748427274,-64.19191941472711,-66.51169592125311,-68.31395120458372,-69.7977686735829,-70.82551019061252,-71.4176359393179,-72.11276339180598,-75.6742537934727,-79.90883778173648,-79.94235684343329,-79.94683773914942,-79.95039199986451,-79.95352031222913,-79.95632497273158,-79.95801708231144,-79.95913999857345,-79.96019994860873,-79.96121195976691,-79.96218179602147,-79.9631096727834,-79.96400016482114,-79.96486133112094,-79.9656918651459,-79.96648135527931,-79.9672497849149,-79.96798016215307,-79.9686747343893,-79.96933844666448,-79.96996069173795,-79.9705424937943,-79.97108064305927,-79.97156974149915,-79.97200320948939,-79.97238049635877,-79.97268686271381,-79.97292182831627,-79.97306897751683
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-007 TP7_seg-1.wav,WEBSS-007 TP7_seg-1.wav,-31.539490529679814,-32.39174850900175,-33.45611719534904,-36.39399157773788,-39.54163703748836,-39.71491905075586,-42.8926435769956,-48.993242506903705,-52.50035021573038,-53.413123765343755,-54.19999826226288,-54.919067058915395,-55.03663218823634,-55.76488886041741,-57.6521473871902,-58.24403989718315,-57.62380091708248,-56.967275533398094,-58.781572753800894,-60.45303589088313,-61.75355653284934,-63.859397546282224,-64.8790237379129,-65.3386592321555,-66.01909851799127,-66.79090465586894,-67.67351570711126,-68.38436262440186,-68.74752784400171,-69.24830829233322,-70.03367249701691,-70.65811374071961,-70.5019536416467,-70.88666626882157,-74.31628179531404,-79.93747961880246,-79.99177979178809,-79.99344830164046,-79.99481039437049,-79.99604867811203,-79.99717083495227,-79.99823279182566,-79.99923953645147,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP006_WWS.wav,KP006_WWS.wav,-18.23640943589797,-29.955184673822522,-38.89275263474962,-43.56794485953167,-45.032408675518965,-46.07696366670146,-48.26453765220294,-50.0678470945668,-51.576571247061366,-52.875319410248146,-53.77949846623942,-54.362747646361754,-55.68390912678155,-55.652386224391826,-56.562262453965225,-57.651743867616275,-58.02284428605037,-59.09743753927134,-61.69897164981745,-62.765897688562205,-63.419237619197204,-64.95979649790996,-66.0982638298682,-67.01630902810814,-66.37445186273287,-67.11747129522907,-68.15978646375358,-68.94587938268283,-69.44261610076722,-69.61616840484585,-69.59470914559392,-70.5126938970047,-70.845494267713,-71.12702734285014,-75.35020633775406,-79.81368006137876,-79.9595515966225,-79.96241607760246,-79.96469440304617,-79.96672510387495,-79.96854393862019,-79.97024725481074,-79.97184919437912,-79.973369974231,-79.97482925973506,-79.97623368447645,-79.97758202072545,-79.97887996715534,-79.98013866094794,-79.98135554666963,-79.98251431850188,-79.9836445465264,-79.98472034518299,-79.9857448193779,-79.98641422904248,-79.98702370129502,-79.98759431060812,-79.98812273733296,-79.98860346412573,-79.98902984477843,-79.98940129284755,-79.98970303556074,-79.98993460647361,-79.99007965339277
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-007 TP1_seg-1.wav,WEBSS-007 TP1_seg-1.wav,-29.084048778656083,-30.214598107299253,-30.427243337924654,-30.88518417913336,-33.31625968648384,-37.144276265264985,-41.40351569456582,-44.791430926196654,-47.47039210002928,-49.59888547002213,-51.06847553540028,-52.603357134710585,-54.70654511112216,-56.79827016219592,-57.548078464354305,-58.15259486389481,-56.96169965102615,-56.00920408644424,-57.193046068559454,-59.163482864768675,-60.37626859447949,-60.90742525146747,-60.438114395894935,-60.13852893885831,-60.860182574495326,-59.9058366349892,-59.321809962259415,-58.6188752842394,-59.56655929141689,-61.65633968769542,-63.477927419757364,-64.84877830443476,-65.61275538792566,-65.03238243728823,-67.27957368574758,-79.81585027381983,-79.9593334305385,-79.96285377714285,-79.96557679588763,-79.9679431801206,-79.9700286421833,-79.97195073433133,-79.97373577789891,-79.97541210083287,-79.9770049062704,-79.97852489852409,-79.97997388852215,-79.98136000642646,-79.98269618754044,-79.98398127338663,-79.98520040975609,-79.98638388620414,-79.98750681391594,-79.98857296136828,-79.98959003497465,-79.99054238004912,-79.99135433640495,-79.99190157294828,-79.9923985253255,-79.99283865338478,-79.99322142545962,-79.99353215845761,-79.99377033689184,-79.99391949591822
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-003 TP1_seg-1.wav,WEBSS-003 TP1_seg-1.wav,-13.791494427600215,-17.64201109882907,-20.779028628489467,-24.759652600177223,-28.406315255785483,-31.352915943949895,-32.49713248299998,-33.052129148008625,-35.126556821970695,-37.303406157499786,-38.7055992213957,-39.31231558837675,-39.9738092307781,-41.38749926200127,-42.094197722174805,-42.16889625041662,-42.55748188000705,-43.28596244889857,-43.878551926736684,-44.74253230374955,-44.82012717441983,-45.383574676124425,-46.32123532424306,-47.69458139156711,-49.646512677583,-51.20888403051885,-52.570489176347714,-53.50239790739662,-53.589099867114896,-54.147706051957115,-54.79974883725953,-55.720517125448566,-57.04741204826171,-57.845970554798114,-61.345247038709864,-77.84194178956292,-79.92866466117113,-79.9338676760187,-79.93793541606946,-79.94147337697017,-79.94459345839346,-79.94746051310844,-79.950114739871,-79.95259809863681,-79.95494718114995,-79.95717847301374,-79.95918008687164,-79.96064182702537,-79.9620469542608,-79.96339498991257,-79.96467149577089,-79.96590684434841,-79.96707686287816,-79.96818552958624,-79.9692408266031,-79.97022742188514,-79.97114724937008,-79.97199579949401,-79.97276526352634,-79.97344607686566,-79.97403741564312,-79.97451724324257,-79.97488462024464,-79.97511463753102
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP012_WWS_2.wav,KP012_WWS_2.wav,-14.176828464059502,-25.006543462150823,-32.81784521076497,-37.916919526981,-42.58539345366729,-46.441370533938056,-48.11796032546372,-50.67220762598233,-53.05587033309281,-54.15671726138747,-54.8714700978633,-55.65569093936932,-56.879738291839246,-58.07171703584249,-59.02449767895163,-60.313066980535275,-62.39547332022523,-63.992048100596364,-65.41675005135447,-66.45943962796821,-67.2153254084096,-68.49035465844013,-69.53582891933128,-70.04660709349686,-70.63795373839282,-71.04851919225408,-71.24081330082427,-71.2738812854646,-70.5216247215562,-69.72086656495861,-70.84853344149285,-71.76904046772762,-71.40558692795143,-70.65437440041279,-76.05821328276296,-79.90702239237629,-79.93730828635525,-79.94174805900337,-79.94521344470323,-79.94824543705462,-79.95092888622729,-79.95341232480928,-79.95572624006498,-79.9579053888407,-79.95998142924009,-79.96196690020723,-79.96386317911438,-79.96568025236516,-79.96743459096257,-79.96912424981697,-79.97072882215865,-79.97228825752914,-79.97376920429414,-79.97517643020092,-79.97651989957171,-79.97752721975657,-79.97811514905534,-79.97865868693935,-79.97915237381712,-79.97958980155374,-79.97997034431594,-79.98027931080462,-79.98051616617039,-79.98066451937737
