epoch,train_loss,val_loss,train_f1,val_f1,train_ap,val_ap
1,1.897339238839991,1.8071846961975098,0.0625,0.03333333333333333,0.2008495247161119,0.33300264550264547
2,1.6886095439686495,1.7671895027160645,0.2341108857336038,0.03333333333333333,0.38783934871309467,0.4587301587301587
3,1.6579378703061272,1.7417864799499512,0.27460317460317457,0.03333333333333333,0.4220941846811444,0.5367724867724868
4,1.5917318989248836,1.7414902448654175,0.3068518518518519,0.03333333333333333,0.5517599373014974,0.5407407407407407
5,1.585391311084523,1.7710098028182983,0.2607407407407408,0.03333333333333333,0.4924493750453223,0.5281084656084656
6,1.476927960620207,1.8166316747665405,0.3011111111111111,0.03333333333333333,0.5512922730505148,0.4679232804232804
7,1.5040383338928223,1.886782169342041,0.3128507295173962,0.03333333333333333,0.4978931689487183,0.4702380952380952
8,1.4848691856159884,1.992784857749939,0.3126068376068376,0.03333333333333333,0.5688938902749547,0.39537037037037037
9,1.3693050075979794,2.1431758403778076,0.37100389863547756,0.03333333333333333,0.5678798978798978,0.3675925925925925
