file_path,filename,logmel_0,logmel_1,logmel_2,logmel_3,logmel_4,logmel_5,logmel_6,logmel_7,logmel_8,logmel_9,logmel_10,logmel_11,logmel_12,logmel_13,logmel_14,logmel_15,logmel_16,logmel_17,logmel_18,logmel_19,logmel_20,logmel_21,logmel_22,logmel_23,logmel_24,logmel_25,logmel_26,logmel_27,logmel_28,logmel_29,logmel_30,logmel_31,logmel_32,logmel_33,logmel_34,logmel_35,logmel_36,logmel_37,logmel_38,logmel_39,logmel_40,logmel_41,logmel_42,logmel_43,logmel_44,logmel_45,logmel_46,logmel_47,logmel_48,logmel_49,logmel_50,logmel_51,logmel_52,logmel_53,logmel_54,logmel_55,logmel_56,logmel_57,logmel_58,logmel_59,logmel_60,logmel_61,logmel_62,logmel_63
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP003_WWS_1.wav,KP003_WWS_1.wav,-39.297066,-44.702175,-49.538692,-53.209846,-55.83395,-59.192707,-62.332314,-62.96393,-63.66017,-64.05379,-63.974056,-64.49127,-65.743675,-66.12866,-67.09866,-67.469925,-68.5992,-70.326775,-71.41167,-72.06404,-73.17894,-73.87992,-74.64232,-75.19308,-75.522934,-75.89347,-76.12717,-76.29813,-76.46294,-76.53143,-76.7314,-76.75639,-76.81258,-76.96042,-78.505325,-79.93713,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/H002.wav,H002.wav,-18.352968,-26.390179,-30.788734,-34.48877,-38.3117,-42.35632,-45.933304,-48.714592,-50.87811,-52.674873,-54.575157,-56.018806,-57.17331,-57.886284,-58.94399,-59.85914,-60.808586,-61.745728,-62.247692,-62.6749,-63.248955,-63.78066,-64.53361,-65.273476,-65.81293,-66.12804,-66.41122,-66.54868,-66.47759,-66.31709,-66.36566,-66.40725,-66.544495,-66.58366,-69.93628,-79.87316,-79.9643,-79.96862,-79.97199,-79.97493,-79.97753,-79.979935,-79.98196,-79.983025,-79.98405,-79.98502,-79.985954,-79.986855,-79.987724,-79.988556,-79.98935,-79.99012,-79.99085,-79.991554,-79.99222,-79.992836,-79.99342,-79.99376,-79.99401,-79.994225,-79.99442,-79.99457,-79.99469,-79.99476
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/H003.wav,H003.wav,-18.266562,-25.731522,-35.72439,-41.894657,-45.922157,-50.142467,-53.45663,-56.05776,-57.64816,-59.10595,-60.34353,-61.48703,-62.21963,-62.829407,-63.442722,-64.14141,-65.14809,-66.181526,-66.56363,-66.78663,-67.51579,-68.73738,-69.434654,-70.29542,-70.68317,-70.98525,-71.40463,-71.82644,-72.33468,-72.34841,-72.48526,-72.444145,-72.401306,-72.54275,-75.95739,-79.94176,-79.95995,-79.96425,-79.967636,-79.97056,-79.973145,-79.9751,-79.97621,-79.97728,-79.97829,-79.979256,-79.98018,-79.98107,-79.981926,-79.98276,-79.98354,-79.98431,-79.98504,-79.98573,-79.9864,-79.98702,-79.987595,-79.98814,-79.988625,-79.98906,-79.98944,-79.98974,-79.989975,-79.99012
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/H001.wav,H001.wav,-13.28276,-20.739313,-24.709963,-28.524958,-34.611565,-40.128136,-42.96234,-45.721756,-45.95344,-46.176422,-45.59508,-44.010345,-45.635326,-48.90601,-51.402607,-52.587223,-53.96834,-52.938725,-50.65964,-50.98185,-49.807976,-52.13112,-56.636776,-58.39548,-58.9708,-60.470303,-61.17257,-61.458973,-61.166744,-61.076527,-63.19586,-65.73527,-67.685326,-68.6168,-72.40056,-79.97721,-79.98308,-79.985374,-79.98716,-79.9887,-79.99006,-79.99131,-79.99248,-79.99357,-79.99409,-79.99458,-79.99507,-79.99552,-79.995964,-79.99638,-79.99679,-79.99718,-79.99754,-79.9979,-79.99824,-79.99855,-79.99884,-79.999115,-79.99936,-79.99958,-79.99976,-79.99992,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-005 TP1_seg-1.wav,WEBSS-005 TP1_seg-1.wav,-19.939947,-23.497356,-21.40105,-21.011898,-22.594042,-23.487564,-26.001263,-26.192415,-27.26665,-31.603983,-35.020855,-38.728054,-42.459522,-45.97486,-49.244766,-51.421097,-52.46716,-53.72008,-56.770638,-59.628307,-60.589035,-61.684986,-62.414726,-62.664867,-62.720783,-62.496696,-62.76457,-64.191956,-66.51155,-68.31392,-69.79755,-70.82541,-71.417725,-72.11295,-75.67499,-79.90967,-79.94338,-79.94786,-79.95136,-79.95439,-79.95682,-79.95802,-79.95914,-79.960205,-79.96121,-79.96219,-79.96311,-79.964005,-79.96486,-79.96569,-79.966484,-79.96725,-79.96799,-79.96867,-79.969345,-79.96996,-79.97054,-79.971085,-79.971565,-79.97201,-79.97238,-79.97269,-79.97292,-79.973076
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-007 TP7_seg-1.wav,WEBSS-007 TP7_seg-1.wav,-31.310759,-32.395466,-33.458797,-36.396873,-39.54494,-39.718166,-42.897057,-48.99631,-52.502964,-53.415398,-54.204166,-54.925674,-55.040848,-55.76818,-57.65461,-58.246834,-57.626972,-56.96953,-58.7851,-60.4558,-61.756737,-63.86194,-64.88206,-65.341225,-66.02045,-66.792,-67.67559,-68.387276,-68.74847,-69.25135,-70.03648,-70.661766,-70.50576,-70.89046,-74.32072,-79.94109,-79.99479,-79.99597,-79.99689,-79.99767,-79.99837,-79.999016,-79.99961,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP006_WWS.wav,KP006_WWS.wav,-17.20236,-30.254755,-39.193806,-43.867126,-45.331882,-46.377956,-48.56265,-50.36693,-51.87688,-53.174183,-54.080605,-54.66264,-55.985542,-55.95013,-56.86299,-57.949673,-58.32013,-59.399803,-62.001698,-63.06647,-63.719463,-65.2605,-66.397446,-67.31657,-66.67627,-67.41933,-68.461525,-69.24708,-69.74629,-69.92043,-69.89834,-70.816154,-71.14982,-71.43192,-75.64284,-79.828674,-79.97425,-79.97804,-79.97967,-79.9811,-79.982376,-79.98356,-79.98467,-79.985725,-79.98673,-79.987686,-79.988625,-79.9895,-79.990364,-79.99119,-79.99198,-79.992744,-79.99347,-79.99387,-79.994194,-79.9945,-79.9948,-79.99507,-79.99531,-79.99553,-79.99572,-79.99587,-79.99599,-79.99606
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-007 TP1_seg-1.wav,WEBSS-007 TP1_seg-1.wav,-28.803757,-30.220415,-30.426256,-30.883991,-33.315186,-37.143642,-41.40233,-44.788773,-47.468533,-49.59657,-51.06398,-52.60083,-54.704094,-56.7969,-57.54651,-58.151787,-56.95986,-56.00789,-57.191456,-59.161217,-60.373585,-60.90599,-60.43622,-60.135876,-60.857418,-59.90253,-59.31874,-58.61713,-59.564724,-61.6543,-63.476887,-64.84692,-65.61232,-65.03159,-67.27907,-79.82361,-79.96788,-79.972496,-79.97606,-79.97798,-79.97938,-79.980675,-79.98187,-79.982994,-79.98407,-79.985085,-79.98606,-79.986984,-79.98788,-79.98874,-79.989555,-79.99034,-79.9911,-79.991806,-79.992485,-79.99312,-79.99364,-79.99392,-79.99417,-79.994385,-79.994576,-79.994736,-79.99485,-79.99493
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-003 TP1_seg-1.wav,WEBSS-003 TP1_seg-1.wav,-13.412128,-17.6178,-20.754707,-24.734632,-28.380846,-31.326967,-32.47092,-33.02601,-35.099228,-37.27708,-38.67828,-39.284157,-39.94781,-41.362225,-42.065933,-42.141376,-42.53071,-43.259945,-43.852795,-44.717052,-44.79472,-45.357002,-46.294643,-47.668606,-49.620502,-51.181248,-52.54371,-53.476135,-53.562992,-54.120735,-54.773247,-55.69487,-57.022213,-57.82192,-61.322815,-77.83352,-79.94028,-79.94676,-79.95069,-79.953674,-79.95631,-79.95874,-79.96099,-79.96309,-79.96509,-79.96699,-79.96878,-79.97051,-79.97217,-79.97375,-79.975235,-79.97668,-79.97804,-79.97934,-79.98056,-79.98171,-79.982765,-79.98337,-79.98386,-79.98429,-79.98467,-79.984985,-79.98522,-79.98537
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP012_WWS_2.wav,KP012_WWS_2.wav,-14.78974,-26.43545,-34.24266,-39.339375,-44.00763,-47.857906,-49.535732,-52.092808,-54.472095,-55.57442,-56.291813,-57.073544,-58.29672,-59.49038,-60.44304,-61.73327,-63.814182,-65.41056,-66.836716,-67.88109,-68.63643,-69.90944,-70.95563,-71.46886,-72.060135,-72.46636,-72.66206,-72.69644,-71.94548,-71.14901,-72.27607,-73.19739,-72.8372,-72.087296,-77.26948,-79.94092,-79.96072,-79.96523,-79.96856,-79.97146,-79.97403,-79.976395,-79.978584,-79.98066,-79.98262,-79.98449,-79.98626,-79.98797,-79.989586,-79.99116,-79.992584,-79.99364,-79.994354,-79.994705,-79.995026,-79.99534,-79.99563,-79.995895,-79.99613,-79.99635,-79.99654,-79.9967,-79.99681,-79.99689
