logmel_0,logmel_1,logmel_2,logmel_3,logmel_4,logmel_5,logmel_6,logmel_7,logmel_8,logmel_9,logmel_10,logmel_11,logmel_12,logmel_13,logmel_14,logmel_15,logmel_16,logmel_17,logmel_18,logmel_19,logmel_20,logmel_21,logmel_22,logmel_23,logmel_24,logmel_25,logmel_26,logmel_27,logmel_28,logmel_29,logmel_30,logmel_31,logmel_32,logmel_33,logmel_34,logmel_35,logmel_36,logmel_37,logmel_38,logmel_39,logmel_40,logmel_41,logmel_42,logmel_43,logmel_44,logmel_45,logmel_46,logmel_47,logmel_48,logmel_49,logmel_50,logmel_51,logmel_52,logmel_53,logmel_54,logmel_55,logmel_56,logmel_57,logmel_58,logmel_59,logmel_60,logmel_61,logmel_62,logmel_63,file_path,filename
-15.025338652105036,-18.720258281914283,-24.096478772412134,-28.21779006795171,-31.59057140604394,-33.990940392051726,-36.09037746753376,-37.47952229361484,-37.53117749875943,-37.63650332083098,-39.15995456649099,-41.02624615745285,-42.08683672739365,-42.964688325320864,-43.432076885128225,-43.372161986245125,-42.36988570005954,-42.83323015231467,-43.55096459878834,-45.00221813665677,-46.7216732306278,-47.99066978967877,-48.787021680528376,-49.902373350167316,-51.3745719000544,-52.334898121835316,-53.50323527031973,-54.452507418116845,-55.52925470314046,-56.86145453748444,-58.190761713860056,-59.69541020231354,-60.45364748106986,-61.48651729179367,-65.44510084110509,-79.0242103135978,-79.97054913654947,-79.97223134501752,-79.97359636608122,-79.97483577332133,-79.975959119104,-79.97702283332393,-79.97803174251835,-79.97899627960985,-79.97992734250518,-79.98082797646313,-79.98169618915709,-79.98253488727428,-79.98335090577869,-79.98414198446744,-79.98489665206178,-79.98563466569607,-79.98633816300439,-79.98700911138306,-79.9876520643447,-79.98825611381274,-79.98882197580363,-79.9893463222473,-79.9898235636552,-79.99024693271583,-79.99057235750259,-79.99079615416484,-79.9909679944078,-79.99107563940062,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS003_6/WEBSS-003 TP7_60sec.wav,WEBSS-003 TP7_60sec.wav
-16.996506422149455,-21.085900119151876,-24.07433712783367,-27.673659615607477,-31.333185667605996,-34.0629306786779,-35.32789232658883,-36.084112110064645,-38.12568761529143,-40.0457480080716,-41.55797142643249,-42.44596270745325,-43.347785384246876,-44.47149053471884,-45.08569492258116,-45.127335074516175,-45.45558072357759,-46.18548403959679,-46.741799917417765,-47.60100188820719,-47.79395968004862,-48.17731625207816,-48.85692091943412,-50.34837719277494,-52.35166217971526,-54.030218634253075,-55.38445245108873,-56.23614836047427,-56.491368700636535,-57.000329712707064,-57.620882448323464,-58.4383417616582,-59.74882213973568,-60.66191103549906,-64.02952523034455,-79.19697310419753,-79.96078913434215,-79.96266102880625,-79.9641411544268,-79.96545862750014,-79.96663824538507,-79.96774425435196,-79.96878588985571,-79.969776307183,-79.97072833637235,-79.97164610612572,-79.97252850763962,-79.97337913601208,-79.97420518054552,-79.97500474108189,-79.97572912440481,-79.97628190959011,-79.97680888686182,-79.97731145609838,-79.97779303918394,-79.97824550218078,-79.97866935464792,-79.97906212200081,-79.97941959714973,-79.97973680116984,-79.98001323714853,-79.98023783769773,-79.98041027287039,-79.98051828714722,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS003_6/WEBSS-003 TP1_60sec.wav,WEBSS-003 TP1_60sec.wav
-20.784903247615468,-26.33285948793711,-32.36245995762082,-35.573655742806196,-39.6548309503241,-43.11345655804045,-44.70112558168034,-45.99064731125364,-44.711825493751896,-45.160150576842796,-47.292076448799556,-48.8692649007953,-50.413025647439056,-51.582372895931286,-51.61431624846332,-51.8204776570043,-51.415772251020755,-52.39406109965731,-52.15632946859792,-53.182944196319994,-55.12110388020164,-55.950856706826535,-57.13195676022015,-59.15862340569827,-60.58505405103875,-61.16267528350524,-62.59328298068384,-64.06686976880837,-65.17422205487028,-66.15845251407688,-67.20857491075171,-68.91087859346437,-70.308228099963,-71.45136804363807,-75.28807955152512,-79.96395663797374,-79.97858762021474,-79.98086548402816,-79.98262504507811,-79.98415320115797,-79.98549828808525,-79.98673780038284,-79.98788898781181,-79.98897055402702,-79.98999918024525,-79.9907612705922,-79.99146371756183,-79.99213634149687,-79.99278558828019,-79.99341083518696,-79.99400458446618,-79.9945818995752,-79.99513023914588,-79.99554717823605,-79.99587959740995,-79.99619114787754,-79.99648234277484,-79.9967516287603,-79.99699632228192,-79.99721315707293,-79.99740185992357,-79.99755508631488,-79.99767258573601,-79.99774617021625,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS003_6/WEBSS-003 TP6_60sec.wav,WEBSS-003 TP6_60sec.wav
-18.105009913745935,-24.669123600416068,-31.455609437612292,-35.699186426488936,-38.36132186014036,-40.24938387654479,-42.23363069499234,-45.42741765098629,-47.951515648146014,-50.22363279048578,-53.2420477778203,-56.1753382353575,-58.1410214213948,-59.158585370515254,-59.74820164618452,-60.19814208746962,-60.2624248630885,-60.00966654575542,-59.630705928422486,-59.44066048143918,-58.98443639158605,-58.635836138828004,-58.52800217526561,-57.96477040737986,-57.44096011476408,-57.02378600903921,-57.54993927572872,-58.671010715302224,-59.7844648086861,-61.37664759307343,-63.746468913633294,-66.73297379014417,-68.81827162226337,-70.2399772575501,-74.24144424403735,-79.93761743800219,-79.97763538879691,-79.97865967579189,-79.97963089307451,-79.98059975621128,-79.98152331576135,-79.98243233026824,-79.98331769569084,-79.98418118892337,-79.98502832141477,-79.98585822142596,-79.98666621254459,-79.98745324555378,-79.98822456160806,-79.98897680522285,-79.98953785687726,-79.99008381774553,-79.99060495828704,-79.99110249878248,-79.99157974747146,-79.9920284607391,-79.99244911445491,-79.99283911131931,-79.99319426459103,-79.99350950658423,-79.9937843294951,-79.99400768599556,-79.99417920194396,-79.99428663587503,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS002_3/WEBSS-002 TP 3_60sec.wav,WEBSS-002 TP 3_60sec.wav
-16.958056581142316,-24.243890049568655,-31.546289705457337,-35.96527368716381,-38.083715621706006,-40.16013566950681,-43.216155245303696,-46.313356228359225,-48.55313571566454,-51.32526208899835,-54.57641317495258,-57.4224597975488,-59.754450057638834,-61.485514829766906,-62.53708085260118,-63.551522968785676,-64.53724087548426,-65.13846142927176,-65.3829242900826,-65.90101062602855,-65.9797637496427,-66.01125819981162,-65.75815531022833,-64.71058054912785,-63.69286818517769,-63.07752144381682,-62.79219199942964,-63.476934123834894,-64.77387059547408,-67.29719301845722,-69.71211676922313,-71.71343123770109,-73.09068054915556,-73.95083268089417,-77.38353397561036,-79.99102436799431,-79.99532346755976,-79.9966990019484,-79.99711332530731,-79.99738226027117,-79.99762998349377,-79.99786839386765,-79.99809737350841,-79.99831862744107,-79.99853423590454,-79.99874448784979,-79.99894853053968,-79.99914678060405,-79.99934071866974,-79.99952960136231,-79.99971048226483,-79.99988800549244,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS002_3/WEBSS-002 TP 4_60sec.wav,WEBSS-002 TP 4_60sec.wav
-26.819736146251625,-32.67323738378839,-39.53106722000626,-43.58183200657688,-44.86808595842215,-47.17994010335812,-50.63795167130561,-53.30812145437759,-55.302146803730416,-57.73776378562168,-59.913890897137655,-62.21949261252423,-63.80893611395032,-64.94049729106774,-65.4589392995395,-65.87815552195235,-66.79917517097253,-67.48628311159442,-68.07689286081741,-68.24048885866908,-68.76575088533963,-68.79987613706851,-68.66249426258008,-68.59935387032165,-68.6052224605899,-68.59718737304668,-68.84647346140012,-69.34067251959067,-69.52222005919455,-70.98362648361514,-72.7250222452591,-74.59934517287199,-76.2323738648429,-76.85760089574096,-78.42273390218034,-79.98760495656461,-79.9962733761611,-79.99716085781223,-79.99787346476478,-79.99851414274995,-79.99909104142641,-79.99934716684348,-79.99957230556525,-79.99979047833764,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS002_3/WEBSS-002 TP 2_60sec.wav,WEBSS-002 TP 2_60sec.wav
-28.769951861310425,-38.10463307527534,-45.775196942988565,-49.475025016583174,-52.553291784940285,-54.91016099325743,-57.5429806905551,-59.25536163530306,-60.49797430188028,-61.82711697553726,-62.57858097244346,-62.786019194428825,-63.55309385380417,-64.57987295800207,-65.63966096159271,-66.90541499991491,-68.49216228681553,-70.65465845341329,-72.6885644402441,-74.3436155272826,-75.60651154841227,-76.53996687998904,-77.33415031783758,-77.82560184532268,-77.96516345904328,-78.41050357656616,-78.79714498539481,-78.89096141799455,-78.96336410468214,-79.07725395362036,-79.17049334266005,-79.2288020761962,-79.22251019029886,-79.31182449444759,-79.47647130647553,-79.88046303842789,-79.99127226946543,-79.99293089274133,-79.99422677854238,-79.99536133396397,-79.99615785003472,-79.99679282277059,-79.99738333739981,-79.99781995821489,-79.99806989475017,-79.99830971727141,-79.99853940281243,-79.99876004151436,-79.99897359174794,-79.99917970321344,-79.99937572974765,-79.99956665039886,-79.99974819850297,-79.99992091962837,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS006_12/WEBSS-006 TP6_60sec.wav,WEBSS-006 TP6_60sec.wav
-15.540100339873252,-25.774713385993554,-34.34902083299857,-39.19080807934034,-43.333675823522,-46.03693247778522,-48.194916750711194,-49.88600784499705,-51.12830587350056,-52.3130356976185,-53.88250301271621,-55.00435871136196,-56.26642779580316,-58.2489450211225,-60.43532016793872,-61.75027483676321,-62.30492633072057,-62.85247785531395,-64.21266444601274,-67.19258152913925,-69.23975506233838,-70.74599475495543,-72.03720446794178,-71.79160163069307,-72.38606595091065,-74.79288815138685,-75.87964040516441,-76.33363766471807,-76.5975937563319,-77.11690514854064,-77.54424313691884,-77.98499014192937,-78.26477142851,-78.46282616227555,-79.28722182074627,-79.88252445133612,-79.96423901542524,-79.96517158197234,-79.9660650931192,-79.96697031919322,-79.96784140274114,-79.9687065018384,-79.96955476121265,-79.97038658364409,-79.97120645019629,-79.97201276880307,-79.97280025661625,-79.97356933401953,-79.97432492725706,-79.97506334315777,-79.9757720977584,-79.97646970397797,-79.97713784946163,-79.97777768578862,-79.97839333705681,-79.97897346831411,-79.97951853362254,-79.98002479674825,-79.98048651778414,-79.98089687499406,-79.98125511647909,-79.98154638421943,-79.98177028310592,-79.9819105771492,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS006_12/WEBSS-006 TP11_60sec.wav,WEBSS-006 TP11_60sec.wav
-17.11765351000493,-31.27309236710014,-36.83209604937857,-39.18886694637292,-42.02658293921152,-43.77725850842406,-45.588004000779875,-48.078130033691465,-49.674753808307294,-50.146016411036044,-50.644188875438424,-52.2959402451177,-53.55089845421099,-54.52588350821637,-55.95173038964381,-57.84042995622908,-59.87978836018274,-61.69111138884874,-63.2818593829337,-64.60061627079683,-66.09364136495279,-67.17390074235416,-68.2559915993065,-69.25534233887656,-70.28885281230743,-71.04792926067624,-71.86952292351705,-72.68757161857732,-73.44808051026446,-74.18527648736354,-75.08491405151214,-75.9308697569701,-76.37175801487221,-76.95896241017584,-79.06729065914581,-79.9651870086832,-79.97110236206599,-79.97408415531828,-79.97626171794556,-79.97805238094303,-79.97956472078621,-79.98091051028668,-79.98212771852953,-79.98324827281336,-79.98427986101925,-79.98503484289374,-79.98575072436864,-79.98643293467268,-79.98708904657929,-79.98771911335209,-79.98831617720155,-79.98889577563864,-79.98944549988629,-79.98996758732928,-79.99046590775272,-79.990932640661,-79.99136875179937,-79.99177196526985,-79.99213825903331,-79.99246277234342,-79.9927451721778,-79.99297445283152,-79.99315032017459,-79.99326042838878,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS006_12/WEBSS-006 TP1_60sec.wav,WEBSS-006 TP1_60sec.wav
-28.194206671661604,-36.61249505277932,-41.60852981039206,-44.617285571422606,-47.53001258071237,-49.927540744993344,-52.84598224621729,-55.32935748918155,-56.47824955388109,-57.4535006873575,-58.197261425235524,-59.09788367779498,-60.2905024985111,-61.03565111516766,-62.85926857008714,-64.39281576748593,-66.39523869150938,-69.33762010712151,-71.32402508241188,-73.4752570700653,-75.04944489523038,-76.41516246662331,-77.28425904510466,-77.93767181187535,-78.59532923501932,-78.76588156826294,-79.08285090095175,-78.98521544253725,-79.07345067707146,-79.20692969958661,-79.38472974023932,-79.4947739397343,-79.58585488845928,-79.62418070497304,-79.72299407882636,-79.96056032721579,-79.98767716182762,-79.98948654277787,-79.99058146973937,-79.99156093784474,-79.9924405564435,-79.99326704757064,-79.99404654701996,-79.9947884531032,-79.99550208743238,-79.99619035526901,-79.99667042937247,-79.99710428566624,-79.99738446458191,-79.99757783674382,-79.99776260360177,-79.9979435446349,-79.99811625524764,-79.99828115890647,-79.99843936877423,-79.99858813686355,-79.99872762760216,-79.99885697790587,-79.99897478476082,-79.99907936869192,-79.99917056135506,-79.99924467522536,-79.99930159465632,-79.99933725112706,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw 60sec/WEBSS006_12/WEBSS-006 TP7_60sec.wav,WEBSS-006 TP7_60sec.wav
