epoch,loss,val_macro_recall_raw,per_class_recall_raw
1,1.7350230078011046,0.3373072118649515,"[0.21428571427040816, 0.4999999999375, 0.4024390243853361, 0.39999999998, 0.169811320751513]"
2,1.5392465398176989,0.4015758332551408,"[0.35714285711734695, 0.4999999999375, 0.5365853658471148, 0.3499999999825, 0.26415094339124245]"
3,1.4137754713902708,0.3998895535930277,"[0.49999999996428574, 0.24999999996875, 0.5975609756024688, 0.3499999999825, 0.30188679244713423]"
4,1.3368776224567156,0.33366313850586693,"[0.49999999996428574, 0.0, 0.5975609756024688, 0.2499999999875, 0.3207547169750801]"
5,1.289146005998761,0.3420846755513485,"[0.49999999996428574, 0.0, 0.6585365853578227, 0.2499999999875, 0.30188679244713423]"
6,1.256991371648125,0.35880941422625656,"[0.571428571387755, 0.0, 0.6707317073088935, 0.2499999999875, 0.30188679244713423]"
7,1.23127731382304,0.3606422983231288,"[0.6428571428112245, 0.0, 0.6707317073088935, 0.1499999999925, 0.339622641503026]"
8,1.2098138675446501,0.39247518241850105,"[0.7142857142346939, 0.0, 0.6707317073088935, 0.19999999999, 0.3773584905589178]"
9,1.1896855514123357,0.38196305303939637,"[0.6428571428112245, 0.0, 0.6707317073088935, 0.19999999999, 0.3962264150868637]"
10,1.1746586865197548,0.37441588322821795,"[0.6428571428112245, 0.0, 0.6707317073088935, 0.19999999999, 0.3584905660309719]"
11,1.1602169310026047,0.39624876732409026,"[0.7142857142346939, 0.0, 0.6707317073088935, 0.19999999999, 0.3962264150868637]"
12,1.1489006995286228,0.39624876732409026,"[0.7142857142346939, 0.0, 0.6707317073088935, 0.19999999999, 0.3962264150868637]"
13,1.1380698764476185,0.4113569127445544,"[0.7142857142346939, 0.0, 0.6585365853578227, 0.2499999999875, 0.43396226414275546]"
14,1.1268989166926817,0.3975833278394652,"[0.7142857142346939, 0.0, 0.6585365853578227, 0.19999999999, 0.41509433961480957]"
15,1.1170649328735573,0.4118690421241591,"[0.7857142856581633, 0.0, 0.6585365853578227, 0.19999999999, 0.41509433961480957]"
16,1.1076805804379433,0.4156426270297483,"[0.7857142856581633, 0.0, 0.6585365853578227, 0.19999999999, 0.43396226414275546]"
17,1.0993788942613236,0.4156426270297483,"[0.7857142856581633, 0.0, 0.6585365853578227, 0.19999999999, 0.43396226414275546]"
18,1.0917891617898299,0.41808165141996245,"[0.7857142856581633, 0.0, 0.6707317073088935, 0.19999999999, 0.43396226414275546]"
19,1.084346957111185,0.41808165141996245,"[0.7857142856581633, 0.0, 0.6707317073088935, 0.19999999999, 0.43396226414275546]"
20,1.0768264616773429,0.4037959371352686,"[0.7142857142346939, 0.0, 0.6707317073088935, 0.19999999999, 0.43396226414275546]"
21,1.0707777703828933,0.4037959371352686,"[0.7142857142346939, 0.0, 0.6707317073088935, 0.19999999999, 0.43396226414275546]"
22,1.0645414734147285,0.4037959371352686,"[0.7142857142346939, 0.0, 0.6707317073088935, 0.19999999999, 0.43396226414275546]"
23,1.058513446149496,0.4037959371352686,"[0.7142857142346939, 0.0, 0.6707317073088935, 0.19999999999, 0.43396226414275546]"
24,1.0526409639903973,0.4037959371352686,"[0.7142857142346939, 0.0, 0.6707317073088935, 0.19999999999, 0.43396226414275546]"
25,1.0472093577376262,0.40135691274505436,"[0.7142857142346939, 0.0, 0.6585365853578227, 0.19999999999, 0.43396226414275546]"
26,1.0416863935241283,0.40135691274505436,"[0.7142857142346939, 0.0, 0.6585365853578227, 0.19999999999, 0.43396226414275546]"
27,1.0368287791319883,0.40135691274505436,"[0.7142857142346939, 0.0, 0.6585365853578227, 0.19999999999, 0.43396226414275546]"
28,1.0334448806792227,0.3975833278394652,"[0.7142857142346939, 0.0, 0.6585365853578227, 0.19999999999, 0.41509433961480957]"
29,1.0275235725447998,0.4026914732604294,"[0.7142857142346939, 0.0, 0.6463414634067519, 0.19999999999, 0.45283018867070135]"
30,1.0234123505312671,0.40646505816601863,"[0.7142857142346939, 0.0, 0.6463414634067519, 0.19999999999, 0.47169811319864724]"
31,5.67348669222361,0.3884057589757356,"[0.6428571428112245, 0.0, 0.6463414634067519, 0.19999999999, 0.45283018867070135]"
32,4.766107252603889,0.42362204981453894,"[0.6428571428112245, 0.124999999984375, 0.6219512195046103, 0.19999999999, 0.5283018867824849]"
33,4.258450411707977,0.39145453946068315,"[0.6428571428112245, 0.124999999984375, 0.5365853658471148, 0.19999999999, 0.45283018867070135]"
34,4.025164836091422,0.41904312666143395,"[0.6428571428112245, 0.374999999953125, 0.49999999999390243, 0.19999999999, 0.3773584905589178]"
35,3.8135515935651156,0.3701337847444156,"[0.6428571428112245, 0.124999999984375, 0.5365853658471148, 0.1499999999925, 0.3962264150868637]"
36,3.6457207658903195,0.3790017092728616,"[0.6428571428112245, 0.124999999984375, 0.5365853658471148, 0.099999999995, 0.49056603772659313]"
37,3.3209713308754734,0.41513411345153506,"[0.7857142856581633, 0.124999999984375, 0.524390243896044, 0.1499999999925, 0.49056603772659313]"
38,3.294238161736716,0.42358326209323166,"[0.7857142856581633, 0.124999999984375, 0.5609756097492564, 0.2499999999875, 0.3962264150868637]"
39,3.202426706724045,0.38832522514886136,"[0.6428571428112245, 0.124999999984375, 0.6341463414556812, 0.19999999999, 0.339622641503026]"
40,3.1736033058340216,0.39988988230427225,"[0.6428571428112245, 0.124999999984375, 0.5853658536513979, 0.2499999999875, 0.3962264150868637]"
41,3.018087904744244,0.42844750507555257,"[0.7857142856581633, 0.124999999984375, 0.5975609756024688, 0.19999999999, 0.43396226414275546]"
42,2.9505810893949915,0.44222108998064175,"[0.7857142856581633, 0.124999999984375, 0.5975609756024688, 0.2499999999875, 0.45283018867070135]"
43,2.8712793134817876,0.4205906909290903,"[0.7142857142346939, 0.124999999984375, 0.5853658536513979, 0.1499999999925, 0.5283018867824849]"
44,2.865873017163442,0.407653342957879,"[0.6428571428112245, 0.124999999984375, 0.5609756097492564, 0.19999999999, 0.509433962254539]"
45,2.719727490117641,0.4473292354016059,"[0.7857142856581633, 0.124999999984375, 0.5853658536513979, 0.2499999999875, 0.49056603772659313]"
46,2.7875229163682307,0.42356945629512416,"[0.7857142856581633, 0.124999999984375, 0.5731707317003272, 0.19999999999, 0.43396226414275546]"
47,2.657948984257293,0.3955239629034486,"[0.7142857142346939, 0.124999999984375, 0.5609756097492564, 0.19999999999, 0.3773584905589178]"
48,2.5480335748912206,0.3747298007857751,"[0.571428571387755, 0.124999999984375, 0.524390243896044, 0.19999999999, 0.45283018867070135]"
49,2.51652861162613,0.3906985076424351,"[0.571428571387755, 0.124999999984375, 0.5853658536513979, 0.19999999999, 0.47169811319864724]"
50,2.4489730134036374,0.4473154296034984,"[0.7857142856581633, 0.124999999984375, 0.5975609756024688, 0.19999999999, 0.5283018867824849]"
51,2.4176335690885726,0.43489021101189174,"[0.7857142856581633, 0.124999999984375, 0.5731707317003272, 0.19999999999, 0.49056603772659313]"
52,2.443751962241362,0.4286637959179808,"[0.7857142856581633, 0.124999999984375, 0.5731707317003272, 0.1499999999925, 0.509433962254539]"
53,2.3435638971450334,0.42170896060203694,"[0.7142857142346939, 0.124999999984375, 0.5975609756024688, 0.19999999999, 0.47169811319864724]"
54,2.3866125998818375,0.4049842219271289,"[0.6428571428112245, 0.124999999984375, 0.5853658536513979, 0.19999999999, 0.47169811319864724]"
55,2.341357527751957,0.4225313917378073,"[0.6428571428112245, 0.124999999984375, 0.5853658536513979, 0.2499999999875, 0.509433962254539]"
56,2.25959307899892,0.38069850764293506,"[0.571428571387755, 0.124999999984375, 0.5853658536513979, 0.1499999999925, 0.47169811319864724]"
57,2.306953171780418,0.38936394712706,"[0.571428571387755, 0.124999999984375, 0.5975609756024688, 0.19999999999, 0.45283018867070135]"
58,2.2255379337213514,0.3887716126318256,"[0.6428571428112245, 0.124999999984375, 0.5731707317003272, 0.1499999999925, 0.45283018867070135]"
59,2.2003727688815427,0.38633258824161143,"[0.6428571428112245, 0.124999999984375, 0.5609756097492564, 0.1499999999925, 0.45283018867070135]"
60,2.1841434429252082,0.34644040495545614,"[0.49999999996428574, 0.124999999984375, 0.5609756097492564, 0.1499999999925, 0.3962264150868637]"
