time_sec,spectral_centroid_hz,spectral_bandwidth_hz,spectral_flatness,spectral_rolloff_hz,spectral_peakiness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms_env,wheeze_candidate
0.128,218.73589695814135,187.1061833893139,0.01860808194900552,375.0,0.17304702723752496,-150.14846883996736,11.635850624878106,-3.9003923815205344,-2.4379923829099512,-5.997986002705511,-3.2850619267922596,-6.876799513754252,-4.825985461546196,-6.386113182360056,-2.7729042994580646,-1.9757969656309382,-0.7219038949987833,-3.1483718313110534,0.010812260024249553,1
0.256,334.851003688637,263.59979161201244,0.033017647084539324,605.46875,0.044885369467956716,-146.0737972107173,12.006680527561874,-5.3806441024476035,-4.494658932572709,-3.464145198746227,-2.6340386848782082,-9.27658392776086,-1.9067348612098203,-4.117361199413456,-1.4131908859838611,-3.0050535416485844,-1.3901227988200142,-2.802667944692616,0.008883612802518264,0
0.384,302.24863888693903,217.8712438862703,0.02956138149917468,488.28125,0.06663251247917096,-153.04548506553323,12.669304864386085,-6.059202331823736,-4.695987956670089,-5.594865381902292,-2.751095213501439,-5.73035723548039,-3.0995110837846163,-3.6602530082438207,-2.8172131721641662,-1.4217098937915469,-1.0628935705204388,-2.431337934049826,0.007760353772235768,0
0.512,179.96926363510246,167.57420129107828,0.0098193814686858,273.4375,0.10028489942777251,-158.09499986188166,15.097876197254264,-1.7109444573997497,-0.6826721068414268,-3.7671463629037323,-3.8973056241793147,-3.2776473792901597,-3.2795663104418917,-4.372194823683786,-3.590202546511307,-3.203293824654308,-3.5624564648255292,-4.7668685953374315,0.00888391544244119,0
0.64,171.07520798744392,143.51967342235645,0.006968274918625386,222.65625,0.11935769024577926,-159.64058848103076,16.00669265449086,0.1230818372437268,-0.8258900886976724,-4.378244995769179,-6.317211540592973,-4.131761200740735,-3.574412194427933,-5.281142937453279,-3.216375262638081,-2.008297891667877,-3.102554939939422,-3.9478763329685815,0.019189511957977495,0
0.768,228.5859315630385,141.4847216580188,0.014488781169572692,289.0625,0.07990812895801586,-144.48782150249474,16.42318191487832,-5.786442342507263,-2.8948753545815995,-8.095820123228242,-5.2562024807857615,-6.0688955923083885,-4.205934631190705,-3.5047214982082577,-3.2544629343876377,-2.4453072180126334,-1.2820534753466686,-3.8388292981111154,0.03131947847349303,0
0.896,231.7782536695313,93.95711037647696,0.005671817662357175,273.4375,0.10136406604403714,-142.0313747613412,18.954717541349076,-5.536659319262336,-6.340720855860182,-8.177351982125874,-5.87317502315007,-7.821758820313395,-3.8909760277401344,-4.277354314508608,-1.4862103941799405,-1.2950307204357663,-1.6331263304332055,-3.6915287461443036,0.024792078563145224,0
1.024,258.16194542177254,137.78711820823167,0.011986674094288446,339.84375,0.047324591003427056,-143.68418740147317,16.973769037076988,-5.647056359007938,-7.33583637876488,-7.17239987896658,-5.0905246999354645,-6.394405332439771,-3.032975359267237,-4.184993724328802,-1.2692707231791736,-3.233871033435742,-0.7370739701926718,-3.0500711815400807,0.01669100254241909,0
1.152,192.65473163418687,137.89501762773205,0.010211439100735591,242.1875,0.07264825494347131,-149.27640715426904,15.054723070940867,-2.7271516369219215,-3.2285500207919458,-5.003101350198663,-4.797512334865163,-7.450111845559263,-5.057627109741253,-6.231184489120091,-0.528857229989343,-2.669736795043834,-2.512254537447115,-2.936050764220348,0.009934624949736258,0
1.28,446.3464854549111,371.0993758632181,0.03932821530432862,824.21875,0.06523377557750065,-151.54299286425652,7.345057400580211,-5.818355178717329,0.8612979302495811,-6.540860196643352,-2.574191488967326,-7.136959365985025,-3.4276374934050278,-2.963574563309561,-1.6447237845651606,-1.3327822608729762,-3.151289752197864,-1.982641527758839,0.00791644344904593,0
