epoch,loss,val_macro_recall_raw,per_class_recall_raw
23,0.9579894923018755,0.12294462153844118,"[0.2857142856938775, 0.0, 0.2439024390214158, 0.08510638297691264, 0.0]"
24,0.9507124099886847,0.12538364592865536,"[0.2857142856938775, 0.0, 0.2560975609724866, 0.08510638297691264, 0.0]"
25,0.9444457100349675,0.12112832677980974,"[0.2857142856938775, 0.0, 0.2560975609724866, 0.06382978723268448, 0.0]"
26,0.9382256434057834,0.12844539995045218,"[0.2857142856938775, 0.0, 0.29268292682569896, 0.06382978723268448, 0.0]"
27,0.9319858005075471,0.12844539995045218,"[0.2857142856938775, 0.0, 0.29268292682569896, 0.06382978723268448, 0.0]"
28,0.9269479845441226,0.12844539995045218,"[0.2857142856938775, 0.0, 0.29268292682569896, 0.06382978723268448, 0.0]"
29,0.9211275409875154,0.12844539995045218,"[0.2857142856938775, 0.0, 0.29268292682569896, 0.06382978723268448, 0.0]"
30,0.9166073596702432,0.13088442434066636,"[0.2857142856938775, 0.0, 0.30487804877676977, 0.06382978723268448, 0.0]"
31,3.4213465020750644,0.12936466750250938,"[0.21428571427040816, 0.0, 0.30487804877676977, 0.12765957446536896, 0.0]"
32,2.866206826722029,0.13361998665135502,"[0.21428571427040816, 0.0, 0.30487804877676977, 0.14893617020959712, 0.0]"
33,2.478030693265218,0.17558010229886234,"[0.35714285711734695, 0.0, 0.32926829267891133, 0.19148936169805345, 0.0]"
34,2.398123278626038,0.17194751278159942,"[0.35714285711734695, 0.0, 0.35365853658105295, 0.14893617020959712, 0.0]"
35,2.0560988134626252,0.16888575875980255,"[0.35714285711734695, 0.0, 0.3170731707278406, 0.17021276595382528, 0.0]"
36,2.001476929077358,0.13877233300677494,"[0.2857142856938775, 0.0, 0.2804878048746282, 0.12765957446536896, 0.0]"
37,1.9098548737848193,0.15397731484352598,"[0.2857142856938775, 0.0, 0.29268292682569896, 0.19148936169805345, 0.0]"
38,1.7848427199581272,0.18165171620633944,"[0.35714285711734695, 0.0, 0.3170731707278406, 0.23404255318650974, 0.0]"
39,1.775266368025163,0.18165171620633944,"[0.35714285711734695, 0.0, 0.3170731707278406, 0.23404255318650974, 0.0]"
40,1.6686956219975781,0.17739639705749383,"[0.35714285711734695, 0.0, 0.3170731707278406, 0.21276595744228158, 0.0]"
41,1.5776513718822605,0.1974794276746732,"[0.35714285711734695, 0.0, 0.35365853658105295, 0.27659574467496606, 0.0]"
42,1.5189588106721383,0.18471347022813628,"[0.35714285711734695, 0.0, 0.35365853658105295, 0.21276595744228158, 0.0]"
43,1.4904240819643129,0.18289717546950482,"[0.35714285711734695, 0.0, 0.3658536585321237, 0.19148936169805345, 0.0]"
44,1.4198982592921314,0.20417377121373298,"[0.35714285711734695, 0.0, 0.3658536585321237, 0.29787234041919425, 0.0]"
45,1.4086238021098116,0.20661279560394713,"[0.35714285711734695, 0.0, 0.3780487804831945, 0.29787234041919425, 0.0]"
46,1.3722949682337138,0.18533619985971897,"[0.35714285711734695, 0.0, 0.3780487804831945, 0.19148936169805345, 0.0]"
47,1.3438953420923667,0.19504040328445904,"[0.35714285711734695, 0.0, 0.34146341462998214, 0.27659574467496606, 0.0]"
48,1.3019924235384828,0.21086811475279274,"[0.35714285711734695, 0.0, 0.3780487804831945, 0.3191489361634224, 0.0]"
49,1.3188895273372199,0.18869449180199033,"[0.2857142856938775, 0.0, 0.4024390243853361, 0.2553191489307379, 0.0]"
50,1.2669220383743889,0.20723552523552985,"[0.35714285711734695, 0.0, 0.4024390243853361, 0.27659574467496606, 0.0]"
51,1.2347266393910141,0.21149084438437543,"[0.35714285711734695, 0.0, 0.4024390243853361, 0.29787234041919425, 0.0]"
52,1.2168097958147628,0.1880717621704076,"[0.2857142856938775, 0.0, 0.3780487804831945, 0.27659574467496606, 0.0]"
53,1.1925344150225867,0.21086811475279274,"[0.35714285711734695, 0.0, 0.3780487804831945, 0.3191489361634224, 0.0]"
54,1.1799047498310409,0.18625546741177618,"[0.2857142856938775, 0.0, 0.3902439024342653, 0.2553191489307379, 0.0]"
55,1.1616616451515343,0.17956112387271633,"[0.2857142856938775, 0.0, 0.3780487804831945, 0.23404255318650974, 0.0]"
56,1.1313681716984378,0.21149084438437543,"[0.35714285711734695, 0.0, 0.4024390243853361, 0.29787234041919425, 0.0]"
57,1.1406153978246358,0.2054192304768984,"[0.35714285711734695, 0.0, 0.4146341463364069, 0.2553191489307379, 0.0]"
58,1.1015173840890822,0.20360293571826688,"[0.35714285711734695, 0.0, 0.4268292682874777, 0.23404255318650974, 0.0]"
59,1.1092730170662162,0.20054118169647003,"[0.35714285711734695, 0.0, 0.3902439024342653, 0.2553191489307379, 0.0]"
60,1.0863232087107506,0.19810215730625585,"[0.35714285711734695, 0.0, 0.3780487804831945, 0.2553191489307379, 0.0]"
